,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2.011343616187185,1.3113422522101696,1.063047762470737,0.6649118943583618,-0.0117822586925935,-0.1787199567221995,-0.2138338301001595,-0.2350708671843073,-0.2560658241571141,-0.1804884698443268,-0.2543450014805751,-0.204717864356588,-0.1573799577336253,-0.1138227739908331,-0.1060531945263883,-0.118663393572609,-0.1027343722307872,-0.0942696349159201,-0.0866095579873411,-0.0988763002216021,-0.0922158452060503
1,-0.4633886428805648,-0.6017569987835373,-0.8264543975914362,-0.8056408671105221,-0.7284299964711787,-0.6480270433227218,-0.7154484835851308,-0.6099797112155476,-0.470963268668172,-0.5300961875377973,-0.5147129433832149,-0.5440311766493429,-0.5350919292230528,-0.5157965736398394,-0.4594094346536703,-0.485188077815737,-0.441117835389147,-0.4768657754772565,-0.4597447613382584,-0.4644174670830078,-0.4470193084697023
2,0.7070764560179343,0.2596969678790652,-0.0531013701511025,-0.4995580408280855,-0.370248727697657,-0.4182304998667839,-0.3788410545832704,-0.2965407230725183,-0.3972794776034601,-0.3762378958401458,-0.4135718209039515,-0.3649098403968675,-0.409448245989065,-0.3808427296813719,-0.4385243227238399,-0.3544862415513939,-0.3724837199625437,-0.4012293584386661,-0.395133433609923,-0.4381668436923443,-0.4113918817042838
3,0.8448703096534718,0.4443087853261489,0.0611021371934719,-0.5376692469625616,-0.7893811753366893,-0.7920022028383075,-0.7542691090205794,-0.7132655698500361,-0.6943349999528334,-0.6969601850148123,-0.6704461042962133,-0.7016184975423914,-0.6965177234108252,-0.6773639324079711,-0.6563600352481894,-0.6788236366116404,-0.6708894215512232,-0.6699635058659239,-0.6485302870425894,-0.702218528153464,-0.6866883299321257
4,1.3599799537105062,0.9069965533501032,0.3216461700796613,-0.2584607264453584,-0.2704989549671392,-0.2243418462194476,-0.3564627445440976,-0.2559807496782629,-0.2745844680798396,-0.2434556217938185,-0.241842886410372,-0.1994045931730096,-0.1656794159649676,-0.1964657144516558,-0.228678396330582,-0.1479216436474355,-0.1697239849728025,-0.1550462176207289,-0.1017616173812206,-0.0899993388458793,-0.0740225692147205
5,-1.2062194635661545,-0.9170538630594488,-0.8314685507793271,-0.7524061685963628,-0.6852431263393628,-0.6028769620304264,-0.5491167545517114,-0.5636884118962077,-0.4672643501847478,-0.4312103031309041,-0.4617960786136489,-0.4604267628484724,-0.3953398008379084,-0.3917671353791863,-0.3703238922920451,-0.3989433732033406,-0.3567290551498863,-0.3533481070280397,-0.3451298728197821,-0.2760939849527186,-0.2824415456441608
6,-0.3929726591651492,-0.3692556473869556,0.1357086350765704,-0.2118241812093473,0.1297146170496708,-0.1133488976515546,-0.1483902691831792,-0.090888666289343,-0.127714123453185,-0.1119482059409098,-0.0993087229596993,-0.0808522740416026,-0.0547493949653016,-0.066135283283139,-0.0443843709071472,0.0116255086704563,-0.0123275963565141,-0.0158923632910642,-0.0148044818691807,0.0251217881587551,-0.0283832737865824
7,-1.824873330098737,-1.5268663763089718,-1.1862669444347729,-1.1056881815312547,-1.038643193458758,-0.917888024778697,-0.8680738976707844,-0.759205776998598,-0.5561386312501913,-0.5375498308167868,-0.4928479931528101,-0.5369990837631818,-0.4689107307929483,-0.4733777787570233,-0.4201650518012561,-0.4422640932297597,-0.4340650417568554,-0.3497167969099908,-0.37164492634175,-0.3632549865102433,-0.3922125237835702
8,-1.446877473156584,-1.052632600081437,-0.7285052156196343,-0.5767150283028851,-0.6161716016872094,-0.5598327974940437,-0.543080388232612,-0.5421932139370864,-0.4592738100960869,-0.4602578374930057,-0.4674996618602567,-0.4795252182000595,-0.4756400166164373,-0.4131244345753042,-0.4243710866218554,-0.4274228371501003,-0.4198610939276807,-0.4063404255297305,-0.3943390096461323,-0.3638150064418795,-0.355511298160393
9,-1.6158526597866425,-1.0483418903704194,-0.9965725578843156,-0.7865993496276722,-0.7347306657006093,-0.7120381807410141,-0.6679098065760118,-0.4797331143231001,-0.5599305142647211,-0.5660700959472728,-0.5129032705451574,-0.466486430410356,-0.4627853020772118,-0.4222143977267355,-0.4235701726115131,-0.4112471316388732,-0.3724766452763946,-0.3900675518896296,-0.3389072871781665,-0.3430364919754444,-0.3249317480768453
