,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-1.5627503533435414,-1.211680745506603,-0.9566465731860282,-0.8560692641052103,-0.5225037039317825,-0.28318618469626744,-0.37345309531076715,-0.4164389561615353,-0.4856572198416394,-0.5238085696784276,-0.5984935558200211,-0.6291338210844091,-0.6621062643125806,-0.6793470104285423,-0.6913945078927569,-0.7162112330859587,-0.7391379082567108,-0.7596415801480976,-0.7712928865225582,-0.7818444153788264,-0.7950648186669194,-0.8041104103782368
1,-1.7149078184011932,-1.0893980241107168,-0.8535623825326987,-0.6504659123054877,-0.6476347074141723,-0.673214725061974,-0.6726969941248311,-0.67477398463306,-0.6958936612237432,-0.6995546841489155,-0.718922457211242,-0.7381135718427403,-0.7524739586818573,-0.7658140708904292,-0.7713259637365653,-0.7896806146758009,-0.7961043512274991,-0.8057769058485713,-0.8117563097896472,-0.8260668396868978,-0.8324743325795628,-0.8378141465128773
2,-1.3999514540532103,-0.9340237039768395,-0.8943860686045267,-0.7165765185641011,-0.7357027931562521,-0.7378259297397026,-0.721699980481501,-0.694685747076757,-0.7328497349828741,-0.721828808335227,-0.7344508486009229,-0.7310644138472755,-0.7409676688155932,-0.7611124677336919,-0.7659571233278313,-0.7820416320582422,-0.7942522500283948,-0.7930798942501696,-0.8028107063063852,-0.8166538825960401,-0.8134530316827313,-0.8288108320738387
3,-0.7167572107215424,-0.44519624728298673,-0.6818991312412958,-0.6238996279388289,-0.7287557363721978,-0.7338123097328179,-0.6914194748946957,-0.6788128613735844,-0.6937145039165167,-0.690017295084956,-0.6948634214088177,-0.7129792187909904,-0.7314964153554547,-0.7378767964307915,-0.7515762021978284,-0.760265784594879,-0.77152894779,-0.7791339230032072,-0.7892309141498504,-0.8002354453159964,-0.8129982238174507,-0.8195169320713792
4,-1.3434632864305978,-0.8636003931450036,-0.723366614067325,-0.7703264008502926,-0.7058366978208191,-0.7216460561568596,-0.6960083506949764,-0.7120686363882909,-0.7120322541638344,-0.7142227663698025,-0.7155397623390934,-0.7240762938078654,-0.7284970023099293,-0.7395995374725267,-0.7493257768647912,-0.7552078950381573,-0.7653725094884914,-0.7758584696766752,-0.7811362674220467,-0.7957894352703622,-0.8011218831453571,-0.8095824776572247
5,0.8498575313503824,0.4580933886849753,-0.14353375161417167,-0.4836889057437411,-0.3148469083887901,-0.509559334203695,-0.5015099752216853,-0.5609889321969687,-0.5538658274943364,-0.6154612762012518,-0.6220226340137563,-0.6236915726006376,-0.6639666145873578,-0.6660707487031823,-0.6797770545188923,-0.6575299311939845,-0.7145352857768157,-0.675453842287984,-0.6939266702411455,-0.7112065892407214,-0.7351341092104212,-0.7570663354679872
6,0.8867444953794635,0.001664588938100046,-0.8528429058491033,-0.8295326939309015,-0.7962683772208746,-0.6993553439226059,-0.6909416925309558,-0.7035586273370783,-0.6927626903773773,-0.7105918777646367,-0.7100686592239795,-0.7120959200277598,-0.7134235950940991,-0.724418754840873,-0.7352199776539204,-0.7438167470909431,-0.7584287077741848,-0.7606081094670866,-0.7727975364957572,-0.7843165602728127,-0.796396351045927,-0.8046771491274759
7,-0.7515420248854243,-1.105279003846985,-0.784214365322536,-0.754267002982542,-0.7411752937024025,-0.7242326251923816,-0.6894945953859,-0.7272790385288086,-0.7324432561634331,-0.7106669014538435,-0.739751566274607,-0.7452015530924233,-0.7452464320159955,-0.7695397364089361,-0.7669833544740127,-0.7883551135929927,-0.7914034187598591,-0.7935286747639734,-0.8088417251107908,-0.8111450376581678,-0.8230695119163521,-0.8338671747288217
8,-1.1913080454404796,-1.1124801440408616,-0.5368282530206195,-0.5978761419004344,-0.5743621737113119,-0.6395572124357229,-0.6811300374368949,-0.6960868255147428,-0.7151792820078426,-0.731469839894123,-0.6888630477311224,-0.7506729235695747,-0.761886507398086,-0.7687838653178969,-0.7704415023636807,-0.7744369607892028,-0.7950048434822262,-0.7976561700693248,-0.8010754391682369,-0.8126217924747465,-0.8214236532121063,-0.8324258803926627
9,-1.0505315045457935,-1.3065028410920714,-1.2015438420524462,-0.9276058700167875,-0.765488759740891,-0.5724732582612914,-0.6728728894432201,-0.6534978300096308,-0.6124372764267096,-0.5625379366641593,-0.6644563131644508,-0.6712940976473275,-0.6720150302103972,-0.6749219276393228,-0.6937670124671642,-0.7054078605885367,-0.7187989837552086,-0.7247518643648837,-0.730112802851737,-0.7385226610983046,-0.7337845886602091,-0.7601141123970963
10,-0.2736225141331886,-0.701877139289064,-0.634302545194654,-0.7139596085380239,-0.6694170448601664,-0.6493991047164829,-0.6473061507975166,-0.6600130349921791,-0.6432461987966277,-0.689555415037033,-0.665253751649055,-0.6846592764443711,-0.7059373053526226,-0.7228812617305612,-0.7186711518860441,-0.7403227922779259,-0.7499750878845137,-0.7763411620577217,-0.7858229781625643,-0.7961483956188654,-0.807564230654901,-0.8196580478277525
11,-2.121234964710585,-1.2981746178069329,-0.6676593871773369,-0.75306658201982,-0.6728097825597031,-0.689724109556445,-0.6848070967005585,-0.6784447634571082,-0.7126256118263329,-0.6937952894889384,-0.7259606033715678,-0.7189324465012698,-0.719806480970158,-0.7330866081988776,-0.7478813428520847,-0.7804217213938296,-0.7698010108035241,-0.791702782604238,-0.794024935212302,-0.8030686802487972,-0.8096939413861484,-0.822485745286702
12,-1.163565110826559,-1.0837791164478725,-0.8442588401613165,-0.781823513148122,-0.71968674539117,-0.7203182352030437,-0.7159825897674137,-0.7215488388349214,-0.7328846229849527,-0.7347440964216647,-0.7373189658205018,-0.745111490964832,-0.7514520736036696,-0.7611860994483511,-0.7707849937083777,-0.7835981127414352,-0.7879652160303416,-0.8006780981739481,-0.8115081814618295,-0.8177654007147879,-0.8232853773209884,-0.8266760851608608
13,-1.2168490220970616,-1.0177267966304422,-0.6933152720832528,-0.7874429572501764,-0.6554400127919288,-0.6358221808837804,-0.6720339427417868,-0.6675157168948694,-0.6706981221858896,-0.6903629745078819,-0.6910432263793514,-0.7066603991174677,-0.7117917000212262,-0.6819390228199416,-0.6964036133816157,-0.721755295077303,-0.7310373216937546,-0.7215380235623964,-0.7364421176470097,-0.7430762758724028,-0.7825789831622093,-0.7910930708223032
14,1.1142895402219717,0.35176718350434066,-0.4560295255477897,-0.7949474876615967,-0.7658925096325101,-0.7240020910820338,-0.728043040930519,-0.7038383096784805,-0.716239379111844,-0.7170083066827893,-0.7210084741369365,-0.7297160554108957,-0.7316942392435961,-0.739692655086971,-0.7485795538675144,-0.7597517357887585,-0.7664211196335495,-0.7803763449278892,-0.7873618596423919,-0.7943647735865544,-0.8061198760093209,-0.8101860020778638
15,0.7487458834046059,1.0286417789540143,0.9743467533532598,0.9460583314000441,0.8433101975454275,0.16134431544707384,0.00518006932430307,-0.279096392198978,-0.3060734074597731,-0.415167089498419,-0.38146196647449726,-0.4735127983459668,-0.492789244617382,-0.46828145384014785,-0.4257757526502809,-0.4712799975372146,-0.5216103033429984,-0.7317591845002803,-0.7748867760919464,-0.8059747970563481,-0.8218596717446004,-0.8359181705408651
16,-1.3858370776173166,-1.0270759300950527,-0.9606595305943298,-0.9273081593229359,-0.7397254065049641,-0.7187719552220695,-0.7140746693822236,-0.6838122198329719,-0.6715648571324578,-0.6666990746910145,-0.6719787435059542,-0.6879868921794264,-0.7056964598555284,-0.7254459784299707,-0.7437542345529162,-0.7445666277716843,-0.757164817466176,-0.7754382758264585,-0.7826080527101056,-0.7944358475167614,-0.8083112704592659,-0.8167603872370527
17,-1.3147436466640998,-1.0775140839372201,-0.897145590148502,-0.6493887937812766,-0.6519828789384132,-0.6535936649705171,-0.6752211164466652,-0.6859437607301757,-0.6917455500166781,-0.7022515119259303,-0.719718638370453,-0.7307217469970816,-0.7463781694403087,-0.7546131169956323,-0.7701559404305665,-0.7771433984047561,-0.7957226224727971,-0.8010827817902295,-0.8096053691176152,-0.8146368683344667,-0.8245395973600324,-0.8380238823174041
18,1.4585394744830156,1.0887478844261083,0.5280229624040443,-0.04438778642570575,-0.30717668064758036,-0.349773685052885,-0.4141681029155361,-0.41673473596836236,-0.42664329903760734,-0.4444396299384686,-0.4534964892998135,-0.40708791269849065,-0.5291960553198002,-0.6715532475911111,-0.6999572275493859,-0.716038507969143,-0.7631765804939505,-0.7876479499525807,-0.7969956991480833,-0.8065007097730348,-0.8087517101516779,-0.8138361407863588
19,-1.137938178508938,-0.897835222936726,-0.793802317745966,-0.3800145907035934,-0.3430597201243095,-0.3969239500764341,-0.4273046008212122,-0.4682087798266106,-0.4845150769153051,-0.5366879483514558,-0.49798441345105504,-0.5680697640287588,-0.5507195259314686,-0.6032744693184959,-0.5739813097414752,-0.6439020960164666,-0.6483429679248068,-0.6320367053084118,-0.6709048072315313,-0.6731346825127706,-0.6936884823378754,-0.679737106537525
20,-0.9547285835921263,-1.0890378609578744,-0.718936571825468,-0.602686340498104,-0.6275282879476962,-0.628168230089596,-0.6277515765370033,-0.6709842988588298,-0.6821127021136629,-0.6905601709903526,-0.6994929297707049,-0.7136753397201823,-0.7255856360348626,-0.7443912283003005,-0.7546520984644682,-0.750155981513432,-0.7642508287286645,-0.7801323994106466,-0.7914126182968001,-0.8008085193762131,-0.7970788599025791,-0.8109049907795748
21,-1.116870260745943,-0.942625674078299,-0.6560418502041535,-0.6598058866429882,-0.6775212337804779,-0.6945674069732001,-0.7003348474733666,-0.7145476548923296,-0.7157979787180488,-0.730662515087673,-0.7291597033365246,-0.7492715630330684,-0.7518089972692377,-0.7566244390974177,-0.7671296757834316,-0.7682679920409222,-0.7913375463081457,-0.7974155683704064,-0.8108648266700711,-0.8117696023079035,-0.822073733181647,-0.8323546739347043
22,0.2909952691796178,0.2613122206137283,-0.08326087360095703,-0.4805713676268192,-0.6115986078824296,-0.6490881067033758,-0.6453100751819019,-0.6731557102587147,-0.6819969389295355,-0.6712739566729721,-0.7019676860835109,-0.7083891048609555,-0.7153896314135635,-0.7262097256553472,-0.7388502563580263,-0.7489193968430078,-0.7602596351697435,-0.7647173531439247,-0.7762111575384278,-0.7815759731524636,-0.7946267925580758,-0.8060395705256336
23,-0.4754686955725439,-0.5336845176331323,-0.7735853538541759,-0.7630106194899889,-0.7375460447679326,-0.718384723332853,-0.7213295084523799,-0.7275404116694129,-0.7296959397722774,-0.7306029491313729,-0.7364181028264806,-0.7437043228538937,-0.7520473029078881,-0.7587387182274021,-0.769417739024948,-0.7785137639915639,-0.7851684638464973,-0.7926406557982759,-0.8041480221060026,-0.8136713003995013,-0.818673476953839,-0.8230127663619334
24,-0.7575037514830747,-1.1292942971172586,-1.0947054847895186,-0.8420667502155003,-0.5621220870509416,-0.23106180262367523,-0.23345480299679552,-0.40247144863263745,-0.4915958552478177,-0.5401860468915316,-0.5933679685569647,-0.6266863748260975,-0.6565197066557424,-0.68154979189752,-0.6736734524727455,-0.7098583232419479,-0.7373476845746332,-0.7255823538700596,-0.7712446566459583,-0.7845162664962363,-0.7925012680834256,-0.8051635232963782
25,-0.5675140153141582,-0.6921936259958453,-0.9819292729609291,-0.9291050905319777,-0.7883367085279445,-0.724991490179997,-0.51545961990416,-0.474874775696662,-0.523600663574286,-0.5633410518971039,-0.6131567698672249,-0.6479065581135908,-0.6803343498935296,-0.6965132265574581,-0.7076413914374271,-0.7333926777764852,-0.7432185581053213,-0.7613330299221293,-0.7713736403046324,-0.7864751076261679,-0.7991254786301476,-0.8058654442259504
26,-1.3292891203304686,-1.0341634134143893,-0.7737385264549071,-0.5582789610571803,-0.5965368546875806,-0.622830956384558,-0.631751176019396,-0.6474583073526115,-0.6585564634482439,-0.6773279735853261,-0.6937309472898077,-0.7099224778840891,-0.7290889988369849,-0.7434646299858367,-0.7582673829499914,-0.772727509744196,-0.7791981591949071,-0.7901440933961387,-0.8006295968070297,-0.8075093757571291,-0.8194404039622317,-0.8253312988770714
27,1.271347208264858,1.171776734489226,0.5314260872933816,-0.35563419470548335,-0.39887849570971556,-0.403791611515438,-0.4278760854314218,-0.5591353971296704,-0.5886882961068599,-0.6623923179847874,-0.6637769003516247,-0.675214582295432,-0.6925208180183228,-0.7124396516476996,-0.7306057153272351,-0.7455872070794247,-0.761095295359473,-0.7683803983478609,-0.7814487587897844,-0.7934854556011021,-0.8037214328826585,-0.8118132018677472
28,-0.5467993774686173,-0.5934133574407712,-0.886560582976523,-0.8088393319657242,-0.7724054375626065,-0.7312306131885603,-0.7012318892607092,-0.6979358628161064,-0.6924747638216778,-0.6958188416584858,-0.6969143850745034,-0.7148178461886583,-0.7210248304520752,-0.7206752199088516,-0.7328633043520785,-0.7460309735020212,-0.7549562971760935,-0.7662419338727489,-0.7787345445703155,-0.7865522997950196,-0.7990400495970357,-0.8082066435287154
29,-1.6198869682840407,-0.9942675547132668,-0.6420761591979317,-0.5582928111765988,-0.375948910437205,-0.4143860010393354,-0.5395454050770045,-0.6079009668234878,-0.6054508082919663,-0.632964877431009,-0.5626985039677881,-0.5689424556060464,-0.6348015649881174,-0.6699180008855291,-0.6749769099539141,-0.6631127213884398,-0.6759555874551093,-0.7172764563951781,-0.6925506243732198,-0.7516528396026438,-0.6974402380853486,-0.7146418930893339
30,-1.0393482434253503,-0.7413312513453085,-0.5315227259408748,-0.49985210702512717,-0.5990885848466188,-0.6264597387656919,-0.6331408627621574,-0.6657508985030688,-0.6795351401864378,-0.6860187313615653,-0.6908898752985014,-0.7117115469095782,-0.7287926629295807,-0.7271221746695423,-0.7384393006312051,-0.7535667292601543,-0.7582027600401574,-0.7682311556255437,-0.769090199315976,-0.7857325647917811,-0.7739360845716097,-0.7989879188369691
31,-0.46549675352940567,-0.08625918043618112,-0.34755777668181775,-0.5527969665283929,-0.53625653318078,-0.5961233051202676,-0.6320788945515483,-0.6376110746389959,-0.676501551999944,-0.6991901950043694,-0.7096254920192161,-0.7262762911140666,-0.7292259380932009,-0.7312754632467142,-0.7465626314337283,-0.7535492363485984,-0.7667287414889173,-0.7740267888286029,-0.7858523269999429,-0.7975223274785191,-0.8016164891764717,-0.8094855051815966
32,0.7314598809251334,-0.05819871900661566,-0.6887884060135214,-0.739167097129193,-0.7332495223911892,-0.7166787090176341,-0.7047282181968479,-0.705718207121035,-0.708161550870424,-0.7131447532216004,-0.7223195662536536,-0.7309511673470634,-0.7386173881134884,-0.7512219030123118,-0.7594882394184529,-0.7683585603485604,-0.7778120064735344,-0.7883909034853882,-0.7968666736401683,-0.8038017286768476,-0.8150770529444943,-0.8221684816823701
33,-0.9150915262333308,-1.0379908116820116,-0.908182766587091,-0.6329561707911415,-0.7423809929498405,-0.4807370832917481,-0.4289658423247084,-0.45031256332122527,-0.5837902304157836,-0.5685184722825046,-0.6389828021582317,-0.659974830063982,-0.6782734369877422,-0.6956730451859922,-0.7126229340434223,-0.7341519289774429,-0.7443688953692698,-0.7642711372546499,-0.7708023630675019,-0.7841602090822714,-0.7982629235721611,-0.8100043980316861
34,-1.3520133617367556,-1.0408709727100542,-0.7448367765164623,-0.5360991767682576,-0.6476280339351915,-0.640626790907547,-0.6474080021136961,-0.6737209220444453,-0.6972855118114727,-0.7078199658106671,-0.7186251550456826,-0.7255870873051381,-0.736563552673254,-0.75634517209131,-0.7601816738544732,-0.7678691942747419,-0.7735320889497217,-0.7879900651524817,-0.7880785431195398,-0.8039112584864213,-0.8090109768830621,-0.8156923143934122
35,-1.471277194588661,-1.1613206095368354,-0.7906259138526567,-0.7215328671957897,-0.7456615636186035,-0.7018037260856888,-0.7150427018648605,-0.7325972370043962,-0.7274496035472658,-0.732707267858288,-0.7335797779672384,-0.747140649824668,-0.7581745229324258,-0.7622853111119324,-0.7791462648569664,-0.7855036430649301,-0.794314669573007,-0.8039799906978315,-0.809453511669459,-0.8194975295909364,-0.8308574568175429,-0.831528083404483
36,-1.4162627575022118,-1.184088132543275,-1.0147189940264953,-1.0112970530117615,-0.7887172782368882,-0.5129546766041005,-0.6021514285263251,-0.6613453776592014,-0.6649991359366896,-0.6862334890749632,-0.6279334789507972,-0.7278516348076911,-0.7369622603375965,-0.6656202396403305,-0.7420473458074525,-0.7430430926819659,-0.7512912111013493,-0.7550365836947168,-0.7519636790152975,-0.7763630139662965,-0.7795114617650826,-0.7666421794431019
37,-0.501345263093562,-0.7218354119681297,-0.7439481193486541,-0.7055910859199811,-0.6375804899682526,-0.6416424474635531,-0.6048284210438238,-0.6697750006344728,-0.6678587445541735,-0.6896080498865393,-0.6969421838421604,-0.6956716711832618,-0.7061183055266175,-0.6673143678983002,-0.7094377667334473,-0.7197324800960905,-0.7347836061387697,-0.7377513829946307,-0.7466592013794643,-0.7557243222283588,-0.7558165428204975,-0.7832758439083365
38,-0.6860307464139921,-0.5539006423756178,-0.6333389266510264,-0.6271624816599755,-0.6550004410154047,-0.6553648510822581,-0.671590077710013,-0.6839381004926167,-0.6799058621672706,-0.6974648923863839,-0.7147888025969747,-0.7087208241823507,-0.731684407918394,-0.7424287479029383,-0.7471812985006999,-0.7585733413606711,-0.7713068732357892,-0.7792097367846603,-0.7895187080403966,-0.7987212723736802,-0.8030460847607239,-0.8141182132360725
39,-1.6621084348348942,-1.003520903227342,-0.77578982312381,-0.5031172750822565,-0.4335689108380119,-0.5821096199111118,-0.6798557601053175,-0.6653122285647369,-0.6965756205442621,-0.6967701504906458,-0.7178563476559036,-0.7339971572188618,-0.7559793287732405,-0.7534992858367434,-0.7537904027685964,-0.7768248003623136,-0.783641077947355,-0.8047087058894471,-0.8053389953724256,-0.8137358414826784,-0.8144620357673062,-0.8420286906434258
40,-1.642293257033025,-1.1041875550862397,-0.8511752849689542,-0.8186670274413959,-0.7765092428464174,-0.711206477510448,-0.715670452830538,-0.7138626263217833,-0.7102922812687799,-0.7160727061589767,-0.7222188236446875,-0.7262707208434191,-0.7297111256011186,-0.7430373508686817,-0.7516916179998923,-0.7577618844798995,-0.7681706867136426,-0.7795748348700298,-0.7895118182348909,-0.7970540161254075,-0.8028421251230884,-0.8114904911418939
41,-0.5464943445254602,-0.5408369096744398,-0.8954650165081686,-0.74928174225219,-0.6787603283762496,-0.5932439815289176,-0.6175999515808194,-0.6394667717056812,-0.6498935581856653,-0.6533019416928119,-0.6345440581963412,-0.6583629195946912,-0.63701573720157,-0.6616217721432825,-0.667038232192142,-0.6873085330419552,-0.7052856667220618,-0.7249241475064191,-0.7275055419339799,-0.7109350269166227,-0.7435840277934397,-0.7561937899078875
42,-1.386165943816307,-0.9256934067759893,-0.7118445086736526,-0.6668417776162817,-0.6886490685092771,-0.695213226585465,-0.7104843544261795,-0.7184886129097776,-0.7110322834395353,-0.7328856424435062,-0.755069180054864,-0.7688068908838254,-0.7820245285210223,-0.7850961329136528,-0.7880110191041972,-0.7948217178632034,-0.7871837476474222,-0.8117267454828966,-0.8233210310938427,-0.8149609291677509,-0.8247891217537724,-0.8302629393768082
43,-1.4624478337182614,-1.2445215892563348,-1.1241235700201802,-0.8053350162963194,-0.5680620697811218,-0.5936448466042664,-0.3848587524799841,-0.4507981297523728,-0.5445674741108154,-0.606780524135475,-0.6606468494594914,-0.6852803008390903,-0.6873669268409601,-0.7194462249438576,-0.7383925239895442,-0.7599965776150827,-0.7751450428942696,-0.7731039197924344,-0.7926841486611113,-0.7789234007589756,-0.8044679842907925,-0.8228319630087991
44,-1.6600671445149624,-0.9757376487259496,-0.7312685443551638,-0.6732112972241794,-0.6350149920414891,-0.6195502293694175,-0.6524713946115942,-0.6547568236388488,-0.6607285755780067,-0.6751759680141547,-0.6904803905061974,-0.6971759985827667,-0.709758827599447,-0.7386492756811515,-0.7408323415453394,-0.7525811727337312,-0.7725286444213099,-0.7759059292844506,-0.784833735016418,-0.8042725923082841,-0.8110686378447892,-0.8150169503199577
