,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-1.5627503533435414,-1.1814406390056595,-1.0523468316217925,-0.8151282763518936,-0.5736277439309617,-0.5090638344080353,-0.6151078763004928,-0.6124745573595537,-0.6487297999332138,-0.7059823911867592,-0.7426073967876959,-0.7655542619871016,-0.7842737026147691,-0.80271724488542,-0.8215883865933737,-0.8346544183632124,-0.8448341209651662,-0.8545430096176913,-0.8658832529858393
1,-1.7149078184011932,-1.0893980241107168,-0.7848610928593108,-0.7630432483216032,-0.7667016968914593,-0.7672732002362126,-0.776490627221894,-0.7788685265349305,-0.7839668138636331,-0.7939151416760251,-0.7988768448231293,-0.8070625826870319,-0.8144826894549626,-0.8210780716245795,-0.8305481050239933,-0.84095543465671,-0.8457006553901245,-0.8524896152233521,-0.861739652999449
2,-1.3999514540532103,-0.9340237039768395,-0.8658549134972848,-0.888069129701789,-0.8051181269598623,-0.7919969078261805,-0.7995506460290205,-0.7787581416313019,-0.7913746855961077,-0.7893842824986325,-0.7988639753102582,-0.8031347643534381,-0.8134066099529484,-0.8308289924969607,-0.8377073038897844,-0.8435210444406245,-0.8455953585808008,-0.8545468531064906,-0.860835329753502
3,-0.7167572107215424,-0.4878734590304493,-0.677542338425763,-0.8738594401839656,-0.7977316681348141,-0.7618637748163309,-0.7646690951977196,-0.7593124763568065,-0.7618077006839638,-0.7731483332003447,-0.7811223034903509,-0.78856842979569,-0.8002720683689623,-0.8132394959419871,-0.8242147307877759,-0.8334497737737098,-0.845655673513442,-0.853593071795568,-0.8594054298619943
4,-1.3434632864305978,-0.87269370026867,-0.8545918609823001,-0.7757729628819966,-0.7954155655070718,-0.7934158960321843,-0.7954306667831771,-0.774406884528446,-0.7862398124697955,-0.7847301317112775,-0.795505524086593,-0.7941682655145463,-0.8081240852411261,-0.8137863957114434,-0.8235547382222379,-0.8312465233956989,-0.8370060121958065,-0.8469430525773224,-0.8535377134291767
5,0.8498575313503824,0.4580933886849753,-0.3788851712654173,-0.46404992680343476,-0.6800851560518719,-0.5973657759345012,-0.6749117610825293,-0.681851320223159,-0.7158983866970322,-0.7324902967095398,-0.76454799877737,-0.7829169006658927,-0.7976409347954223,-0.8075443904862973,-0.8206626362917525,-0.8269881608785686,-0.8465876574270252,-0.8530521950121959,-0.8529350447935694
6,0.8867444953794635,0.001664588938100046,-0.7746611328160481,-0.8465194498040202,-0.8204369611627405,-0.7762186211372128,-0.7780838009693988,-0.773816333689383,-0.777586800980337,-0.7802240632576517,-0.7846280617914752,-0.7932568663789582,-0.8012537830425239,-0.8118730408193421,-0.8196500240319126,-0.8270057930919085,-0.8335710810524257,-0.8422607142796522,-0.8515642705218968
7,-0.7515420248854243,-1.1133773887582916,-0.9457903380616504,-0.7240771041614893,-0.7771845043234729,-0.7655219543265006,-0.7672911774903131,-0.7631322733844458,-0.7642046886721234,-0.7731860466386026,-0.7831560638225845,-0.7899482835391493,-0.798451261857949,-0.8080956327504186,-0.815850896956123,-0.8253080205707047,-0.8349489742182038,-0.8460704231232146,-0.8519658902851855
8,-1.1913080454404796,-1.134976172849034,-0.6603216376237225,-0.4945231132771932,-0.5392228391193696,-0.5837661151404282,-0.6345699572030553,-0.6727506789522701,-0.7018695575641758,-0.7139726801006379,-0.7455213105698548,-0.7651780331685196,-0.7810282726510582,-0.7984657442423913,-0.8147705100086539,-0.8241392673033853,-0.8323204540710627,-0.8427865710477664,-0.8497030815676723
9,-1.0505315045457935,-1.3065028410920714,-1.1504933310093024,-0.9052457139366933,-0.8263517880813064,-0.7825422276562584,-0.5946541247705547,-0.5689321589144919,-0.5335222244795187,-0.6611333308767595,-0.7339296330317888,-0.7654517678852767,-0.7854695532386787,-0.8065171031697768,-0.8185496315134028,-0.8312564375214756,-0.848929506376133,-0.8462761281821812,-0.8692580315252585
10,-0.2736225141331886,-0.8437002342298193,-0.8880544510863816,-0.7901048456532016,-0.5380401254136025,-0.6587311313220205,-0.7191203355600368,-0.7275394998981286,-0.761243509979187,-0.7708566972061653,-0.7838263589252058,-0.8072984308028506,-0.8185499718226149,-0.8185160575810279,-0.8258616136699324,-0.835104818947153,-0.8426835219630111,-0.8520793230266487,-0.8664580124386709
11,-2.121234964710585,-1.2981746178069329,-0.8707547656843748,-0.776505488906253,-0.7080492357831609,-0.7793013995695738,-0.7260069989789637,-0.7424824820116598,-0.7786573018398304,-0.7949195887976601,-0.7882958723200667,-0.7947491076428849,-0.811542070800251,-0.832965165074817,-0.833437972212726,-0.8362904856365709,-0.8474771681216883,-0.860287806950079,-0.8570281835715914
12,-1.163565110826559,-1.0837791164478725,-0.8650795443267602,-0.7706319171690044,-0.7686708435654069,-0.7703728363729384,-0.7756429886058714,-0.769662498746075,-0.7727779735684142,-0.7790429487067614,-0.7851087479999032,-0.792282868873316,-0.8021831480617153,-0.8091613196211439,-0.8169157597791528,-0.8260146225897813,-0.8365174722238841,-0.8460253797957865,-0.851785411063028
13,-1.2168490220970616,-1.0177267966304422,-0.7486084266742944,-0.7891800145068344,-0.7895495483127993,-0.7771482452160364,-0.7661891597781444,-0.5816610512427701,-0.7331183350801246,-0.7070865961098193,-0.7459631379534768,-0.7730770776574573,-0.792708912095516,-0.8023224445111821,-0.8083934242406702,-0.8272810788224093,-0.8410192698287912,-0.8502462666903856,-0.8598940620203168
