,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-1.5627503533435414,-1.1814406390056595,-0.9531886077733288,-0.9507471820365881,-0.5341435055534903,-0.5808357437756513,-0.5420688090053847,-0.39394025181244424,-0.5368151211741885,-0.572846351566761,-0.6017003599828996,-0.6204221023176137,-0.6444370449049128,-0.6756157488685378,-0.6517907374553525,-0.6885937604523069,-0.7193715218875936,-0.756103087554675,-0.764167894679553,-0.8164012375417529,-0.8384407087833703,-0.8676749275490813,-0.8855683566640138,-0.9025572730079829
1,-1.7149078184011932,-1.0893980241107168,-0.7595811585460835,-0.6936534672485842,-0.7322477525431739,-0.7073867221473337,-0.7333958710061512,-0.7490475319255102,-0.7685079705279443,-0.7811828757923677,-0.7926974783508877,-0.8066978756253665,-0.8187789831974678,-0.8266734687565283,-0.8327468332697039,-0.8450882427929398,-0.8531786430033556,-0.8601557178068465,-0.8684823995842565,-0.8779562814735343,-0.8841341287650186,-0.8930475072377954,-0.9000656145324538,-0.9069438306397368
2,-1.3999514540532103,-0.9340237039768395,-0.8260414330762452,-0.8398586819415729,-0.8100054478627801,-0.7786987178115639,-0.7843292404599983,-0.7911766353857183,-0.8000218417002241,-0.8150359725763934,-0.8206497814526922,-0.8219934570673175,-0.8253081868257788,-0.8393240054030068,-0.8469763745018793,-0.8547547265690145,-0.8618123750952713,-0.8729568098570095,-0.8832159513162501,-0.8910001066212418,-0.8998339968880977,-0.8994692630522382,-0.90778659630836,-0.9156214980501037
3,-0.7167572107215424,-0.4878734590304493,-0.7676388142661974,-0.7500665048223651,-0.697204790254663,-0.7440626974085552,-0.7508432244198227,-0.7612648519121947,-0.767335104366315,-0.7719706919732544,-0.7826774096601051,-0.7842937814180633,-0.8048264343986088,-0.8100342504797655,-0.8280959795798583,-0.8388041508283183,-0.8474762110376509,-0.8556758982285964,-0.8651323636909932,-0.8743655300116142,-0.8819734487465195,-0.888722501408916,-0.8939340896525723,-0.9018571323861141
4,-1.3434632864305978,-0.87269370026867,-0.8322853689088566,-0.8144967483684495,-0.7832309974388987,-0.767109725785072,-0.7782192695964547,-0.7704961072896901,-0.7846857301133986,-0.7964210684610958,-0.7992850533057467,-0.8072019381510874,-0.8132925025647184,-0.8234906614056753,-0.8339865985254644,-0.8447784728644578,-0.8554802675196539,-0.8624989540852068,-0.8690239513078897,-0.8771490919065702,-0.8835660659727999,-0.8924474985017224,-0.8967285679785769,-0.9024508417633842
5,0.8498575313503824,0.4580933886849753,-0.3807775973673462,-0.6126045371823133,-0.5860203219372113,-0.6639602485278984,-0.6724467384343525,-0.7469864808449206,-0.7346083694797325,-0.7288466562227364,-0.7664177202441335,-0.7944582240169897,-0.8116161352262197,-0.8242327520067011,-0.8327644657105954,-0.8454172526144409,-0.8603058427107689,-0.8689714908710263,-0.882841751328235,-0.8934589487845789,-0.8981267833264694,-0.9085060638483728,-0.9160317635994193,-0.9229084007258811
6,0.8867444953794635,0.14428393337551432,-0.7178657761224283,-0.7954635572811637,-0.8187517819086848,-0.7763015040265095,-0.7539933794125521,-0.7683878840016934,-0.7818545465783232,-0.7865565940570672,-0.8061519459042847,-0.8135511927710671,-0.821776463394735,-0.8330308101704585,-0.8417741031646976,-0.8491015787696303,-0.8599155312194166,-0.8670027076610173,-0.8758559847405123,-0.8849868808967981,-0.8913015688844156,-0.8977864749436778,-0.9043520152811022,-0.9099295561636165
7,-0.7515420248854243,-1.105279003846985,-0.867241175148304,-0.8236275452469701,-0.765204699210222,-0.7295459851817997,-0.7655996638265412,-0.7655499613259128,-0.7780150376663139,-0.7944781451634746,-0.7965362882879287,-0.815567263042455,-0.8226046296218684,-0.833175149859398,-0.8419049932162842,-0.8502956927148646,-0.8584573308484575,-0.8663656154023844,-0.8807277758724993,-0.8844430524369864,-0.8924181922929673,-0.8955697114763954,-0.9063239703439748,-0.9094265529692088
8,-1.1913080454404796,-1.1124801440408616,-0.532576194049194,-0.4786687693676991,-0.5618107571550588,-0.5716361297591398,-0.5932995168023685,-0.6326763056502251,-0.6234946092667641,-0.645459930986569,-0.692104404072274,-0.6519655232080617,-0.6727295794871367,-0.6805868006902702,-0.6856903871382588,-0.7351377758270009,-0.763239679653104,-0.7647281728602106,-0.8022488416299577,-0.8419667684190915,-0.8680026663432551,-0.8812142649582682,-0.8974227374271183,-0.9022410407228503
9,-1.0505315045457935,-1.2554190342433929,-1.023892507456558,-1.0003167008653917,-0.9150127667706807,-0.8649546727598898,-0.8378144384324373,-0.7873864160698096,-0.8182608342500565,-0.8160002818779317,-0.8340265497655387,-0.8404533081573178,-0.8593469029041914,-0.8532119491056843,-0.8862033757820602,-0.9037155204030208,-0.9066514540920704,-0.9039220683899755,-0.913920565164122,-0.9221008265133818,-0.916853415388505,-0.9331265348953164,-0.9376828261799368,-0.9415818873134525
10,-0.2736225141331886,-0.8437002342298193,-0.8490206527829687,-0.7284717661349386,-0.654424180709186,-0.7071192888204939,-0.7093053386274721,-0.7338666859364958,-0.7536223070732357,-0.7877220555894066,-0.7988421616524735,-0.8092921834799214,-0.8276970635333644,-0.8331554269153723,-0.8509059216022781,-0.8653009603017413,-0.8733260206163737,-0.8864407835927746,-0.8889334698202831,-0.8946976656452201,-0.896351450076266,-0.9115108312512229,-0.9147935934370814,-0.9209686527985231
11,-2.121234964710585,-1.2981746178069329,-0.8719272084796011,-0.6443331146850992,-0.6810408781305216,-0.7269150926732949,-0.7536638084859208,-0.7542399936222659,-0.7486272256856931,-0.798000604481972,-0.8177129125487514,-0.8133506211369542,-0.8248923250081801,-0.8481497526837152,-0.8596247701991057,-0.8596166137009131,-0.8730560284349059,-0.8738070098905404,-0.8826781626864711,-0.8972561966139485,-0.9072901499196823,-0.9077735796351376,-0.9088993992105081,-0.9166955654603754
12,-1.163565110826559,-1.0837791164478725,-0.7831642456514118,-0.7735884468138495,-0.7486003897148916,-0.7564269976592947,-0.7578328275130027,-0.7526338050626221,-0.7696951347339919,-0.7822280952951821,-0.7918234918016989,-0.8036130817313316,-0.8115294889857214,-0.8195083095308003,-0.8277680031538577,-0.8419357009928758,-0.8492679325567878,-0.8571458900694362,-0.8660345997180197,-0.8736447953219741,-0.880720035679953,-0.8875693146998328,-0.8946403310599124,-0.9031037784714577
13,-1.2168490220970616,-1.0141814373043538,-0.8066459888838192,-0.9123099622190954,-0.8889642904837619,-0.866897122579817,-0.8620855495530554,-0.8231709001456164,-0.8488045137757588,-0.8471117030685218,-0.8434768757107081,-0.849036383064305,-0.8746502796840234,-0.8705789702198687,-0.8806660192293949,-0.8948502263783501,-0.8934270839933025,-0.9027302005110382,-0.9115152229353352,-0.923742861945412,-0.9242259828558816,-0.9345674366387158,-0.9408499981605116,-0.9488464982319226
14,1.1142895402219717,0.35176718350434066,-0.48030505425127973,-0.8262966547444776,-0.7994535367955014,-0.7603849828693826,-0.7588987984851849,-0.7677387397581301,-0.7724124587078349,-0.7837265192555375,-0.788480632717563,-0.7945857969710847,-0.8046090703527812,-0.8135972923928753,-0.8229789708356359,-0.8346534569930549,-0.8417140615954017,-0.853924833852446,-0.8623964451498445,-0.8701122177859876,-0.8778809857200158,-0.8858134784212838,-0.892985504572279,-0.9001304395462302
15,0.7487458834046059,1.035802223692518,0.9737158002496669,0.786136706573016,0.45919240828627594,-0.18344041910668107,-0.3072085951076793,-0.38556038848260593,-0.5218555261733738,-0.5830262109931893,-0.612879917403881,-0.6238294360111195,-0.6489951429017928,-0.6614305640889573,-0.6452959065177165,-0.6896931070881376,-0.7388596291996092,-0.775109904845347,-0.759599998390115,-0.8199488555782304,-0.8379049353536945,-0.8560359173525394,-0.8757674411725244,-0.8890242632338946
16,-1.3858370776173166,-1.0249931662415872,-1.033662661021271,-0.8995681719441282,-0.8529044492108834,-0.7981677895536271,-0.789664946809575,-0.7729348664959267,-0.7230671068008889,-0.7170691653626079,-0.7701857478733106,-0.7889582579534381,-0.8044202495960888,-0.8036663537433668,-0.8150091335656455,-0.8374707621202411,-0.8330550974638553,-0.8536366290063161,-0.859308622530394,-0.8710650135047133,-0.878660851280646,-0.8846167449866403,-0.8990199292358814,-0.9111393815377183
17,-1.3147436466640998,-1.0775140839372201,-0.7623378050305705,-0.6383165259647001,-0.7030529203719661,-0.7307720902353433,-0.7466298255074033,-0.7533971333621834,-0.7673390946475968,-0.7803767958486624,-0.7905395174634317,-0.800811102337337,-0.8146844893202326,-0.8256049017388838,-0.8308995530181864,-0.8407950734349424,-0.8500275431420186,-0.8588252815279057,-0.8669168670664354,-0.8757640289285126,-0.8831043895368726,-0.8903936077245272,-0.8976286655218525,-0.9048652141894009
