,0,1,2,3,4,5,6,7,8,9,10,11
0,-1.5627503533435414,-1.211680745506603,-0.9088753964137993,-0.5605470405791388,-0.34861218100401004,-0.2879414283190606,-0.43590615607604044,-0.460717818901986,-0.5247096472445101,-0.5393676844061883,-0.5559856052614063,-0.5802453580380816
1,-1.7149078184011932,-1.1005727771245564,-0.7265177184711836,-0.6502965413402884,-0.6358503003312642,-0.6365726664453862,-0.6423387723236419,-0.6443398591096143,-0.6456996566638458,-0.6480324720833788,-0.6471943375535614,-0.6468063167488426
2,-1.3999514540532103,-0.9245985188306738,-0.9887916237283075,-0.87289841534904,-0.7782766058791986,-0.7476533710841562,-0.6709740061362058,-0.687200571056437,-0.674216158475188,-0.654633079141958,-0.6516030250782513,-0.6507511892583436
3,-0.7167572107215424,-0.44519624728298673,-0.6598401927803714,-0.8046058485011162,-0.7042265404688627,-0.6400090255297104,-0.6367125347333162,-0.6515678718594513,-0.6308133875518175,-0.6405820191496173,-0.63133878809756,-0.6369605354110712
4,-1.3434632864305978,-0.8636003931450036,-0.691572323583194,-0.789764822954369,-0.7566597683850926,-0.7148217317265543,-0.6917128832586854,-0.6783941773768817,-0.668479914430584,-0.646890786594807,-0.6529803561532284,-0.6478346149322817
5,0.8498575313503824,0.4580933886849753,-0.11800477529262059,-0.40967857472957436,-0.3390848855690228,-0.39800919509608157,-0.4177841554454524,-0.45993738035483267,-0.5070534916262833,-0.5024420119157611,-0.48869845577499665,-0.5005065333294086
6,0.8867444953794635,0.001664588938100046,-0.7680619103443277,-0.7994886961398217,-0.7656913689934929,-0.7247396917947457,-0.7114309641476643,-0.6847858471632927,-0.6691641333970201,-0.6655023995965322,-0.6583468522696135,-0.6544382650813064
7,-0.7515420248854243,-1.1133773887582916,-0.7931509206383642,-0.7795181268526044,-0.6938974094540181,-0.6896464657306863,-0.667010183424854,-0.6496124246196461,-0.6506475549159181,-0.6530759482269568,-0.6520710252479665,-0.6494398844849435
8,-1.1913080454404796,-1.134976172849034,-0.5330751058690004,-0.4960331562847498,-0.5756739727267061,-0.5725069200101925,-0.5854395204947266,-0.5986653072434424,-0.6056278823673336,-0.6146656419157254,-0.6206209476558386,-0.6226030732119143
9,-1.0505315045457935,-1.3065028410920714,-1.002444937309868,-0.7861399276971243,-0.7283072934011144,-0.45880468928038054,-0.4771021602975492,-0.3908863470593771,-0.2238534002238939,-0.2841965673101142,-0.3175423137400394,-0.36187508624937337
10,-0.2736225141331886,-0.8294911646143484,-0.8353887673472613,-0.6056554080701975,-0.6043237505690527,-0.6342883692837892,-0.6116641483781116,-0.6201680756002502,-0.6365835491826781,-0.6120996264045381,-0.6348517580483386,-0.637250389015807
11,-2.121234964710585,-1.3578095413683193,-0.7591725711953736,-0.6357657463040747,-0.6851607170132266,-0.637483170253496,-0.648068530248035,-0.6537223915766928,-0.6456610102501973,-0.6479633036316937,-0.6528355341605709,-0.6417674821682599
12,-1.163565110826559,-1.0902236638669396,-0.770313729669308,-0.7746358251866536,-0.7027895921085996,-0.6831543412663368,-0.6718329129864702,-0.6635851398538545,-0.6580376772554951,-0.6523089451971485,-0.6480029131865476,-0.6476804885138006
13,-1.2168490220970616,-1.0177267966304422,-0.8614002348852298,-0.7247387453582749,-0.71408817700461,-0.6027643092907543,-0.5620154323981088,-0.4821990376293348,-0.48458247375628144,-0.5077641048995868,-0.40264428285984283,-0.41266946381012437
14,1.1142895402219717,0.35176718350434066,-0.3557472590943257,-0.7815867166744388,-0.7634698921905809,-0.7413295178554246,-0.7067887190619526,-0.6853560796777831,-0.6751129445118773,-0.6661684088526322,-0.6569958091207403,-0.6537997697533454
15,0.7487458834046059,1.035802223692518,0.9456689742162837,0.7395852900596255,0.2482822129505403,-0.2850067601580084,-0.4615419098910717,-0.5088404596443046,-0.5222222452112859,-0.5499846371459401,-0.5773671163494984,-0.5788003749908085
16,-1.3858370776173166,-1.0270759300950527,-1.0563230058955178,-0.7720254276509052,-0.7532834229192255,-0.6956341420927237,-0.6418392914508105,-0.6298808088631427,-0.6253864742035791,-0.6338594394748633,-0.626667614311169,-0.6291271871730522
17,-1.3147436466640998,-1.0861267599302444,-0.7121095293103035,-0.643345240424872,-0.6480942707607442,-0.642689091654635,-0.6461842589981096,-0.65132667844088,-0.6506088973822195,-0.6516017975388217,-0.6504641133581834,-0.6460126763459839
18,1.4585394744830156,1.1109348555326353,0.5198390456258518,-0.2928160159872372,-0.43598190284096605,-0.528736381612959,-0.5726745129956146,-0.6040415851869898,-0.6233880980733247,-0.6278510094746786,-0.6279752637293554,-0.6335301483960013
19,-1.137938178508938,-0.897835222936726,-0.8587529067304003,-0.6469750354622336,-0.2836441403977783,-0.34706431928121795,-0.45308380203681775,-0.5032234553525127,-0.49045404066828974,-0.4841430027516327,-0.5081532763082812,-0.5299401383930441
20,-0.9547285835921263,-1.0890378609578744,-0.7095976867890315,-0.6456249429533183,-0.5626188581459297,-0.5982338533324516,-0.6097429854290926,-0.6054115478121004,-0.6223451497768728,-0.6175528757159924,-0.6355414228314766,-0.6315113929258345
21,-1.116870260745943,-0.9354538833380863,-0.4950044338091838,-0.5416623893707315,-0.5642095249793277,-0.5893029516419823,-0.6025292440527001,-0.6059345498639276,-0.6112754032429609,-0.6204001480095409,-0.6244898494024282,-0.6327470471894264
22,0.2909952691796178,0.2613122206137283,-0.32908772051704643,-0.5197061052292056,-0.607053295387355,-0.5836450276493447,-0.5923434075797386,-0.6014953926369205,-0.6176188533107335,-0.6328157088668744,-0.6290367327720428,-0.6306153301642831
23,-0.4754686955725439,-0.6226319372386544,-0.7669466369235293,-0.7562281695878126,-0.7173525316711968,-0.694960035516452,-0.6809706336634257,-0.6675477960858143,-0.6615631297171801,-0.6560992604515308,-0.6515612485053062,-0.649477310054787
24,-0.7575037514830747,-1.1292942971172586,-1.0549565025996077,-0.8176249410345062,-0.7305504933512166,-0.4359694920812145,-0.45854978642917527,-0.5089479465334292,-0.5229426456774915,-0.5465717664514995,-0.5550459382674144,-0.5695090063969476
25,-0.5675140153141582,-0.6921936259958453,-1.0728931482638095,-0.8853078655890478,-0.7736800387554403,-0.42856029857245553,-0.5014987010115326,-0.5479315466395246,-0.5597140511040721,-0.5868960038194999,-0.6016734275628601,-0.6020994167494697
26,-1.3292891203304686,-1.0341634134143893,-0.7005783078190889,-0.5792181451183871,-0.6067835256400103,-0.6306680588142718,-0.6394415637864895,-0.643955825473262,-0.6491206415037415,-0.6487810129172981,-0.6472015823127576,-0.6462481038679532
