,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-1.5627503533435414,-1.211680745506603,-1.0292900933788718,-0.9177026672113552,-0.6004765496425631,-0.3349926771371342,-0.16312754899985057,-0.22200107988189707,-0.2809498374824377,-0.35419797054139707,-0.3555662166574482,-0.37167792656899346,-0.386018355461528
1,-1.7149078184011932,-1.1005727771245564,-0.6737334771133118,-0.6796811580251161,-0.6507152893273912,-0.6251725437634845,-0.5957189454043919,-0.6142027094756447,-0.60179839382568,-0.5923749110544604,-0.5790293627140101,-0.5853324373551965,-0.5707797041894215
2,-1.3999514540532103,-0.9245985188306738,-0.8639475135517855,-0.7736056421000711,-0.7428025264205824,-0.7057063326687314,-0.671753862851485,-0.6538624038482784,-0.6353521772520045,-0.6190226451397183,-0.6119567140607005,-0.587840012394359,-0.5864531965646781
3,-0.7167572107215424,-0.44519624728298673,-0.8019902099721999,-0.7588329104470133,-0.7164293602668299,-0.6907830548052009,-0.6612779378355064,-0.6504505075803352,-0.6308134844249449,-0.6097955431025053,-0.5853966515965148,-0.5857610944366965,-0.581210467846032
4,-1.3434632864305978,-0.8636003931450036,-0.8075467562726332,-0.7723711512862693,-0.6608218388908609,-0.6805660123735964,-0.6691773133943382,-0.6573936804048799,-0.6422747028154465,-0.634441182358382,-0.6163813482178818,-0.6120109741442381,-0.6025790596360336
5,0.8498575313503824,0.4580933886849753,-0.37801994768878344,-0.43534691600339237,-0.458143802431113,-0.4987058523058247,-0.48311268597169194,-0.4678799447514922,-0.4887167553176356,-0.48625847074984513,-0.4856809621906873,-0.4927077329708257,-0.4828449904020283
6,0.8867444953794635,0.001664588938100046,-0.7885754010798336,-0.79306645928823,-0.7004486573521176,-0.7044547475629325,-0.6781365046108907,-0.657519397152951,-0.63969162079881,-0.6136920968906021,-0.6000637165641339,-0.5960620642503286,-0.5884956636192885
7,-0.7515420248854243,-1.1133773887582916,-0.9536684960967369,-0.6861368916516891,-0.6410414360030631,-0.6491404440866448,-0.643849380406381,-0.5914113771266302,-0.5911599113037467,-0.6060123968099753,-0.5980193248554839,-0.5696459075794434,-0.5825219070844213
8,-1.1913080454404796,-1.134976172849034,-0.6099838530000287,-0.39276462369560233,-0.35148993604377393,-0.4092857756519292,-0.47676408027131495,-0.4979850211883296,-0.49542859628253116,-0.5020321500424859,-0.5077405443511718,-0.5230855757827368,-0.527895314610334
9,-1.0505315045457935,-1.3065028410920714,-0.8360570330329766,-0.5486238491600265,-0.4909734355136765,-0.3420353192909841,-0.39670527580986364,-0.3805590314652277,-0.3380994284161285,-0.3129479983709248,-0.30121428354031154,-0.31897213112957495,-0.32569499847731775
