,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-1.5627503533435414,-1.211680745506603,-0.9696569484815505,-0.9407472049697,-0.48104662633942397,0.021955189333827698,-0.3386773942736841,-0.165789415974068,-0.20978527510139086,-0.29470912946144473,-0.3157367083818014,-0.28205330966566716,-0.33336399381995924,-0.3368951867828295,-0.34466630968952916,-0.2836127528696128,-0.25342606105574783,-0.26916719600248806,-0.28037190366939446,-0.2602152484759467,-0.22971660457664983,-0.224082926228189,-0.23890496118385984,-0.21688480033246677,-0.21633910687076124,-0.19344156653718206,-0.16230313690528703,-0.11478896443800711,-0.12506866646769804,-0.14068191707658498,-0.09885734486231577,-0.07757305545770293,-0.0711546398419632,-0.05764812666030821,-0.020223806663272698,-0.005842185778172326,-0.0010179713728014218,0.01823576268242845,0.010784444071771291,0.039139559338542046,0.03492371030743988,0.057417205927471605,0.05597852708079446,0.07351359947241656,0.07906520507288778,0.10538101770060535,0.12398411280061818,0.14807987803090214,0.14419698069130582,0.15387665618783458,0.19009630749096576,0.210534365783964,0.2002567664915758,0.190536882685736,0.22413180780261022,0.23395473605902653,0.22868618667367607,0.2427914647393079,0.2663448663800166,0.27524128411770504,0.2837160739479436,0.27871754996720166,0.30261396428439086,0.30667739115196085,0.3225068831468981
1,-1.7149078184011932,-1.1005727771245564,-0.8068239491481453,-0.6319758781462602,-0.6451364355019805,-0.5924197898529663,-0.5558419131503636,-0.550688853672856,-0.5364720747877899,-0.493997970216527,-0.5086335703505108,-0.48172795665341184,-0.46643781832327874,-0.44303236319121747,-0.4380327236584276,-0.4015895242974739,-0.40735079428985943,-0.3935300697471984,-0.36108159107418936,-0.35580657957849654,-0.32888404415814065,-0.31028762597631404,-0.251149655192464,-0.25189604337733323,-0.2612202830854827,-0.23742864791914295,-0.2078277693728451,-0.19659060130033257,-0.18872857238326132,-0.1764275193963237,-0.16003199007118235,-0.13091098561550502,-0.12574034705332443,-0.10265620948653145,-0.09413350008525724,-0.0756885514377713,-0.060465326949543395,-0.04611945797428045,-0.013941202334160475,0.007793161445826465,-0.004071452174744112,0.017067806628010537,0.041799988800352454,0.050838462617777976,0.07358577496094054,0.07515041986562011,0.08797046821090383,0.0985586003213797,0.11257922694192625,0.12939596335136352,0.15818394783557815,0.15289048660587037,0.15669243657501644,0.17289590354242892,0.18107651407435785,0.1863543774557571,0.20149010721660654,0.2209164988795684,0.22555262806871026,0.2306016026718578,0.2479970545604273,0.2618148729502789,0.2699181441956218,0.28024432254637366,0.28530523904409055
2,-1.3999514540532103,-0.9245985188306738,-0.9530701429807029,-0.7625254692804676,-0.7493681540369246,-0.7144381277020341,-0.6799121040869948,-0.6578146017580611,-0.6194576047797704,-0.6160092349012941,-0.5727830211904718,-0.5750427537359166,-0.5539270273984395,-0.5293877973442598,-0.525585642665563,-0.5087330991147078,-0.48812535072187835,-0.4726744366372209,-0.44773939842052635,-0.41175991476437795,-0.3843627381208757,-0.3784020902851685,-0.35687776811187794,-0.3367872043292295,-0.30975893137002414,-0.2970475604251177,-0.2900517716572718,-0.2713920069337562,-0.2501257864613494,-0.22519398154375353,-0.22571137307122022,-0.20372109961952373,-0.18335336017010995,-0.17329950368189154,-0.15765071472203457,-0.12691568680482967,-0.12218248625453915,-0.10465397875812878,-0.08976458523913936,-0.061353495683869566,-0.027111603212110886,-0.02355736508279109,-0.03358681188040863,0.019141091298215784,0.007894436102787936,0.0312779257755204,0.03586855503610654,0.04691049431548429,0.06342437505682322,0.07596899295191303,0.11806143226743687,0.1075560663763767,0.12360717355257549,0.12307455434092467,0.1578144230597295,0.14775892818896633,0.16567550876499115,0.16979642650243892,0.1866456552222318,0.21320467017103484,0.21178492502422805,0.2137063230038236,0.22755057956732003,0.2521101131017138,0.24906405657506617
3,-0.7167572107215424,-0.44519624728298673,-0.5823703034385976,-0.7052334379698403,-0.6664655522346129,-0.6202824195672463,-0.6315142495911763,-0.6174591432335854,-0.6161788276127167,-0.5734888000139846,-0.556919396403529,-0.5345706140590231,-0.5245361979056794,-0.5156816678420112,-0.5115487032610265,-0.48277017760995844,-0.462036546964942,-0.43698860812385015,-0.4125323861879921,-0.39916254487189357,-0.3570799888196204,-0.3427989992550224,-0.30587335811562216,-0.3051326745383522,-0.2836737150829366,-0.2445827978824523,-0.2370158578324222,-0.22399758011691767,-0.20046952431864912,-0.18587783852307643,-0.1751612246553691,-0.14859234461320212,-0.13331817845088503,-0.13117115001011306,-0.11791213792484011,-0.10352959544802169,-0.08098298019238492,-0.04545167962196148,-0.041044355568706996,-0.03211461360534715,-0.020065573750313308,0.00011477528010650866,0.001833162100039226,0.027667395281459787,0.03976284962263132,0.06933658039343536,0.06226976386402144,0.0801218155180497,0.09757057727250111,0.10597276441936865,0.12176637816771393,0.12576614731927924,0.144902211658803,0.15533763567073022,0.18009001298699434,0.18176265661800203,0.19464666911259196,0.20442159122762385,0.20824229040286427,0.23098672041341747,0.23376139596267795,0.24514554306191386,0.2593376589263544,0.2651423482121827,0.2730428290627866
4,-1.3434632864305978,-0.8636003931450036,-0.8918754711124635,-0.7437947963489999,-0.6996556474160148,-0.6390997220454084,-0.6593406246044778,-0.6296874761473842,-0.6173419544381848,-0.605489779638825,-0.5872703495957786,-0.5642098995461057,-0.533630721337652,-0.5367244672746934,-0.5325506546941482,-0.49944404969033257,-0.5010130955267423,-0.4709783426189582,-0.45461740755097707,-0.41359059402348797,-0.4035047712314527,-0.3871232336275418,-0.3552054382818859,-0.336320790784485,-0.3227197345109811,-0.29199065266826596,-0.2660112613106505,-0.2578745476210588,-0.2434041014666419,-0.21963617163019591,-0.21123525774177934,-0.18141189515784165,-0.15408249510191185,-0.15089021492750582,-0.13818067384771404,-0.12235947635512974,-0.10181163173030659,-0.08286948101668706,-0.07216593594602376,-0.062246234487594164,-0.03560811886521654,-0.032698885379819985,-0.011959932834071403,0.00040792395001871954,0.014665558274958773,0.03971038651428902,0.038697214390530116,0.06012784418873857,0.0671537875477569,0.08293420322154171,0.10289142305761309,0.11120776793534587,0.12608571001153235,0.13776547888792634,0.14825303081312596,0.15751804831636076,0.17349711370516843,0.18167210835609818,0.1916512228671985,0.20206426917839443,0.21248921282280522,0.22651295189642934,0.2460171492551182,0.24907951127363875,0.2584160539948813
5,0.8498575313503824,0.4580933886849753,-0.39605925875437276,-0.2978737893510299,-0.49595220788422756,-0.43739997312066614,-0.42439482019449515,-0.42288601179169627,-0.3670342257536855,-0.3732514989748949,-0.33993303338918573,-0.32079600743560843,-0.33170220747089796,-0.36162608180413,-0.3756291873801844,-0.3011949290323825,-0.2843131687107894,-0.3180227504576136,-0.3526580922777318,-0.3005920654689363,-0.3181291510495766,-0.2853986264790137,-0.297843635894052,-0.261131665455706,-0.23669721278131542,-0.22176688084892698,-0.15733441349612198,-0.17936301591550327,-0.16666863038730145,-0.14948627578322438,-0.12655828308053638,-0.11946388505618201,-0.11170458150307726,-0.08259439155710127,-0.07786026116384964,-0.06110308625581147,-0.020473888694652078,-0.03560051315011135,-0.02704319974942452,0.00034851076107734607,0.024301966031205498,0.025207591899400614,0.034288716332812344,0.04193548160238528,0.07215214343190955,0.07535641852304012,0.10486450992342349,0.11658646980231703,0.12139037018093597,0.14621882187334045,0.15598265602641292,0.1648949320941677,0.17965877171874017,0.19318194121207352,0.20035888092617596,0.20975933007424383,0.2358442590496188,0.23292449905639653,0.24596500292086243,0.2675235139380183,0.27369748494283264,0.27208483167254216,0.29841239828384736,0.28457615561848515,0.3096273758736047
6,0.8867444953794635,0.14428393337551432,-0.6642753787875871,-0.8437709569483616,-0.8247079793668974,-0.7576703769140067,-0.6971447751080527,-0.6509361617095551,-0.6302354017910093,-0.6091093399686789,-0.5889298088694694,-0.5601309063145034,-0.5425269503798839,-0.5215186790067695,-0.5197278472509436,-0.4700053416048719,-0.3869855099559695,-0.3443979843471779,-0.33077052249956623,-0.3089973056281766,-0.29495876183947906,-0.26045397674729376,-0.2720955692934363,-0.22411098433175478,-0.2230234221393967,-0.21628533793465105,-0.18410873007612963,-0.15813930080125813,-0.15578617782654253,-0.14192484324987262,-0.14805399589310406,-0.117017518831931,-0.07413554742862545,-0.0746467478340788,-0.05971883986543088,-0.05857609924958314,-0.042092055192603214,-0.01673384248469964,-0.005822430389960934,0.012776338166835741,0.02859420154286381,0.041420996631741806,0.08334109400080829,0.05817023128096558,0.07747999617591339,0.08991108483825469,0.11649239272099887,0.12765085089515354,0.14899563261711674,0.14848052642130133,0.15168115409901872,0.17075465376032622,0.1846214368194226,0.19305227952198598,0.21073064530908617,0.20473282705538928,0.2258172255664523,0.2305884154508909,0.25364293302892815,0.2526049747862934,0.25646287378894894,0.2805986332363289,0.27692391933950034,0.28647364694409005,0.317141516650986
7,-0.7515420248854243,-1.1133773887582916,-0.8810139151642387,-0.8080798471440228,-0.6319821908409161,-0.7009192857984681,-0.6198923634400757,-0.626322855571641,-0.6032944822713007,-0.5496540893120301,-0.549130848408256,-0.5230100335857987,-0.5105349306095334,-0.46571506502473964,-0.4855602578837759,-0.452988511739747,-0.4135856603454041,-0.4041850902517689,-0.4015183156051946,-0.3986340940916866,-0.32201256171521625,-0.33432846272111477,-0.3357577265283008,-0.26986488746618514,-0.25541626534981593,-0.2519809827585399,-0.1884748438119183,-0.22480771752170803,-0.23081230629086638,-0.21637031645985702,-0.15499439628848385,-0.1501448097086229,-0.13142870107096727,-0.11504710799650186,-0.12604598935216052,-0.09634651867471186,-0.0957065787646063,-0.07736737377812362,-0.03418699413544934,-0.01065562594650151,-0.00020734132194546266,-0.01482498046080009,0.01504875266839409,0.009604151809383713,0.05168249739479528,0.04693469311873654,0.08856052335010291,0.07918354748252482,0.09452912562457487,0.10105706300477611,0.11798789201132318,0.13767425610310996,0.14775561148108188,0.14196922066933132,0.18026474904080989,0.18554216970570547,0.2089527601697263,0.19291504734962342,0.19933810243095376,0.2298598432566306,0.22116429327879092,0.24995625541525215,0.2643973606825958,0.25504697524692566,0.27137219442888855
8,-1.1913080454404796,-1.134976172849034,-0.6172574422123214,-0.41350038744659834,-0.4571092076122681,-0.43384846662729226,-0.42357582802993177,-0.41189704656300935,-0.43012648937058073,-0.43419188969821754,-0.44651976016719896,-0.38616827171456936,-0.41357887951474964,-0.3928148811922439,-0.3950765140252969,-0.3356083253922171,-0.33798249104227407,-0.31509283667864363,-0.30415692415290296,-0.28606062567667545,-0.2729695791587201,-0.24833127895328458,-0.2542546181774688,-0.2673773488805941,-0.20429411853348087,-0.19991518265669206,-0.16514735435004985,-0.16049150691981678,-0.14087575464040183,-0.13405389896483647,-0.08850841743777892,-0.0995283772743009,-0.08916024272170155,-0.05810379859255907,-0.05403579539712956,-0.05727780460905453,-0.02369502935644724,-0.015166554485044108,0.0059740347437971224,0.011693183171845315,0.03761641967059645,0.06420639127891252,0.05312242314242657,0.07649389740755547,0.09825295322181625,0.11262989667831674,0.1271803421623447,0.12641591048399176,0.14967810236097503,0.14031141371478187,0.1614500598727273,0.19632827202875527,0.19512571792070396,0.20020248748934025,0.19220731467572236,0.2179193335194368,0.24135848452909828,0.24404745046325285,0.2439503748616386,0.24034779624357255,0.2542727527875176,0.2712623443107595,0.2831344229124346,0.30007569874456896,0.2923517249044954
9,-1.0505315045457935,-1.3065028410920714,-1.068638656418742,-0.8960588107216868,-0.8098889306859413,-0.4454053033420087,-0.35039183779291794,-0.34619037720691304,-0.31091991874588953,-0.317494130064103,-0.2802555619514815,-0.27425718916330394,-0.27639143577257913,-0.2920896338053967,-0.27531047214491006,-0.2631847206781974,-0.2848745976987865,-0.259453648047877,-0.24429438978881443,-0.2853956858413949,-0.2969710656776492,-0.28555195810853207,-0.2544159176000729,-0.2489005930282717,-0.2250661436533087,-0.22185931103141673,-0.20426690293010163,-0.207269002522973,-0.1793046724529569,-0.17459016524281623,-0.1256820689698071,-0.13167023352126617,-0.13118786863709897,-0.14180578594818,-0.10256536453266982,-0.08541456958893578,-0.07432480249661057,-0.04200438574892646,-0.03978774964495941,-0.019378966281034995,-0.019673943373796184,-0.003957064041388857,0.026003119350463476,0.024781843470563853,0.040141073700714396,0.06406653937287106,0.07644314462579496,0.08707244480021713,0.10167428284442293,0.1257464128962349,0.13683245286389922,0.16921213774805624,0.1804015014132539,0.18538953831047375,0.19265486379830615,0.20556435649467203,0.22248797167232076,0.23504200903619163,0.24082939502785186,0.24415991686593344,0.27158752428732685,0.2593997822572854,0.2876238968910153,0.29025028007146053,0.29058329228675256
