,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,-1.5627503533435414,-1.211680745506603,-1.0586485538308543,-0.900170732395092,-0.6080780984964489,-0.2789558497124551,-0.2656699625512334,-0.268726441250437,-0.2268581810321096,-0.19282577234671033,-0.17427202633092637,-0.12802688413108085,-0.09990985560197607,-0.07585344600785292,-0.04445955527860345,-0.011613079393314784,0.026386794528827483,0.06343416904679558,0.0925282903084424,0.12096823082325073,0.1294616036326157,0.18744693208914387,0.20906183249694812,0.2180387360102245,0.2503078301726959,0.2870212381909616,0.29690924238024713,0.33054405154602573,0.3540168778078696,0.3629701171837271,0.3805470970223034,0.40170050252615497,0.4034414363635602,0.4345735760668108,0.4628109280199855,0.47554633206556873,0.4983509315209436,0.515036002336299,0.5276011199980094,0.5381102554323569,0.5623270393964624,0.5788900067858281,0.5903781444843736,0.5985711840213858,0.6139179766996947,0.6248521873493486,0.6301903556222712,0.6499807156759926,0.6568967236980642,0.6761118387434677,0.6900708217570208,0.703066474868125,0.7064932518005135,0.7131859405869023,0.7191723057137015
1,-1.7149078184011932,-1.1005727771245564,-0.7044229537123373,-0.5597322490942754,-0.5028538528467805,-0.4470599204074617,-0.3914137339837574,-0.367379472582554,-0.33072076265842965,-0.29329948033364894,-0.2422666404734514,-0.2025846470261108,-0.15756783670935193,-0.12178109855307724,-0.08502588578500773,-0.07009775619906349,-0.028771720173022246,0.0061624995890863545,0.03912639261585717,0.07340760059033657,0.1023161855574586,0.1338736198007755,0.15975384774397394,0.18710334125956216,0.21451161120328224,0.24705348017445428,0.266265724720367,0.2904783661938829,0.3092778215424101,0.3364607621157539,0.3530277315191445,0.375582234219116,0.39697093204024825,0.42159627513531456,0.44763838486046903,0.4593956779948839,0.47822407294246183,0.49142618711087044,0.513071147808325,0.523720653510001,0.5384788916590778,0.5537184679824363,0.5653254296851293,0.5786396363598316,0.596953003858265,0.6099693499177767,0.6254955383615276,0.6379178131493614,0.6481001183591065,0.658819874423475,0.6710976392042138,0.6800858828659921,0.6938206708313158,0.7061152684767733,0.7132132266249006
2,-1.3999514540532103,-0.9245985188306738,-0.7083837657408486,-0.5946930051992191,-0.6144535217383587,-0.5540045215253396,-0.47864473687632797,-0.40897774318981667,-0.4071288720393577,-0.33171071384483514,-0.2817616711243227,-0.2530127064867793,-0.21037964770123554,-0.15407474645510685,-0.11863720954991835,-0.08998156642614634,-0.05068495431871678,-0.02444708327331589,0.011160382327356633,0.04668167891521638,0.09766289878931743,0.11341861291683086,0.14214463718608475,0.1647729583908918,0.18965317561106454,0.22042907290407118,0.23890793908921823,0.2747357179987874,0.28414250905335936,0.3315351548452683,0.3314322331245577,0.36379400684401264,0.3790278703597731,0.4040926188740116,0.41909717861897394,0.4363761606641492,0.45981428944318586,0.4772281103642856,0.5119332966782928,0.5188773217391432,0.5312550002351437,0.5471665521716457,0.5602888801423428,0.5713061535277378,0.5834578914831892,0.5948257807490196,0.6120671165154359,0.6280861489786729,0.6381520540717877,0.6553215681524321,0.6645156660588613,0.6709705030295097,0.6802912383242627,0.6914765302535046,0.7015768886679843
3,-0.7167572107215424,-0.44519624728298673,-0.7062857156168437,-0.6449888374449073,-0.49128934008474046,-0.5205207216505933,-0.44149895745285467,-0.4195269190157601,-0.3705934462420635,-0.3260622890809077,-0.2869609120063569,-0.22578882989095733,-0.18085288835532615,-0.1701575642266076,-0.12475408773371002,-0.09278743070802416,-0.047729529665203926,-0.014773230641798989,0.003270207920060136,0.04300517179614876,0.0657967525108709,0.11259356308667588,0.14269822480024852,0.16651466273934787,0.1989081040699557,0.2205442549695476,0.24356831465157075,0.28046108480078313,0.2964117853930424,0.33117824786541883,0.33633479094957547,0.35672683302474173,0.38862417972506297,0.4098868581456583,0.42331312816232936,0.4387526117710253,0.45822895916411915,0.4750086353500118,0.4947259250732268,0.5030035947685171,0.5217445937172469,0.5296252900361662,0.5525338846842702,0.5675087663811432,0.5907326318212437,0.6015959758553258,0.6106352995468074,0.6283459792198879,0.6401229250194055,0.6496791855571011,0.6642346025916913,0.6739098321042104,0.6859370959754579,0.6985816608905223,0.7028743994330585
4,-1.3434632864305978,-0.8636003931450036,-0.698572438405273,-0.7060341742403958,-0.625466330228784,-0.5577376112953297,-0.48420764132552147,-0.4379348035677182,-0.41409999270687414,-0.3577859623858815,-0.3009063646244648,-0.24819848882915566,-0.22296704283500024,-0.17702301794728972,-0.14931693006267632,-0.08718634864030743,-0.07333032209886997,-0.02679843962490437,-0.0033413145918787988,0.027305193766779572,0.055094407936414895,0.10147498821991224,0.12795657040354874,0.15699128013183644,0.17910419165528596,0.21389990014637067,0.2328692979488126,0.26149225159085665,0.26964802935504695,0.30022514334797495,0.318643044744134,0.34462451739518746,0.36279588463379203,0.3844690209931489,0.4054849740367153,0.4241696794148997,0.445629918550211,0.46528099895866853,0.4759370103991929,0.4945112767526926,0.510833858901301,0.5273892209462661,0.5474603057481646,0.560162817095367,0.5784549711852972,0.5896085450248163,0.6089854529018149,0.6166174625226364,0.6259664634157752,0.642042890916568,0.6503036257862952,0.663580715056966,0.6787339202179538,0.6900075994055945,0.7009132807656526
5,0.8498575313503824,0.5484111572374794,-0.016754122598825767,-0.15507701338148072,-0.2828461004218137,-0.24387011405427308,-0.2449374072376463,-0.19301201472395374,-0.06442356430675855,-0.06651768050277085,-0.03439609245818282,0.060046145988886857,0.1022318393782283,0.09055983669887338,0.06343741640400188,0.15594630760610267,0.15992993576451583,0.1862477298181571,0.2121488225101849,0.21566754097825908,0.250144804959896,0.30097480772295454,0.3375301862487112,0.32594454099361025,0.32341633151618415,0.36532254509142864,0.40301209254831816,0.40113798991853,0.4165412834254781,0.4126816990099499,0.47492960619166563,0.48398172550626917,0.4876040720991132,0.5333385672884428,0.5421735595264253,0.5525956037437546,0.5733591637845774,0.5990711316059676,0.5913530567372483,0.6174640235851966,0.6252375602484634,0.6194816767896628,0.6421237346866326,0.6671104719482153,0.6534841993669367,0.6824577806153652,0.6986161733246795,0.7047694694505287,0.6939624567945304,0.7398579231030141,0.7177864460971656,0.7459862994917525,0.7569715056996181,0.747241257332637,0.7527427389767174
6,0.8867444953794635,0.14428393337551432,-0.5713260713264245,-0.6649917692807543,-0.5901087046875229,-0.542264070079328,-0.5158174477286374,-0.4516852858905956,-0.3201992742081416,-0.26993872101947375,-0.22880405310516938,-0.1701293467589119,-0.14089666184568092,-0.09929994497469996,-0.050587931960435234,-0.03102122579461087,0.025252014567124413,0.04662180646740528,0.08486595092307538,0.10612057953883966,0.1398359054450007,0.16887235681218993,0.18647453741548825,0.21750022890434745,0.2511894804433163,0.2761596472275384,0.28403076885944384,0.31311768196544,0.33540856926086426,0.3732108934013754,0.3805400544441153,0.4008664934398992,0.4166349005029548,0.4418379910530579,0.4539708545430702,0.47407258943991576,0.5008673369420029,0.5137890593974771,0.5242688225520364,0.5424826104852509,0.5598413066378314,0.571973504664657,0.5870950176917135,0.5999890305684737,0.6088037313923054,0.6211198999822454,0.6296722801834572,0.6437269237390455,0.668844255052276,0.6710404227283713,0.6798613559628338,0.689847026803441,0.6994441404214071,0.7065450866964431,0.7192791543224093
7,-0.7515420248854243,-1.1133773887582916,-0.8341867046861033,-0.7342109899181146,-0.5089635471459831,-0.5251481573572313,-0.47839351220828297,-0.4084928720920328,-0.3330034053761181,-0.2689363705235863,-0.28828263606763144,-0.1949005665200537,-0.1790172346979468,-0.1561541429713759,-0.12002361099552998,-0.09602631077232522,-0.06939727947622583,-0.008751632111021056,0.025888408822670107,0.0785933860418338,0.1026493822199417,0.11014982737551554,0.15184519869687435,0.1979303764327926,0.21823744005236956,0.23236995370335228,0.24594399289750957,0.27952919234875406,0.2994040670038598,0.33038135088908577,0.3476514104307869,0.37310769241984393,0.390440155704495,0.41098198463053137,0.4264704319278039,0.45254706511109777,0.46745678019979864,0.4868539011582903,0.5052562689310411,0.5274564416610105,0.5418439153206767,0.556020890858597,0.5537611845146937,0.571283757465003,0.5813849258844197,0.6114078244655149,0.627700641064031,0.6290236507231137,0.653266932529598,0.6480838644420623,0.6584978201265156,0.6759941005215975,0.6924463440198504,0.692003640489522,0.709302881429256
8,-1.1913080454404796,-1.134976172849034,-0.5368877373704074,-0.3701338722128701,-0.239540085477964,-0.19512224622449648,-0.19060081728523626,-0.13164252412940972,-0.07901649832313962,-0.047272127955460784,-0.026865825756040497,0.026852708565065348,0.055899556719954925,0.06729057640565002,0.0810591983857895,0.10970746888395988,0.1394087136776306,0.17451126945772194,0.1932413827939966,0.24136292121862166,0.26430666489364674,0.28511158742011455,0.318828677980191,0.3472434994636806,0.36927855986151426,0.37225614802318,0.4093733920818526,0.44106189507937005,0.4491779428504428,0.48087689354061663,0.4735057943341708,0.49627811405720557,0.518117470082192,0.5376767560270227,0.5437119812898673,0.5481261073983954,0.575973550329538,0.5890182778493414,0.5947326162845902,0.6066910181263869,0.617765839335698,0.6302083543613316,0.6484054052265004,0.6514389243368514,0.6651600891154281,0.6803161404624425,0.6878578842755548,0.697830369865188,0.7090681834205345,0.7153748615228829,0.7245221779789044,0.7336895567359895,0.7455743468537323,0.7497720753977442,0.7631460321248353
9,-1.0505315045457935,-1.3065028410920714,-1.0135693217724744,-0.9540388143057935,-0.780526317337023,-0.35420525844397754,-0.3874031872617213,-0.34576488707240377,-0.24998317132906742,-0.18726037908473442,-0.1628195842512062,-0.09280012140147052,-0.03506014917024614,0.009432848768505236,0.05807060416679484,0.10814955606536118,0.14764058161467206,0.14652813328809003,0.1892284406024498,0.20715396188641655,0.2439493794348171,0.22156232716608254,0.26732559528877053,0.2929558695021224,0.32206075797700284,0.36847175641964514,0.3631818169351343,0.3854533538715307,0.4042988737655637,0.41898566270534804,0.4387972870055441,0.4469840850273406,0.5126103469841622,0.5034486942648012,0.5096348472094081,0.5222826624710941,0.5464472886569676,0.5640667828013743,0.5717592306086023,0.5746734037681688,0.6071903705667561,0.6188965524462362,0.6412400974717577,0.6504171061428519,0.6580479882686896,0.6654915197251059,0.6652325176500944,0.6675448860134983,0.6736806060199387,0.6931156787555626,0.7041725155744756,0.7221679948645061,0.7512920893329175,0.7428271159800366,0.7416988814432238
