,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,2.011343616187185,1.3113422522101696,0.972265734302181,0.4077993761849046,-0.2649128086575142,-0.2781183491025729,-0.2571438526250739,-0.3687055685365475,-0.3519264092054149,-0.3407250304263179,-0.370724339285421,-0.3563729693498734,-0.351940522371245,-0.3565245407454958,-0.3949684903363168,-0.3742982999264245,-0.3738433886531859
1,-0.4633886428805648,-0.646006221140922,-0.9077952534001664,-0.910313814120954,-0.8723542498458096,-0.7982371793518487,-0.7737756569427252,-0.6758127426736948,-0.5241377677130762,-0.5921583269370432,-0.5482540979219332,-0.593592455999296,-0.62815096055805,-0.6291005547198338,-0.6319161015391593,-0.6276396744192975,-0.6386682477664934
2,0.7070764560179343,0.2596969678790652,-0.1053907339138911,-0.3674899785325178,-0.5384900762462183,-0.610291275423563,-0.6861878162224714,-0.7418176818915332,-0.7283352557792153,-0.7463051933394587,-0.7668329885981373,-0.7584262056972527,-0.7658609915350696,-0.773886259114303,-0.7933822069319406,-0.8007451815231335,-0.8124492766161137
3,0.8448703096534718,0.4443087853261489,-0.4213828857406236,-0.80162133773756,-0.8807738067439671,-0.8367324591537456,-0.814491821472078,-0.8215347928106714,-0.8087981554852753,-0.8208576644886794,-0.7901996950757221,-0.8046257346278385,-0.8234699796368982,-0.8361132485186528,-0.743367682598715,-0.8365233254601977,-0.8539122597813521
4,1.3599799537105062,0.9069965533501032,0.4638675491672591,-0.2322290733217703,-0.1910448633357881,-0.335868141387588,-0.3256401860899866,-0.4216595971027782,-0.3033250775704099,-0.353949475805868,-0.3355079696194915,-0.3517630144225061,-0.4002318020292584,-0.2800851720907849,-0.3589390294165778,-0.2634347644677244,-0.3873124770176878
5,-1.2062194635661545,-0.9289033111938132,-0.7286377957021236,-0.8247909100622561,-0.639697042230697,-0.6192409614367143,-0.6623160299725623,-0.7072535150907635,-0.7119436729200753,-0.6743246271988933,-0.6867058706790816,-0.5970240369384452,-0.6114656329283851,-0.6418657246431486,-0.6583237981783701,-0.6831450534281563,-0.6339065348362223
6,-0.3929726591651492,-0.421817676771376,0.0652306816315437,0.1722028884941218,0.1543834262370096,-0.1133273177436118,-0.2537130514389742,-0.348872639270057,-0.3015794377396694,-0.2903132351835025,-0.3281414929860545,-0.2881148472073215,-0.2687195668675166,-0.3270530743874301,-0.3251324547113414,-0.3349854298939396,-0.3358298792385302
7,-1.824873330098737,-1.4610080792703504,-1.180449420499288,-1.1073546211359055,-1.0019999443631944,-0.9119043251410196,-0.7722217739486344,-0.6649859743533123,-0.7517323701382551,-0.709517758064814,-0.6829422986616436,-0.6788929439048126,-0.6826161955756848,-0.6800618305704987,-0.7197753396631751,-0.713454742894214,-0.725241514515106
8,-1.446877473156584,-1.052632600081437,-0.8687401231294728,-0.7223516150384993,-0.6303188724708012,-0.673104333121856,-0.5980081386450108,-0.61934960898102,-0.6319610762794189,-0.5630437454380318,-0.5999667540687297,-0.5788277295622647,-0.5782998916835017,-0.6166375534092942,-0.6103849032294296,-0.6172425101957494,-0.6502992594633374
9,-1.6158526597866425,-1.0435077013333776,-1.010534229408102,-0.8186599087160088,-0.8594385450340627,-0.7912491452905609,-0.7674479176144217,-0.6348762296183804,-0.6714031346520634,-0.664926686518108,-0.6641623049655392,-0.665442584725011,-0.6506649224878769,-0.6647320147240717,-0.684898645919153,-0.6695099743762862,-0.7043501264462549
10,0.798118142254119,0.3766344837023717,-0.0692110072376562,-0.1050879569141448,-0.1710893991327896,-0.1249252282818073,-0.2690810576649372,-0.2971322997550934,-0.3765731596001943,-0.3944858940276142,-0.3763363762176392,-0.4467669790071585,-0.438961425567923,-0.4171004672618559,-0.3629791384076778,-0.4654548957506274,-0.4519417957858469
11,1.6965493152156683,1.4408506566479815,1.2204253283239908,1.1102126641619954,1.0551063320809977,1.0275531660404988,1.0137765830202494,0.3374547447115993,-0.2300380940879979,-0.4528948696647986,-0.4632380417900291,-0.4235280575949498,-0.4605619737154495,-0.4236139305635112,-0.4892210155697954,-0.411363849411326,-0.4526747751587827
