,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2.011343616187185,1.3736107026522035,1.0209162435305812,0.3753060881959583,-0.3263264308633188,-0.4380716998785563,-0.4821044672577718,-0.5314645814501878,-0.5827283363624992,-0.542189094693849,-0.5806359721314832,-0.5984966224385045,-0.6172688850400333,-0.6381446995129217,-0.6367089709424806,-0.6341166184469637,-0.6319310084467679,-0.6521191060763174,-0.6631290000611482,-0.6761687379508088,-0.6981008441383346
1,-0.4633886428805648,-0.8517569987835373,-0.9641934570504264,-0.8934704554292444,-0.8855769039735812,-0.8608451097008258,-0.7930914086492131,-0.7685565620545031,-0.7336897547748588,-0.7405234345794118,-0.7062566803030597,-0.711257411307825,-0.7536028124959618,-0.7331672814800151,-0.7477220557602299,-0.7566969706154624,-0.7781655425476889,-0.7418358262299102,-0.8033290406664726,-0.8020347086095417,-0.7979428701528593
2,0.7070764560179343,0.2596969678790652,-0.6196119021483368,-0.6896825322274164,-0.8512299391785888,-0.8421383529810026,-0.7870613399287892,-0.8243750436889781,-0.8028574995323118,-0.8005370360180369,-0.8060833829736375,-0.7792491348236851,-0.7878234874377672,-0.8120466948434419,-0.8061861277296445,-0.8260142176751685,-0.8173036605253521,-0.8392388907217982,-0.8421711956983555,-0.8379469079215708,-0.8491303025822461
3,0.8448703096534718,0.4443087853261489,-0.2844673983548061,-0.6615731338341486,-0.8387585726307847,-0.8991884057860483,-0.9027282212729308,-0.8912604954314404,-0.862629646724487,-0.8335412489282406,-0.8529240988347286,-0.855277177059778,-0.8575277373049564,-0.8523126321584457,-0.8405793280780657,-0.8540640026732782,-0.8567175397334211,-0.8497128338138693,-0.8630950337505228,-0.8534264142210681,-0.8664470002701807
4,1.3599799537105062,0.9069965533501032,0.552682193746903,-0.1948645684608713,-0.262670360671708,-0.2630691033122861,-0.2991166381645797,-0.3045267032203174,-0.4016529731737231,-0.4221045538522163,-0.4240223578062004,-0.3956190270779816,-0.4245086643483373,-0.4026573005090538,-0.4474269206921435,-0.3679112635442231,-0.362139244617798,-0.4046309520374408,-0.4526185936116187,-0.385878207678094,-0.4226548244346174
5,-1.2062194635661545,-0.9289033111938132,-0.7229756147432174,-0.747675080291177,-0.6030604105963426,-0.7045286137542209,-0.5200059832486845,-0.5455483159466294,-0.6378423155020523,-0.6156117749251109,-0.5913063970079704,-0.6391425153897607,-0.6157230686633314,-0.637143387567118,-0.6569477819122943,-0.6290207306257859,-0.632813056593741,-0.600944295190405,-0.6450856461160817,-0.6476783103315518,-0.6500457373600139
6,-0.3929726591651492,-0.5510738292051375,-0.3805539022684252,0.1186151711665814,-0.1774369961565541,-0.4448870462806906,-0.4922652056886894,-0.5492756510354383,-0.599787629708076,-0.578692237573491,-0.6140301026345951,-0.6106104502941079,-0.6660653980949829,-0.6627773440282873,-0.665717932677506,-0.6784412747098458,-0.6709459850618867,-0.6632278443102839,-0.6808973659817423,-0.7002317434299417,-0.6967426207338676
7,-1.824873330098737,-1.4610080792703504,-1.1647864180621676,-1.0821693336127869,-0.9998418948428962,-0.998717166023554,-0.8263296393589955,-0.8402820402651853,-0.8557066280745274,-0.7893085240823294,-0.8342278916993789,-0.8242736361034727,-0.7415379622439148,-0.7764958031671386,-0.6987285131321873,-0.7282018782359914,-0.7400458646104813,-0.7272696011738998,-0.751048235905135,-0.7552714873306128,-0.7732273235594342
8,-1.446877473156584,-1.052632600081437,-0.7405971888155585,-0.5976204641584304,-0.5638102996795803,-0.5609661308163059,-0.5084343780933112,-0.4999971193248831,-0.5172667088313838,-0.5627122866323453,-0.5717600199313155,-0.5893252896417136,-0.586912964115074,-0.5856473129023992,-0.5834902282849622,-0.5892672953977396,-0.5873391507411606,-0.6005662445280657,-0.6017824176387266,-0.5853080052845114,-0.5702322550246937
9,-1.6158526597866425,-1.0483418903704194,-0.7882327917504911,-0.8673654838781646,-0.8764805585390879,-0.7469346043601554,-0.8348368622415188,-0.7932160293837178,-0.7432223484765168,-0.707635290401588,-0.7581781066998402,-0.7523540796830258,-0.6137786760523689,-0.6441934808725163,-0.6611160536005102,-0.6650041356176288,-0.6919179939141917,-0.7078259167855316,-0.7153062267429031,-0.7397869217513376,-0.7585142069236901
10,0.798118142254119,0.2207931046279647,-0.0767163898055607,-0.0384214276114264,-0.3141873095348181,-0.4737645302256614,-0.6356012045058211,-0.5850188027279104,-0.6499500112712215,-0.6486234479814128,-0.6443409909240706,-0.6965488191998356,-0.7107193474500846,-0.6296414500931581,-0.6685497568805032,-0.6649671344309983,-0.7203478041926611,-0.724822947807149,-0.7184128930506306,-0.7130364565298519,-0.793339207118398
11,1.6965493152156683,1.4408506566479815,1.2204253283239908,1.1102126641619954,1.0490887969213818,1.0245443984606908,0.7795303743729445,0.3908693043106555,-0.4102690501389237,-0.5071815398765991,-0.6989038491768463,-0.734151373871196,-0.7718553594920888,-0.7434253596963187,-0.7348605921703711,-0.732456025063601,-0.727675067882575,-0.7348792841981601,-0.6919658174713313,-0.749792801247475,-0.7392694151411677
12,-1.0770692115640823,-0.9413922307063703,-0.7789647398715763,-0.6283512456588228,-0.7520075303960942,-0.7441077421355995,-0.7011087675422769,-0.6513634578890946,-0.6802060685427783,-0.694130298711856,-0.689797632409168,-0.6958503136645863,-0.6811477430589359,-0.6944892765715254,-0.6742083137911862,-0.6966132133134156,-0.7087069523863881,-0.7140734243898189,-0.7212769826534278,-0.6908916292790706,-0.7333602846146079
13,1.2073541501815903,0.744520905523091,0.5918687925030088,-0.3920911841132955,-0.5333815194481063,-0.4479981623835479,-0.506939648599645,-0.5284517104408795,-0.5451601590854414,-0.4965087252213093,-0.5477387595137831,-0.5904427373486746,-0.5731307810429892,-0.5545011187340662,-0.527093240682057,-0.5552886656559122,-0.5293012768916127,-0.5711396242749901,-0.5989736088489676,-0.576917949988482,-0.5692210261146216
14,-1.540102737324014,-1.0730652085810313,-0.9483158217425112,-0.9002692858131358,-0.8355590658526552,-0.869010866955248,-0.7444688929835281,-0.6928507871512666,-0.7308333039296975,-0.6846530116403352,-0.7233629896586902,-0.7633156302544297,-0.7247111402705666,-0.7392367565142822,-0.76266033515857,-0.7757975313099496,-0.7912412935259627,-0.8058597305353704,-0.8132686120067104,-0.819342786591797,-0.8310843608293391
15,-1.7952327488262052,-1.1036237480108,-0.98564456263241,-0.8806118941892513,-0.868900577918954,-0.7978547623604482,-0.7600717559696316,-0.8183303160344229,-0.8227892097609387,-0.8100005220948764,-0.8337922068783276,-0.8171461460359134,-0.8435984328960427,-0.8457621977206827,-0.8540065036206578,-0.8540864961508091,-0.8513230610146918,-0.8663099214739994,-0.8579195523195459,-0.8735820953488408,-0.873024001892281
16,-1.3950456211770783,-1.0571860958776065,-0.9053876911090089,-0.8589078813194753,-0.8674614255938166,-0.8693007036973471,-0.5971529129618214,-0.6169995988660147,-0.6429890927201246,-0.6833831064699666,-0.6426681938611986,-0.6956490246705976,-0.666193154259821,-0.7178447613017975,-0.7233478056362589,-0.7434582099238661,-0.7635359685412871,-0.769981712641498,-0.7982649369083484,-0.7914578997068898,-0.8073992420094073
17,-0.7601950441214441,-1.0441187412701116,-1.0423373336313333,-0.9914994961417088,-1.0176144100338915,-1.0019055753644266,-0.9171194691343816,-0.914076937702844,-0.8537564896705178,-0.8527807049757928,-0.7864995048128768,-0.8027435836126736,-0.6920370791408045,-0.7215931179041247,-0.688909098659447,-0.7250103495666887,-0.7119957256505657,-0.7244374402369183,-0.7294298593152889,-0.7729510735964872,-0.7838505784273415
18,0.8666002116888867,0.9868890609265129,1.1418639491223983,1.1627323599962187,0.983146789258938,0.7776422045154139,-0.1573139704608972,-0.4101254096620645,-0.4703651278189835,-0.4946477226858651,-0.5042175650739694,-0.6746785065500273,-0.708668486620226,-0.7118231392817412,-0.7220245525592709,-0.7383359950779333,-0.7474404640056727,-0.7545379719598014,-0.7721156067883179,-0.7838117099625627,-0.7918419877087028
19,-0.4657959091922797,-0.9652683164815808,-0.9613045314608332,-0.7470134586117974,-0.493701380914522,-0.4503132396487945,-0.4973818098819398,-0.5148107577385038,-0.5283476205427143,-0.5264136347708132,-0.5670402671235697,-0.5981066246347141,-0.5635618108927201,-0.6456001909095124,-0.6302217547515541,-0.6206140755189288,-0.6273290529708108,-0.6653897466083226,-0.6601973016265087,-0.6847162117478827,-0.6561591631679262
20,-0.4453320237205472,-0.5626753856930414,-0.8857394558904899,-0.6260547327104453,-0.2559151053070188,-0.3472847534727817,-0.4534051701541444,-0.4635633394389791,-0.4786879039614589,-0.5468823629290356,-0.5535356127508443,-0.5627259477650012,-0.5437695129746504,-0.5565823573783052,-0.5574903856531384,-0.6143106926731261,-0.6004881712839484,-0.6219055811258231,-0.6112493901759515,-0.5995590582271836,-0.6176372910412189
21,1.2833289561443832,1.2833289561443832,1.055000298313043,0.9423546515048948,0.6663806704042036,-0.4143183919958474,-0.7970169173696302,-0.8198536067463256,-0.7829248022517609,-0.8072649068685485,-0.826982749559842,-0.8342114241249671,-0.8267697094630873,-0.8325192850732037,-0.8386296308093154,-0.8392739116941268,-0.8591684711081384,-0.8629022056601822,-0.8668027971746556,-0.8711823658129961,-0.8606426183432813
22,-1.1539571117710563,-1.229663981455495,-1.1672746337447857,-1.003406269756003,-1.018942873215032,-1.0129076432077615,-0.9217943835443316,-0.8608377875074005,-0.6806501672849324,-0.7731907184240372,-0.745554753431955,-0.7893987706100106,-0.7925048059682086,-0.7514352192758358,-0.691492004433146,-0.6795477609954877,-0.6894260710690865,-0.6949757492087112,-0.7314608112772316,-0.7395571307866027,-0.7549147131923467
23,1.0798510464633932,1.0798510464633932,1.0636914558085713,1.0530762131738094,1.0442301776448413,1.0368584813707011,1.0368584813707011,1.0368584813707011,1.02798514326294,1.0233209527191165,1.0233209527191165,1.0233209527191165,0.537378999794517,-0.5181463941321246,-0.6431610455905695,-0.6714732063970146,-0.6957077805398596,-0.662040965556762,-0.6861103051986338,-0.673026562951074,-0.6840443613361521
