,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.3581979122719653,-0.5276623794918193,-0.5258228383281368,-0.3882474075883496,-0.43118792895657876,-0.45637654888883766,-0.4599466910799665,-0.48454560148807163,-0.4809232930066883,-0.4714891125545824,-0.4735171050716151,-0.4729422553421852,-0.4904220478771405
1,-2.6884875933809544,-1.6892981061242938,-1.1535918105873055,-0.9789470806183465,-0.7323824598453254,-0.40479000685131683,-0.4767391110951489,-0.551162365655086,-0.49039583468907255,-0.5000528174445027,-0.5717507357093983,-0.5921357184798968,-0.5813132359523081
2,-0.832586580494352,-0.43724307426530323,-0.330931007403506,0.11385390940700035,0.12594494236322562,-0.14748740993641443,-0.24124443058064252,-0.14297150813555828,-0.2812897471979677,-0.23727976895612046,-0.38876960655137943,-0.31516746569134296,-0.34877773378267285
3,-0.810085742524708,-0.5130426697883421,-0.296990275279371,-0.5684771007442277,-0.6328553300834298,-0.673887839927569,-0.6181274221614633,-0.6420557137245096,-0.5992386875659794,-0.6204715722203058,-0.5882663975958354,-0.6336996605164528,-0.607738598041066
4,-0.1133167633321518,-0.4288113864473764,-0.27866099687919854,-0.15000356308831295,0.007176887027312049,0.03697149934791647,0.06944490661403371,0.10078392748954763,0.06015228691470429,0.14601947794989614,0.19903666980188517,0.18464965531981709,0.15512284250081684
5,-0.787429405175092,-0.760912650496899,-0.829842550368917,-0.2607610288212152,-0.4439433842836231,-0.17689304027366168,-0.3320730784261886,-0.3546203554216801,-0.31482559288763273,-0.31465734419090496,-0.318303677986012,-0.2829967836058139,-0.3117821193975689
6,-0.811442348534289,-1.1038218480920785,-0.8889414492063951,-0.5313127363385708,-0.5557906236501986,-0.5520567577636774,-0.48653652783697277,-0.45811472817918103,-0.49426766362839303,-0.49467332717400364,-0.5000091681784057,-0.4942666126415876,-0.5044349066150284
7,-0.6365090403466898,-0.5413398535889596,-0.3749865546022163,-0.33900723852720277,-0.3892485906222578,-0.4086709016675147,-0.4469173413956003,-0.45793810789801104,-0.4452808740461847,-0.45283805748096,-0.46965076054043525,-0.4818859244716294,-0.47851976205727753
8,-1.5168410708455058,-1.1248804679553153,-0.7631202891659096,-0.5568302802812479,-0.5841629434535123,-0.5275335195137485,-0.5298063312164776,-0.5438847035413515,-0.549057931975356,-0.5434725178342199,-0.527088183436288,-0.5419991038118178,-0.5435364776238103
9,0.569609801812389,-0.05890381082219473,-0.6479701262223322,-0.716130276866938,-0.681633929639793,-0.6205061812798004,-0.5746637380359834,-0.5889042609230118,-0.5512882323412487,-0.5697659410934661,-0.5558434397205833,-0.564726191516588,-0.5812382149292961
