,0,1,2,3,4,5,6,7,8,9,10
0,0.6728902264686982,0.6399170379241552,0.557727394240327,0.3643493213956888,0.13658396876583098,0.22450043981929418,0.22979774319216442,0.11101484187027343,0.08151510719497439,0.08742157524049377,0.11291916712089457
1,1.4671555644420564,0.9852484734281959,0.6886181376224542,0.30510798963381275,0.15057495195809026,0.13629107308959593,0.12903431572300444,0.12313354121530821,0.1250861621950905,0.12057639106410706,0.11364795845792869
2,-1.6907321221320197,-0.9765388918445385,-0.7129583891363545,-0.10121679815911526,-0.03772091440330542,-0.06015030697111957,-0.05992285885659637,-0.08327854680518429,-0.056612107984243425,-0.0738521644883821,-0.029174290989196425
3,-1.0535158692823066,-1.0633314446218827,-1.165548009944603,-0.6239113571957808,0.10833064201541068,0.11922589605010407,0.06161528128268769,0.08080232186587612,0.08985538146374242,0.0888912988098694,0.11671364876481556
4,1.06056429750812,0.8222344456790182,0.23412715366210118,-0.03022544106034079,0.0248763488977224,-0.05907820221692903,-0.04464052169943075,-0.0332150904531,-0.05474224636169023,-0.05240796800264977,-0.027472658431286132
5,-0.9515944975166232,-0.6751472529645132,-0.34191360403064225,0.030266230756373975,0.12986569005591578,0.09041852474365003,0.07536483800315402,0.04089385077295367,0.06791887032633366,0.04192806020842072,0.02724717405221755
6,-1.2600789505319872,-1.0503918140376622,-0.5804693049076615,-0.0980469413876479,0.13110191108511546,0.05144668150948599,0.047739430429701635,0.06197940951232793,0.04680602610732867,0.057127412053086454,0.05847386470254545
7,-0.7661006757185969,-0.6765182459250335,-0.44175810569267887,-0.40641205059160956,-0.1864646567640771,-0.20788640259182736,-0.25553143611851487,-0.29080896936007744,-0.2667187710171356,-0.24987860275326962,-0.2494095336926164
8,-1.0550698081872931,-0.7704564634198063,-0.44743201975631247,-0.12274012957903699,-0.28614509962606766,-0.2329880666563756,-0.16553461771929479,-0.154287288163931,-0.14078060589533206,-0.12464809162053049,-0.13212743958086845
9,1.6088420162280186,1.1051811144213715,0.7355555767944355,0.17297593231538513,0.03530991043785064,0.07488759559759141,0.08679665647463389,0.08485801355898304,0.09354549692842001,0.10796976438975976,0.12288206625136144
10,0.24040946686946163,0.289455361997751,0.07054228720648115,0.3747223512209682,0.025200233067129534,0.12280619204090537,0.07192300871520109,0.12045377646360134,0.08841966259199875,0.05314360576762445,0.055386903054078826
11,-0.4727238974260284,-0.2787802139700703,-0.07673797889350913,0.12137224996571892,0.18579999576560968,0.12246677223371148,0.1517473732518222,0.1342701052773035,0.13264447085134146,0.11199681971717958,0.13864688805063002
12,0.8823904481863868,0.6866143791853433,0.010368873009658544,0.00403089314268229,-0.12551341003427313,-0.1287339340615888,-0.08449479046594888,-0.05980653835312867,-0.05954371041872228,-0.053286543381495716,-0.022239729012588638
