,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.8309213692087836,-1.0190079472615428,-1.1456075807009796,-0.9537301030392303,-0.9327656882368897,-0.8946757722899793,-0.870419411796167,-0.8224047298605838,-0.7688283799471275,-0.7014529593451914,-0.7119286447705825,-0.7224879773077951,-0.691788372991176,-0.6623910917106299,-0.6640359575801065,-0.6211123037877098
1,1.3094389935847255,0.8597550069674152,0.25988248589260526,0.07555879576937197,-0.018612373500975266,-0.03694933199996547,-0.016305785152153338,-0.033470817205988844,-0.043490724511226875,-0.07681264802368531,-0.07247176628964458,-0.10389971397507404,-0.13486318158701366,-0.11360332017283516,-0.1186850891663443,-0.13319910470276644
2,-0.15166301212668876,-0.15180210061683128,-0.5228744702325634,-0.7218456816753483,-0.7300811024421544,-0.5953093717207091,-0.4778073125525109,-0.4732623482513308,-0.4311144300892857,-0.4307234539344851,-0.40192710062406634,-0.4091370840963852,-0.41509149863784517,-0.40981116881757135,-0.40568879870558233,-0.38903063903328744
3,-1.4313114923680526,-1.19844761149987,-0.967016504589446,-0.8002409409462303,-0.5672468816220011,-0.3975198001773192,-0.29472129971496763,-0.2177143265361483,-0.2021802632085068,-0.1822714515427619,-0.15595726745911687,-0.1546678036221246,-0.14579091579761586,-0.1378884732412026,-0.13305461310406624,-0.14031587961548406
4,-1.9828283338821553,-1.9828283338821553,-1.3408578774151705,-0.9998321619270221,-0.9370227255103362,-0.6450766280047499,-0.2937470650555524,0.3520211384363841,0.171880495330003,0.07382984413383156,0.04847969722549006,-0.01583194194100557,-0.03867936674568196,-0.08236113543336122,-0.08921339153720753,-0.10170861911785026
5,1.7473667675160438,1.03715057177399,1.0742104900321956,1.0006362531014288,0.7917566250446608,0.16578308709649528,-0.2051527217379837,-0.19941947519701758,-0.25614074059200514,-0.3050112961617428,-0.3229132816333778,-0.33609578671114143,-0.3436636320164605,-0.35420793116566485,-0.3554342445926977,-0.3642981643874768
6,0.583389475706702,0.06530246156474795,-0.6294717836143543,-0.260388865416514,-0.5389343546551545,-0.3378090292356497,-0.3500887972539022,-0.4233008181988316,-0.39262077944670026,-0.39473637909418363,-0.3515284702936105,-0.3830415664650671,-0.36669820525112834,-0.3488471668419183,-0.3793553727259938,-0.37749087361350064
7,1.1127313199712452,1.056510850450658,0.7709821868017477,0.04336765315531226,-0.5329735290629858,-0.536699485026482,-0.4511300491139184,-0.42932615363642496,-0.4370913787255384,-0.4351391853797289,-0.4361113667850752,-0.430794434329066,-0.43341359883466957,-0.44025404790649075,-0.4479464126229177,-0.44367095527565165
8,-0.982893971127799,-0.8120907065822275,-0.9649753417458043,-0.6141318146650747,-0.2478962614757719,-0.15073393838894136,-0.17176057089652014,-0.09844384136285568,-0.126945531536476,-0.13346437043093015,-0.11776719730274438,-0.1267650866256078,-0.1223386276898325,-0.12655118304284552,-0.12736827775339682,-0.1369099068520715
9,-0.7006355946546619,-1.1192525662802255,-0.8916273807536105,-0.7420193612963215,-0.790905855714872,-0.4870512556998944,-0.4366495258917106,-0.41414427719753905,-0.3908192945667067,-0.41144673792942194,-0.40518350487040383,-0.4026732922920139,-0.4066358700972137,-0.40330318320221653,-0.3946341060563441,-0.39455322571818807
