,x,y,weight,belief,decile
0,829.8547182684819,29.62805565611426,1.4140603785571182,-1.4081434528219403,39
1,425.2836114476113,114.32821543051983,2.8739389768279113,1.5271777118178917,82
2,566.5419769448764,453.4882213536457,6.853816922713221,-0.5653252262799545,95
3,60.232448076335096,84.05154517445982,1.2194736251745155,-1.0392114297286665,25
4,654.638199390688,476.8456251471313,1.095168219826037,0.7777157818473622,14
5,714.1003411689202,467.2284121614752,1.014135824340573,-0.46310183369465163,3
6,288.35525514384256,356.6579248192998,1.3361008884833843,1.3748893353792444,33
7,596.9568988283265,550.1462740779646,2.7308652226908556,-1.9519856918057674,80
8,477.4963005390176,632.5028310135416,1.9104822479055583,-2.008781597051976,63
9,425.6168206942081,578.7026547999839,1.137816324008774,-1.4206498518594675,18
10,734.5033588431648,217.02033057282856,1.119738706012203,-1.5815794916251553,16
11,902.0876878960752,157.3653393888709,1.7880658442452835,0.633808447595462,59
12,74.52306295370003,120.73359159406372,6.732342215023921,1.056626048700853,95
13,579.9616001410802,476.3989881639246,1.0373594147709295,1.2248758549494871,7
14,544.4545405026593,496.21102228015275,1.037057168294456,-2.0396505464039842,7
15,552.9727852902565,590.9154148952764,1.2088538605018884,-0.6957691459207977,24
16,477.6108743136043,312.56572544247115,2.627452574250751,1.8269494538127553,79
17,593.5104847932832,683.9000223234215,2.3433807154680735,-1.280912459564036,73
18,254.46847600122635,338.4736492140872,1.054393417912978,0.5801923909336076,10
19,701.3927276589848,200.6995364342664,7.956574457377776,-1.0411124114421568,96
20,516.2995298981064,90.50998893338365,1.215488091457903,-0.04449857794237366,24
21,471.1860408640087,583.0497569175421,7.111267434807853,0.29241731404605475,96
22,429.0219462935877,298.6748567350268,1.8395098694893879,-1.0690342472129215,61
23,209.3283915617426,190.22575813380448,1.305489810915268,1.193641301987892,31
24,507.27787477124673,239.9784724903449,1.3617675250748191,-0.9417272969548343,36
25,466.3424556154933,159.95605401974768,1.0757875800938645,-0.347629727630824,12
26,519.8265908214656,245.26346925912708,1.9895328806109038,2.1653483745778277,65
27,439.2754808183354,750.4911762802664,2.4112237592483807,0.7196738228424253,75
28,424.02364465511073,675.3232983868305,1.8594250079550922,0.8709950109326174,61
29,754.5767038888773,61.733295956515335,6.396454997570487,-0.9843358684864559,95
30,277.26695872307835,265.3095499530236,2.6243202017848777,0.5315683878002863,79
31,612.6589593087324,310.46342230942133,1.4945419738019208,0.9796087365697704,44
32,347.2630259996555,523.2239879792779,1.295938762539112,-0.9529850328451832,30
33,586.757756752195,121.56172513109433,4.925691276391399,-0.19572930445198855,92
34,482.4608146017519,719.405099189428,2.7370683369544535,-0.4833913400334753,80
35,471.30362046467167,566.540293189953,3.9146697954660663,-1.2413065435818318,88
36,887.8389872631573,152.94531376166705,2.0155959892255915,1.3354850809535985,66
37,667.6822290939089,83.77194694257125,1.2367415301533862,-1.5294650197367328,26
38,327.5108860055193,492.82202390584507,2.5690648266127623,0.15704429900395345,77
39,807.4818923022339,258.6106044384896,2.07529152204803,-1.1379289767366876,68
40,684.122280323437,262.56970130167633,1.8418348035272498,2.106551347749809,61
41,448.40257462917316,448.68693110735603,2.249415052715693,-0.3863820970142654,71
42,518.1385385715561,192.90513298413305,1.5099294174742273,1.4453777254758358,45
43,416.0345431126171,566.3109784858877,10.382026823770115,-1.5438780035355455,98
44,187.22736919939842,205.79682064553973,15.805459110023149,0.40519588542652574,99
45,482.77587541628253,348.2149424885326,1.0328719150195742,-0.20986624249360986,6
