,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.1507902576581903,1.0279066287286498,0.8951744543142002,0.5004841728647011,-0.1647548628059683,-0.3159566562411536,-0.3228231298983861,-0.3464681241555974,-0.2193284733807147,-0.1837729642961212,-0.1579204507412339,-0.1346891705248789,-0.1092309346994194,-0.0711677940828204,-0.0291290733552202,-0.0502163864971967,-0.0351833650341327,0.033735018654234,0.0210719840644004,0.0447202934700748,0.016653174654042,0.0532161064388392,0.0499106695584868,0.1053449387929573,0.0970165806300477,0.1368927397793139,0.1479697967835554,0.1427624806391758,0.1368700683574824,0.1489794912686019,0.1850266740214686,0.2018335473237309,0.1670714523750106,0.2118178266923393,0.2055835377752559,0.2336616586667202,0.2407496200128575,0.2872710330405095,0.2132583835413044,0.2269114352675657,0.2856365446070067
1,-0.4642165050932642,-0.4070036085893846,-0.6173662710784225,-0.5254097967885623,-0.4333193228031216,-0.1256755338949198,-0.0426832938389153,0.1603355961568743,0.0491544014560494,0.2015522763593706,0.1010397569730765,0.1881277062277133,0.1344161772948243,0.3259188996712314,0.3068204355968993,0.401507803104422,0.3710946904012129,0.3533429602505744,0.3131534515495386,0.38568647260345,0.4247078811249752,0.3823854361540354,0.4502847760370284,0.4790236864837374,0.4136384346859854,0.4454925492684509,0.3989000223415223,0.4836800294387705,0.4246254722248281,0.4823979057731191,0.4105742630534779,0.5032275923351385,0.4597888657186998,0.4717946102578322,0.4676516863534891,0.5231571125489317,0.4920729502419257,0.5076209345214235,0.5115273267479719,0.4583641743275001,0.5628196283864141
2,0.9010862964994808,1.141946534092106,0.9363031342771846,0.6279739854795123,-0.1863764671335636,-0.199018274897277,-0.2253775712496171,-0.2518421543991702,-0.180450620008358,-0.2168836154787465,-0.2335693661183342,-0.1629943105581242,-0.153512922590371,-0.0959298423303739,-0.0178767487376841,-0.0478886231841812,-0.0344297658710268,0.0226870556031482,-0.0203644353575578,0.043086345717612,0.1325031072135015,0.0478719590182722,0.0972883063800348,0.0113402450548609,0.0908978199249909,0.133009833568135,0.1620684148410557,0.1547961190028132,0.1320359703440405,0.1925781826287417,0.1728006575815507,0.2100108091194164,0.2062047878731732,0.2113315632886841,0.2130101133141322,0.1586662990294395,0.2222863891294801,0.2449865032200177,0.2534722110978951,0.2433464461296415,0.2345672656361441
3,0.9089569744205596,0.4769224554188798,-0.357928463738746,-0.2496302902482855,-0.2428154538187496,-0.2538219935147076,-0.1518059480572646,0.0413272047908316,0.0384466640670568,-0.0496468746469129,0.0169134125328081,-0.0042360781387857,0.0325899029752798,0.082445031525187,0.2555680242415209,0.169512619761904,0.1285052460536365,0.1651825783558008,0.1223689054435736,0.1928952773336079,0.2674821040076683,0.2492093944300979,0.1000997474193713,0.2325911946165581,0.28689282456741,0.4415767018166939,0.2489716657916089,0.3839158142757484,0.5231975619567586,0.4344191095259809,0.3107986378140084,0.4615063627243657,0.4450699778447312,0.5632348245505626,0.3696747578591474,0.3131772615992609,0.2774897667609676,0.2201444203575253,0.402607817113182,0.4688757097240892,0.5943254935111648
4,1.137335720187643,0.6203675346105779,0.0447419810387023,-0.2660913499377444,-0.4419549371411924,-0.4556601802350983,-0.2739269080812631,-0.265332505078664,-0.1652259603900669,-0.1716894611473638,0.0340218362544831,-0.0757114098479525,-0.1578077036521868,-0.067032332855303,-0.095000498119549,-0.0150696199542636,-0.0120445060116977,0.0249725093090306,0.1001924340360635,-0.048769892832798,0.1234416678170869,0.1011194792610719,0.1196973494616376,0.0362240438341761,0.0655732785950562,0.122542784804738,0.1825946398155525,0.1119055506558928,0.1429807712453512,0.0596094808215397,0.081913922269688,0.1175438938002854,0.1159972189618388,0.21055331075657,0.1899582783965634,0.2113087631333744,0.2456832807945611,0.2048537033411988,0.1836393038598177,0.2299374722232915,0.2255094081982763
5,-1.6744218402347264,-1.2609061135506097,-1.171191918503115,-0.911872366255296,-0.7680038611970618,-0.7815281834711256,-0.6744486667873651,-0.4590769814930222,-0.2985106049023789,-0.2751873886428445,-0.1337615708638544,-0.1845475006430817,-0.0981005234742046,-0.0705386604163991,-0.0294890982348464,-0.0348006795625062,0.0121451166922046,0.0410871474496007,0.0118799285904121,-0.0188084109660771,0.0478407359009321,0.0651839055974527,0.0853559316544134,0.0828691956779912,0.1715432551526254,0.1523600428404499,0.1287719030762353,0.1641133925063387,0.2113367192952798,0.1864429181492676,0.1741903530297754,0.2018263529960023,0.1749852852185725,0.1983445097579372,0.2038539209871528,0.2013293595705496,0.239856133694326,0.2185093595533082,0.2684183613566899,0.2830468073567033,0.2256934688663462
6,0.902746237681492,0.951373118840746,0.4727029331435262,0.0980098764812971,0.1170904160350109,0.3596122758471236,0.2557081674420681,0.3610282899286597,0.4230193565917507,0.2901765460243431,0.3252979891997265,0.488318094804168,0.5371941378053177,0.5855073323588452,0.4857221105543724,0.4669766576489704,0.5798104379158963,0.6450286051079767,0.5286329573257886,0.4774000257786098,0.4188418523610552,0.5500187630552145,0.5625805080186984,0.5757196162925364,0.5893940755192459,0.6607819591064682,0.5654087974181454,0.6182991247582879,0.6305891491983378,0.5683114760629481,0.6899591724446917,0.6172848497934059,0.64317541223323,0.6099037153995441,0.7034185382193424,0.6522039634839052,0.6625963911311158,0.7120281950187938,0.6535943155279562,0.6269765682609926,0.6829809723313078
7,1.5396869866778855,0.890600568365237,0.769499169289072,0.8482597676174495,0.6667474947029625,-0.0248933087897606,-0.1545222215314104,-0.2226565068890759,-0.1441389876989077,-0.1981522948208905,-0.169603212379142,-0.1301699151004016,-0.1047554585093564,-0.1253081355695449,-0.0392479495005128,-0.0766045045478011,-0.0478940004102711,0.0060030767233115,-0.0070144616415646,-0.0038894598286184,-0.0192978537397803,-0.0080694678523426,0.0263555990045445,0.018086124817081,0.0477941383058946,0.0264851133033412,0.036144970165577,0.0310398988003987,0.054179998053389,0.0816217924559783,0.0844131158049732,0.0629146380934966,0.0687659830620306,0.0944800932800844,0.0897947920985198,0.0765257104200384,0.1332093532542616,0.1302630466046671,0.0990745347177961,0.1473293963358356,0.1365761398369436
8,-1.0264036809823855,-0.1247799785499448,0.6542602419558943,0.7560990821901378,0.5683220444350954,0.5591661239408132,0.6498625379795037,0.6119598709577627,0.5671053522357196,0.5917387807560384,0.5731726003241373,0.5301216074625953,0.5177366434014683,0.4464073675277538,0.5235717892776038,0.5640455456244242,0.5691722641650102,0.5743394890012037,0.4858092997126,0.4899301623902456,0.5254105320886465,0.535266650343684,0.5838498061021944,0.5723548205118292,0.5922394678377499,0.6169839249537569,0.6251584040954385,0.6202261428020827,0.6129970697681143,0.6025868838033906,0.5881096053575728,0.5983870889027898,0.5887461848222981,0.636944642149893,0.6144515257096098,0.6345342366015991,0.653528019451854,0.663863172887637,0.6748359179932983,0.6846921184222837,0.635916824250232
9,-1.4943551508701285,-1.2972263943717706,-0.7870720509586762,-0.669209068632825,-0.5346051653185897,-0.5387734595953689,-0.4753584514716463,-0.1640949769394824,-0.2749483686174457,-0.2178719764275302,-0.1823435192721657,-0.1374967953195129,-0.0769376363682834,-0.0747284356307551,0.0492163432362596,0.0027385613628493,0.0411311942107343,0.0884999161217011,0.0266874644073089,0.0335315418717141,0.0539775992658708,0.0599829181057697,0.1356316698526449,0.1294577768011363,0.1015603857966835,0.1771147703824595,0.1884126307346424,0.2084335157941797,0.2474266863546599,0.2191776626178635,0.225035328101208,0.2012575640880246,0.200200349877872,0.2513168446120315,0.3173641948500248,0.2913962380161857,0.2776492942579111,0.3421423899927821,0.2310249025279974,0.2446471321968411,0.3126932939562951
