,x,y,weight,belief,decile
0,590.2307719230239,677.2131024727013,1.009736264710659,1.606153230878776,2
1,340.07497158002803,399.57505272384515,1.0904644456351265,-0.6456334463475795,12
2,405.8851620027827,305.9851968450496,1.1723367505075153,0.9632824168779928,20
3,323.6469438528154,11.27135477239716,1.6266484456297563,-0.7528596493901732,51
4,723.796446747192,161.62012481376453,1.2652970106453911,-1.0487929183398397,32
5,381.33441648261413,31.96323355451499,1.0605936073789095,-1.5719395472639985,8
6,364.10576232985943,592.0182604583101,1.086271614620139,0.7729237565622947,11
7,177.18929842370306,303.750670111869,1.2865287850182412,-1.6486811508473895,33
8,715.602998370048,419.6279699639397,2.0947072704597822,-1.0789768200719356,67
9,533.9155477022247,365.59053101923723,3.8578328638062387,-1.1040774372416453,84
10,408.26418058603815,483.6459374962706,1.1896292800299382,-0.7382764732535456,23
11,380.7045126352723,640.0420483519993,1.1514831726075583,-1.3327916361608356,18
12,335.54412176664425,550.8255062105856,1.2198738801045959,-0.8548360926791954,26
13,397.90234692075614,431.89771533735694,5.659796667032059,-1.1262788472154328,91
14,429.02383155882336,698.5232112746673,1.1098772378038635,-0.792817250488183,14
15,786.3777843973407,131.6849805824996,1.2393505335586683,-0.32388703947285946,29
16,248.80013356349,67.88978443025822,2.223761723399133,-1.0211687436814059,70
17,379.5067522038413,340.9725955831993,1.125959266260593,-0.39085499502521537,16
18,326.49658999133715,260.34444647222927,1.7522705049093215,-1.7886806252281817,56
19,456.8779103260291,297.93355137530983,5.724946878115525,1.3439124942897396,92
20,294.49931494924925,354.5667050688651,2.5781199655055174,-1.0692516491333117,76
21,415.89112669628105,641.191900153715,1.2926740195479172,-1.380259165245645,33
22,566.1915527219829,388.0446549456972,4.4508843788668,-0.601579068389396,87
23,452.5518675485401,739.0496113883571,1.7120101367418454,-1.266945596225319,54
24,519.6193448491582,524.4806664183774,1.2058907912147114,0.7256101249691336,24
25,776.2809376355643,195.9194559412359,1.2113760181908937,-2.0909464855477693,25
26,781.3747006856556,237.4339048997251,2.2945655462525223,0.6838345248897726,71
27,395.707971208965,132.23296074000783,3.364119021403506,0.23959184646990017,83
28,811.9467095339114,251.79280601608934,1.2779478319568414,-1.976237328901347,32
29,627.8107226596476,417.00259155324585,1.6669997642322463,1.9460107140819756,53
30,51.76539015706882,65.55818810034711,2.226993346576522,1.1323338159754384,70
31,56.880893930307266,25.43470496419643,3.712489644453667,-1.0873168091326628,84
32,635.1356893938464,328.0920405776296,2.9997808186515003,1.5014744244172067,80
33,151.22842794314755,48.550543540379834,1.1235499627807888,-1.2001295008178703,15
34,462.0540935020873,665.906223052619,4.682824915756856,-0.706933253134221,88
35,589.3478537458959,561.6921258963769,1.5752401244073877,-0.09323233169796374,50
36,197.95802833168574,276.9366680988821,1.2302084948615761,1.5667786169541733,27
37,867.6214618658142,220.7100043250616,2.9390030152091953,-1.1861262701581785,79
38,300.78771772496464,88.79200454664708,1.7279425088578526,-0.04106966508798282,55
39,322.8749203845351,414.0047991657962,1.1864811951012375,-0.21917128832297983,22
40,442.7883740527159,58.37368093209724,2.473150597419525,-1.3156473309188277,75
41,887.9184502390336,7.610542786040991,1.2917365293855667,-0.40963578372212306,33
42,467.36299854349534,238.02387032199397,1.1438615165491872,-0.8127372823998047,18
43,435.8628558159239,693.9440953030276,1.5851517224449816,1.5638056570342604,50
44,193.78048449779507,15.597292379371481,53.26455280916931,-0.8428058216889005,100
45,679.3352133136218,266.8405937868573,1.214035692980711,-0.7602654425470907,25
46,595.7787661034436,525.7163481734249,4.4573122100876255,-0.8459523875696728,87
47,515.5793426481445,364.86720004626056,1.5836102123206977,-1.3019469572019875,50
48,542.6591602543627,630.7395101580345,1.0618740070432913,-0.15538267543930495,8
49,453.58707179313956,363.0061567085908,2.4208227671543323,-1.4089009229720486,73
50,444.36296984789374,677.2913162185888,1.4048007732116257,-1.6036812871501973,42
51,356.2678174116275,269.0891565837723,1.116893962100187,-0.3572209652099164,14
52,259.0581961595666,346.68760681061923,1.1369398271751618,-1.2622307719566153,17
53,476.8210008650803,694.0872955953264,1.5611859344601495,-1.0016054891449537,49
54,636.3321558872813,176.15003526167519,1.105530680268773,0.9506846328600183,13
55,646.2543483710145,581.2578866229508,2.9548860652328846,-0.7623044306104716,80
56,344.7671606294082,142.82111977963402,2.4623160416887253,-0.8671772804001429,74
57,387.3859711157736,380.30539562399645,1.8276355732738185,-1.291731612711913,59
58,373.79135393714336,635.607577646058,1.289288537015886,-1.6785562195466284,33
59,555.0456479421055,461.9589683410771,1.25578633800705,-1.0557410316944338,30
60,320.03836419925483,112.0662778086349,2.2103883510936195,-0.02277253583440797,70
61,377.12410825803886,94.76594475837952,1.1238751912003957,-0.9815638061589805,15
62,394.8050625305533,108.12985538937586,2.3099488373203942,-1.0695276801228641,71
63,298.84439827141483,60.56441110793751,1.1139529259417014,0.679179033102394,14
64,514.794520701877,501.56987942122777,1.4925701060178662,1.090545491846274,47
65,479.7606908391756,664.1457853667424,9.883076632413708,-1.2176377044117652,97
66,642.4924105478702,126.47816907092387,3.112002017479935,0.9225388145034774,81
67,741.1455635329343,362.71596658770864,2.0329358759208342,0.99406301938358,65
68,233.05227594382808,115.57001750134098,1.206125128304836,-0.44224257695571656,24
69,507.2088721940767,499.0468472104801,6.72475855573052,-0.17166212063937103,94
70,424.7653604750859,592.5000942377154,1.0800813876251583,-0.9685436705205479,11
71,581.7934248369003,303.56010927020367,1.3317287104163313,-0.59056734397149,36
72,567.2597544776963,209.77190292871214,1.8689768153183228,0.20791685611012523,61
73,361.10438130323706,547.6867119330159,1.0341512230444603,-0.03942759975596044,5
74,635.1780017322227,300.05750449765816,2.6796228120551477,-1.7967304331715217,77
75,63.85678517912841,99.19130831433023,1.2476915243431306,0.3727206573087172,29
76,522.1534622973229,636.7583201332659,1.0320204468627985,1.9667599864074405,5
77,622.5730867447112,421.3255622188024,1.715857803789071,-0.8321488808112456,54
78,448.77107305314087,678.7370744594276,2.1626986269702466,-0.9402953662473583,69
79,182.08121346098304,18.789791641393396,1.0790664597668918,-1.3232409655998798,11
80,389.53216985951775,520.5117780711067,1.6095978474232817,0.730630593429195,51
81,683.6405046573489,298.98283830026304,1.3021539173632555,-0.9857976300024486,34
82,312.630588363561,399.4008326982495,3.805964349782347,-0.7612310043502932,84
83,614.5325767917475,373.4670929675122,1.0268955970763156,0.41930353275595766,5
84,247.47492413066897,354.18605918411043,1.1841867562422435,0.8113994828456018,22
85,160.82818028504187,220.7922100461099,2.516272394856946,-0.4647027265163781,75
86,610.0482988893335,601.017739510302,1.4001411053744417,-0.5361294027623067,41
87,561.6647680035449,203.10348104978328,2.0761039629616267,-1.3346144741984998,67
88,594.3788813586943,679.8026455326916,4.298561831793578,-0.47173080407621726,86
89,446.6555373068526,444.80760403114317,5.1883873993059995,1.5653123664751818,90
90,822.3232759945563,31.409159996821455,2.869175472490216,1.2040818671125078,79
91,255.87330463717817,94.33505130173451,1.3483610391286625,0.6948569939766361,37
92,488.83242042912116,734.4412550148559,1.1591704314405815,0.5796604621539366,19
93,453.0453020151848,631.386666323428,3.1897612918321117,-1.0630823165837437,82
94,202.35327884998705,133.21205585451864,4.324597854801744,-1.2473800484140998,86
95,312.8164721131077,496.3922582634442,1.4335595990613832,1.244448770497216,44
96,592.0189423462239,593.4436501967598,2.5730065967279527,1.1827837033123256,76
97,642.2262100080646,314.2507576255246,4.9899467582105705,-1.047493742921914,89
98,662.976122759239,505.2127007022175,1.1348164818160393,0.22005608532745424,17
99,710.1390163210483,491.41569206175507,1.0926211838010707,0.5798340521550418,12
100,48.41476867145855,23.90738796727582,1.155560462916346,0.8945640813217235,18
101,819.2742214888927,156.8340243086555,1.2053066301873412,-0.8328326470629569,24
102,738.5909953138295,43.92167928918037,2.1383220574555906,-1.0359250650776806,68
103,480.5195028876766,397.89498573805895,2.0515550444721073,-1.0429095771895827,66
104,519.1475765516126,421.87192859821965,7.06893271517407,-1.2995677417714724,94
105,409.93757103429743,446.09082395882496,1.9100143749816065,1.393351218193923,63
