,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,-1.009491476448895,-1.0097734220309178,-0.9570680855398885,-0.3004612705040182,-0.2047825394305203,-0.21045674018095328,-0.2049061749406517,-0.19495472063011712,-0.17537974138755777,-0.15967944345453022,-0.14009803535986365,-0.14107040055452355,-0.08685088462610742,-0.07044246294936801,-0.11265379658582024,-0.08112978338259645,-0.04399505530887874,-0.04202503422331618,-0.05318049625242994,-0.02371255489149062,-0.028611676383033535,-0.040212302368987686,-0.01219888491661997
1,0.6438707494782887,0.5904616739369679,0.2911608068049369,0.06213325966894877,-0.09095501691917748,-0.07303076091240389,-0.0541012336392761,-0.11269642731643963,-0.014344680798018405,-0.05786840833373019,0.09560152354576512,0.031904412446574826,0.046665900686711156,0.014025277284859888,0.04825832877837128,0.06332964990342882,0.0019882867706627777,0.12558685003846123,0.10234136218996732,0.09984764588006967,0.08900751142699824,0.18324930324179206,0.06320609940743482
2,0.7759348926045933,0.7002323060903859,0.524347577520822,0.5286293405511842,0.057838384435637685,-0.055240375938554076,-0.0059145222831935166,0.011137499857586062,-0.004590761349367301,0.012146814273679656,0.049743734602727574,0.05080420343819795,0.06851852927965836,0.060861177958891635,0.1215983990910739,0.06689510853144089,0.07830244833269301,0.11031932499296686,0.13548669711531083,0.15857862081882582,0.12161432774792247,0.14242677154084232,0.14361475442431162
3,1.7384593733812923,1.1629233732878639,1.0448819998324275,0.8291904785229115,0.12504138946246707,-0.3283875926404198,-0.38359611199362087,-0.3199575395492067,-0.2656388059829693,-0.27671466286638896,-0.2660797934958904,-0.2662464117106564,-0.2632483856016078,-0.2566559131511711,-0.22155334072506758,-0.20894734071184448,-0.2137316830223872,-0.2054580774095701,-0.20768576527469804,-0.16587224627435657,-0.2038723324376321,-0.17002694087113288,-0.16525366834338964
4,1.067628803157545,0.7106796341904151,0.046881185040805656,-0.37113164015705463,-0.451225640647023,-0.4137987322908129,-0.3600640824748101,-0.34095450280249034,-0.3503785787281252,-0.3112480224784943,-0.30923824620028634,-0.30485210464443585,-0.2975488275488302,-0.27083968916127293,-0.269056470973266,-0.25317518188371124,-0.2600245416214143,-0.24711614013993558,-0.23416555667136252,-0.23548402635888088,-0.20938598640372477,-0.2052811105308549,-0.20143139944400074
5,0.16403403241824588,-0.06665330651826132,-0.29109903010696303,-0.3562882670447116,-0.3640717064299273,-0.23585036295555983,-0.3037354259237345,-0.2537704437416581,-0.2723757177090135,-0.25298821403205973,-0.2170801976063939,-0.24274433603041645,-0.25984654900534115,-0.1919598291096699,-0.1767790375370088,-0.20742550430159118,-0.1745290287631857,-0.17367006341387697,-0.20305042568532705,-0.20643779586850117,-0.21973538206759524,-0.17093829100790406,-0.13452124989610906
6,0.7867452985914971,0.5703257826855549,0.1053974643988043,-0.2177121891031771,-0.23955187386354526,-0.1823087133786296,-0.1975956558625901,-0.18804032764091477,-0.1853688161794109,-0.15972856287043397,-0.15691888300331222,-0.15006297871860683,-0.1298998612040842,-0.08427859895689008,-0.11008837599871982,-0.0682185598553672,-0.09400024845121197,-0.08009744197730301,-0.04390086486474128,-0.06115922520926084,-0.04725264259482861,-0.05136369199498557,-0.0356842761297875
7,0.900312316341247,0.8894152141450428,0.9653556922310409,0.46245914092871887,-0.3763692485788426,-0.43383792512271596,-0.4533086437575279,-0.43132544805908063,-0.38321618224257065,-0.37260443167174623,-0.3840065526836699,-0.3608539608189625,-0.2873695634742327,-0.33731949448615606,-0.3193341970046534,-0.3058973137336996,-0.3111408211190787,-0.266623637775771,-0.25967417525207914,-0.24305221030407587,-0.25579025907857605,-0.2559180569878551,-0.270031462524923
8,-0.8899761787657028,-0.7256223776187074,-0.7307112174690866,-0.8154824156093999,-0.3951855268438278,-0.5483731277318254,-0.4919647561508623,-0.5251038444321441,-0.5465140946253764,-0.4462006972478555,-0.4339663665360176,-0.3740111849288586,-0.38968361623023984,-0.45682479264857345,-0.2954545186257435,-0.34441444723897857,-0.28078101226526436,-0.33136341788535306,-0.2706494951555165,-0.36594021105846875,-0.30433745201252665,-0.22847870216397348,-0.23357706086707689
9,1.4672105125499646,0.8396245437760824,0.8396245437760824,0.7698419686113757,-0.10121119273844077,-0.478248498976169,-0.45332828939909586,-0.4297758889760129,-0.4003185873289338,-0.3564674574390918,-0.33022620767666716,-0.3250815299436339,-0.3160406723295667,-0.2760731131832716,-0.3047712128811371,-0.2868687082796766,-0.26800417231933593,-0.261988167425828,-0.208784516916029,-0.24344610740900152,-0.19324138735726243,-0.23312781219971468,-0.22157615444491977
10,0.5626514552527668,0.11462299731367707,-0.34806074842829965,-0.4486059715242826,-0.3937667433125688,-0.18965950802735496,-0.09466517986685351,-0.10351973350857699,-0.08265454484786261,0.0015354864842745896,0.010581356840949118,0.02402463105943845,0.08582534979318879,0.11316748622201848,0.08506908066897127,0.10225822255489407,0.12412185455401502,0.09942976462062636,0.13548965243339864,0.15948741893294227,0.15406017367821018,0.16472967828257784,0.11992649107514332
11,-2.2023645095833544,-1.4073977664090709,-1.0075308216978083,-0.6977388766948156,-0.2677974763716317,-0.3645396704704881,-0.38607825805000207,-0.2762230430598743,-0.34305019883732196,-0.2888015192500877,-0.28743557940364,-0.27626230351434583,-0.2734646564970692,-0.23459845677520577,-0.1636648627909674,-0.1966340133780209,-0.20126006456347406,-0.3151431519301294,-0.12278082593328443,-0.1698211570100275,-0.13429721464560346,-0.1851304727019682,-0.154017440584204
12,1.055355362151512,0.5872247981008645,0.26148854232623614,-0.271717872394218,-0.32698290390518797,-0.16054701426932658,-0.23640250213276973,-0.011921698916712931,-0.09937629999956243,-0.12425996943552171,-0.06161312719714354,0.1831635210377659,-0.04968604491498252,0.17853861461930554,0.1277212516955142,-0.035945477966537846,0.004961428527147593,0.04658376079348292,0.017138626735597656,-0.006781339698789274,0.10774955152150974,-0.004764902227739916,0.022607840160681555
13,-1.0442421177866175,-1.0731471540839457,-0.8339045244475696,-0.6201065468622211,-0.6118572190067828,-0.3974967340298822,-0.31961810182455497,-0.3547562655275018,-0.3031993006514226,-0.3325005322506531,-0.25357685173310734,-0.23699690194848969,-0.24965556845638856,-0.2583881107886458,-0.20728340467522025,-0.1758496094281603,-0.2126318161030274,-0.2352836614877794,-0.18851635655693644,-0.1313360994704884,-0.14129330730852796,-0.15507096222795666,-0.14917176001127982
