,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-1.6462752890670345,-0.9521148053627284,-0.5922569438266677,-0.19596833041003,-0.2175714831358238,-0.18477373235885283,-0.19156114791513185,-0.18343832196688717,-0.1725204191129174,-0.17764881205279162,-0.15835989131284253,-0.14010727862976538,-0.1385599520633009,-0.12387282762330523,-0.1316935435333245,-0.10857526945055286,-0.10205436133609717,-0.07028445324179261,-0.05670606770667257,-0.05304161867981045,-0.08706528144107703,-0.06123354626323072,-0.0461605053602686,-0.04790497741995582,-0.026009047392447613
1,-0.051641548842202956,-0.17654887092676635,-0.36110929973953027,-0.2947855885629836,-0.16374918314982856,-0.14778191385082598,-0.14308233401200815,-0.1558494053423596,-0.16554858236183148,-0.1367572817575638,-0.14022062612488792,-0.12412769023485025,-0.1222947157422437,-0.12832357697593835,-0.10243192505997863,-0.12404785639764548,-0.12265949201358906,-0.10178969555488228,-0.09109060288110508,-0.07237546067008968,-0.09783191086699343,-0.06640569499612456,-0.07608585748758907,-0.063593809205929,-0.05948372076820805
2,1.29154134748384,1.0794357476803875,0.8223252140337494,0.13206972665950703,-0.09354667568687502,-0.07808482541104378,-0.05741329032589235,-0.06647902213284873,-0.060686755171457295,-0.06991633779817412,-0.046572671360081176,-0.03398765234864473,0.006342785973111734,-0.021473970740730965,-0.01345317355296465,0.03248246949450691,-0.029987743144216983,-0.013022456696036078,0.020777295228332073,0.010015331556726596,-0.006793651162015424,0.018324373686226747,0.023285552759975525,0.05127723578395087,0.039027230441831075
3,-0.8834883410083652,-1.1044864958071927,-1.127155701308573,-0.6854621078314539,-0.3965099099455782,-0.3073918174587697,-0.23475797447794422,-0.2347329281455067,-0.1778316432742729,-0.16573704703747982,-0.15879596797022172,-0.14691525431302285,-0.13014895606762478,-0.08061498254195652,-0.05515466529238585,-0.08120382039549233,-0.00836835744960778,-0.004942355436000282,0.017534294590066227,0.04631422910689264,0.022205446655957087,0.033754958944115766,0.07454728122109679,0.08484154159309128,0.07874925112449321
4,0.6742008206566721,0.40197002688180333,-0.3275111748937331,-0.6740125625037588,-0.6674823518687125,-0.6829664818091956,-0.5076106521475671,-0.4824000335108735,-0.4345223497239929,-0.41924246067543697,-0.4007749760692382,-0.344643254877728,-0.26501756807351984,-0.2569206504996052,-0.2760390694409901,-0.28346147639693486,-0.21460003320263665,-0.20101578453539712,-0.19226450101182407,-0.1700655145052678,-0.1819123806298642,-0.12710959900615276,-0.1280255095235749,-0.09673396368599396,-0.08807596395860108
5,-1.3746486414864496,-1.155564124202586,-0.8392283263410303,-0.6406717796053133,-0.1942197072298141,-0.16442737571510282,-0.11830071454903578,-0.08912617351097614,-0.07643063977910368,-0.07977510854113899,-0.02894316467765528,-0.013133904344847153,0.005774395105574462,-0.00914939861593281,0.024235933729350435,0.06831662310476026,0.09768057331985805,0.10276890442939175,0.07011900700361395,0.13105848509634854,0.14950766364474538,0.15166764646390357,0.16618873114183147,0.1553276825296289,0.1534219190955664
6,-1.5860717295170839,-1.3872107301963172,-1.2415813653529377,-1.1781799029305504,-0.9928085356002395,-0.4848294702895108,-0.5475100350561398,-0.41759181961238845,-0.40140650987118587,-0.35844000026965644,-0.34749249999021026,-0.30694129610112175,-0.27485190649632446,-0.2450960618044904,-0.3357395734924498,-0.38830167004141636,-0.3469216063817467,-0.16846295887170828,-0.11535542974392687,-0.20561301840059076,-0.15364941829793416,-0.10309255101336261,-0.0779505280450994,-0.07168957812657269,-0.10942053092173382
7,-0.7800664805654305,-0.8237171909352042,-0.7409323870207096,-0.42063019168455845,-0.3149272670871195,-0.23147594077046482,-0.25432867473974996,-0.27716345645736756,-0.2762160198901053,-0.24377883704207606,-0.27117382903139525,-0.21206069288256188,-0.20566261307535205,-0.17812897249941384,-0.2180543527646999,-0.2132314083534242,-0.21779261803243666,-0.18955151785506272,-0.24026700189743533,-0.19774793543823593,-0.2242266021497296,-0.21825447728384426,-0.1894003989823261,-0.175866478722077,-0.17609798196420112
8,-0.49703802482665005,-0.4042287020284387,-0.28978650056307037,-0.2041513361664215,-0.24263220508620426,-0.2092174768498812,-0.16844288171135569,-0.14113056433608476,-0.14778182072302082,-0.10787935297966988,-0.09357837540870231,-0.07857901177374337,-0.0384959948848438,-0.044604628711429284,-0.025365646779050736,-0.006302243936966426,0.03144629100999511,0.049892911229144035,0.06651572177535103,0.06773151436884509,0.0815703346319121,0.10516870906782033,0.11632772862696054,0.12125682075454304,0.1446205147205196
9,-0.34895389000674515,-0.5288656428653215,-0.5058053840739779,-0.46005708597212264,-0.3710049812318035,-0.289323281209936,-0.2448801591993595,-0.21833569737598613,-0.19728187506336195,-0.1686343618412843,-0.118000861595233,-0.11764526572006012,-0.07491553938639495,-0.07466222883146226,-0.05030925791953859,-0.03091497597045814,-0.006122194089306598,0.014409226656236156,0.02013662404990693,0.031031486957666388,0.05689648352630883,0.056548391042701665,0.06478811707858487,0.08882487984176407,0.10084080969468597
10,-0.4158830794212579,-0.49241391824359465,-0.5584220768990645,-0.41191074828666885,-0.5885535048565561,-0.474598063434288,-0.5570981726424038,-0.2961090375758219,-0.4793972517702656,-0.4613463397176283,-0.3605463710591353,-0.490849547788289,-0.3394656753663014,-0.4838709179668828,-0.5229982518116179,-0.4215093416932748,-0.40201573299680493,-0.30749577185846605,-0.3257471018572805,-0.2452233856727286,-0.3502883316441364,-0.31366033116971864,-0.2462131955039649,-0.3355624416642553,-0.4637204454097543
11,-1.0806123844536892,-1.0018072767303536,-0.9201561445217158,-0.6562341319019348,-0.2772025200718822,-0.12141105058818977,-0.14592918451244893,-0.11577070143152442,-0.09633078570312023,-0.06697277446123215,-0.04732313537861173,-0.0318784654092712,-0.009819843911536185,0.0054694668248183,0.0380198021751214,0.06386507460221875,0.0570401597962721,0.10017632551445181,0.11676316246219112,0.14021255911130362,0.15747726026025763,0.15989747234353144,0.1825050297928952,0.170268864037216,0.1826806609895626
12,-1.17056048772583,-1.1326473201689202,-0.8783194949677373,-0.6120987453166318,-0.3335387297077765,-0.23985869735590049,-0.230914514945594,-0.18853047752660343,-0.17932540538077774,-0.1504624234807986,-0.1256034869368121,-0.09538187829423643,-0.09865133598563249,-0.07751989833250168,-0.04490271750091113,-0.027812781512952914,-0.01152508791729659,-0.0004997231313856474,0.035124621507678,0.03667857392276658,0.019355988447950372,0.05111718799866478,0.04580605875763314,0.063643306621022,0.06369145098915573
13,-1.867053800666948,-0.9959795881966151,-0.5624238545967277,-0.372811561228405,-0.3291767013160938,-0.2854887620927637,-0.2554014290758515,-0.19909720883475887,-0.19197613670998107,-0.14875899091665223,-0.13965855892255022,-0.10466499174852846,-0.08123123526673141,-0.05886840238445646,-0.054460035893435156,-0.030408506804047455,-0.007698497622039607,0.004435839997177664,0.019985790012856608,0.048069980984402495,0.056629268694487846,0.07745265745216788,0.08395345271610355,0.09527598950620712,0.10115055116323989
14,-0.6578861468383268,-0.607844775330707,-0.5770962532688776,-0.3593382171609379,-0.22592881778317564,-0.20502136741763125,-0.17021924394658866,-0.13561325439265673,-0.13663429725194015,-0.13732001560335505,-0.08869873849392572,-0.08164220934136392,-0.04522854700598503,-0.03276440468733957,-0.02312955160084781,-0.004859903332426318,0.008361136377139049,0.037559782845491545,0.08245917049463257,0.07334293299043453,0.09003961912647863,0.10081516376191108,0.11537737993176433,0.13736766834988023,0.1446909659215583
15,-1.0943137073747333,-1.1121355216654831,-0.7460156932078821,-0.495853009503765,-0.2508428249258254,-0.1618498969307124,-0.1632464496634147,-0.13365852781001172,-0.16312054860711672,-0.1386073196663743,-0.13814504723054585,-0.13008533479707435,-0.1045698049820308,-0.08580643106393739,-0.07691835097474564,-0.11927863030656123,-0.08991846164666023,-0.10037400766678997,-0.08636931493229148,-0.0681256766298761,-0.06858531121482399,-0.04181501937926205,-0.030716169227795274,-0.0634276758970321,-0.032931916870985525
16,1.4120485100146938,1.0458162713532864,0.6977614728042786,0.12428012329454197,-0.04438231899752957,-0.05625496874472121,-0.08433521550522846,-0.04447363098220352,-0.0826729011455336,-0.049842372522959866,-0.051583487551453054,-0.02398536480373917,-0.029617068900339064,-0.010555579166537562,-0.010934733119104409,-0.016626408128938584,0.0013957801265331304,-0.006477439633575522,0.01888567362969699,0.024955820866281793,0.06486216826660195,0.03390638875840055,0.09213660390327373,0.05587001515838413,0.09470916098902504
17,-1.3810311091644205,-0.9880571824504452,-0.5084418952413682,-0.27605150273500595,-0.26926951091337026,-0.22556973832190794,-0.21560489968616953,-0.2349674980705552,-0.23059758097819832,-0.21656104782623567,-0.20634827024695004,-0.20213380985495838,-0.20546915418144732,-0.16858323052970586,-0.19419204541663357,-0.17671505489199096,-0.19929178444327658,-0.18222142051641546,-0.1334955492582308,-0.11534108407056623,-0.1806956943196882,-0.13655372308057015,-0.13728088466569333,-0.12127647084739736,-0.11069988475499083
18,-0.384251165290727,-0.6839561711097025,-0.6037441338144096,-0.25436900276296043,-0.27910518774710186,-0.22326476581520616,-0.22295290192570316,-0.2200976826450969,-0.21697026734971517,-0.2144272551610683,-0.2096846462019319,-0.16786136478351896,-0.17059253232431654,-0.15374138771307772,-0.2051938697684798,-0.14926900144982266,-0.1434726690941494,-0.11770511702797767,-0.13129998238712995,-0.1275317879585101,-0.09451810104672384,-0.13812153619887557,-0.07309645210536017,-0.1058635470843137,-0.07462816142587783
19,1.550365130487862,1.0661973175063972,0.512451188606228,-0.3342963808246333,-0.12064987952860647,-0.12245072299451562,-0.037299535397870356,-0.08715231764121595,-0.05079321504905653,-0.08105942772712811,-0.004220350297766092,0.06238825640957651,0.053809816315439685,0.12158924734258196,0.070268415240866,0.045596211498186025,0.04766691799932467,0.08720401893234933,0.11304110830190323,0.11380400262132953,0.19834329847573828,0.1695211113196128,0.1757382061883163,0.10931539709145831,0.1639648693852322
20,0.8460201763745421,1.0781227364823733,1.037504544651782,0.823017678995212,0.4846478518786624,0.12730977655844525,-0.2930740151927202,-0.33847471914408145,-0.3590838898912749,-0.36338430737104244,-0.34924427033998007,-0.2338816805389802,-0.20673066737193693,-0.2330938814576627,-0.13516496838224476,-0.15640343939490914,-0.07315758381432949,-0.08689709781334455,-0.09815776882556311,0.06848018539615838,0.02449446124412948,0.04191520081378269,0.07514551133874078,0.10106760353026263,0.13855123882314763
21,1.4669176052052006,0.905608706274226,0.5253390461810208,-0.196906248533423,-0.1657333030393258,-0.06651703103579884,-0.07464989331471855,-0.033995307875626206,0.0007980906424148948,-0.010896891236224763,-0.014577211460187407,0.012277960519312061,0.05055000228574003,0.06381939356679174,0.1329316309690742,0.13931456431300102,0.15479363639039967,0.16290873108197876,0.20281353874923652,0.21428094143202514,0.15306571212293785,0.16305774104591417,0.2418121531173948,0.2453495544352553,0.22062035179037173
22,-0.5526694789071476,-0.5852769298555615,-0.7413616215905928,-0.6539829446836364,-0.6539087045882496,-0.6047901413113037,-0.4948318119390813,-0.4660807361194912,-0.4079343591096835,-0.3325898062503084,-0.355357416190455,-0.3406433519316598,-0.24934579366897955,-0.2407995146078215,-0.24250189623034596,-0.20636590815427303,-0.19806259644531565,-0.1694948722296576,-0.14124108858961817,-0.1355506070426453,-0.12333297382083397,-0.11082133193529271,-0.10686998755608614,-0.06047413511046157,-0.07555222693783216
23,0.9823292055770247,0.6919269088076283,0.27245580654169843,-0.2278760695632263,-0.13843093934497328,-0.14097001877095766,-0.03105216163475466,-0.03783248132582275,-0.04050098120333049,-0.056524511911064,0.05030413952682847,0.031037465942599676,0.021962760446511537,0.05568863443375267,0.03681884926168866,0.034842797267116844,0.13157998059866327,0.09168264488913298,0.12585157216997486,0.19891358097205536,0.2329784372709994,0.15788275907973234,0.16451754276694466,0.17295114844747417,0.19024490855265644
24,-0.8286395733644443,-1.1107272030210529,-1.4360422796551244,-0.9873989845617475,-0.8965119103833809,-0.4540779552095005,-0.47190373239723865,-0.4837290903912963,-0.35902209929940765,-0.3019856964188234,-0.2629096746417222,-0.24038174774680204,-0.11719110677563796,-0.13769503809794761,-0.14261724197500428,-0.1145285054421955,-0.06792673576520464,0.009035819016009007,-0.0076306398003371636,-0.016385826981290076,-0.023006967139037608,0.019482090508990156,0.0637100158415373,0.11204417280538037,0.08781133364993765
25,1.423157767075782,0.9750402519905935,0.4454122103612625,-0.24667943732079,-0.22008019946852828,-0.16286516366458936,-0.15538281752623775,-0.09372582664070883,-0.10540188664795172,-0.03618558248538872,-0.034630392217485914,0.023574268462842912,-0.006528820568726592,0.007379678078791311,0.019459262422163472,0.04442579462328406,0.0920239319214209,0.057771101315566495,0.09616630749490145,0.10252215401683958,0.1070944185158343,0.10587000644918243,0.10941633162737383,0.1346914964397752,0.14440382341673977
26,1.016731395804182,0.8790364361324748,0.18809988298799346,-0.07926312189839774,0.08005233398445885,0.016692937001767327,0.05955299268230729,0.04025275378405751,0.027338120797825424,0.00843278681789621,0.025771290175016198,0.045475225308207606,0.04106560226270586,0.02844942181665467,0.06911758626087589,0.07154432152594126,0.07879698095424535,0.09224000611713784,0.1054328244838705,0.07373785225228512,0.07251216309631651,0.1085972410359786,0.12189577274295334,0.1257486078674681,0.11915920187255141
27,0.970889140752091,0.6127447692674082,0.4287189465505324,-0.29797598673545084,-0.24115573427834544,-0.2114353088060732,-0.14503651105493967,-0.14545909121935938,-0.09210274488294518,-0.09130062089435113,-0.04268386993837589,-0.023979274246313027,-0.005328431898598408,-0.012886097632219248,0.014751239397893846,0.02522109137174887,0.0704008928084448,0.0844505213661911,0.0879896499308134,0.1111908653113558,0.11957809227275766,0.12153453761544455,0.10866018248162362,0.1405812726242652,0.1227186504608033
28,-1.6115586542915459,-1.3405601504715186,-1.1266148164994447,-1.1984658417127858,-1.0057802737986916,-0.9831774340252462,-0.6787302746898366,-0.5690035267961789,-0.4553133268498075,-0.37448088073292446,-0.36509801424430693,-0.25948412964187995,-0.2627011321713222,-0.189703582434707,-0.16477573367712944,-0.15749875771902058,-0.0922803910783679,-0.07230491520093058,-0.03781157610746074,0.0060447028763188195,-0.015674473739445905,0.046164336718862164,0.03580030295094071,0.07450992358064594,0.05713039470201767
29,-0.35211876929014274,-0.5353574151481839,-0.5721400193106014,-0.35987316723476387,-0.381090315939411,-0.30550689978198625,-0.276380746358849,-0.2590246729156471,-0.24263175366818215,-0.21424828310053856,-0.19935307095425941,-0.18393934353842045,-0.15955888260671583,-0.14186807415637978,-0.11616775790669788,-0.12063472263812748,-0.10282539709990164,-0.08351366444631696,-0.03274969344936466,-0.041626302750288065,-0.05503583268883616,-0.06047213371642265,-0.02622200259158656,-0.028734147762717804,-0.021335181163401478
30,-1.0290984626797524,-1.1091469326516048,-0.8734451370863396,-0.539595819240418,-0.4851246973841301,-0.3339738997144352,-0.2457789245845747,-0.1907404813333796,-0.1784311843022167,-0.1509747596822516,-0.12029059016476104,-0.1195244257964239,-0.0974273465191963,-0.060098691289701106,-0.03664212539213917,-0.04574572063360114,-0.02601196482506501,-0.007559728875022219,0.020260288502716294,0.03468866387715384,0.04852012145348356,0.04446483904200349,0.04741010699026908,0.05029898646093348,0.06650209374804757
31,-0.6929369781837627,-0.9093560460383612,-0.7342462618984744,-0.42712978258982165,-0.3771036233987937,-0.3126492420878402,-0.27216104453651296,-0.24514715439691426,-0.24256447435483894,-0.22899186501319885,-0.20924307078650628,-0.1990429357133492,-0.17744669699632526,-0.16203038338056383,-0.14427580136650428,-0.15584237130395112,-0.12879591663644274,-0.12588809448110444,-0.10171637142184742,-0.11042246049653504,-0.07897449199894405,-0.10943863860388443,-0.08448504138617609,-0.0866042375626225,-0.08305380859246218
32,-0.9429608546134866,-0.5622666334320098,-0.34528819692306595,-0.29664585634102153,-0.3406911563004847,-0.26694191957247854,-0.21427233121779207,-0.206475947864995,-0.2041086431947249,-0.18485176344077933,-0.15207400384234046,-0.11612138558260278,-0.08369445654412176,-0.07585924562950437,-0.06848615269571201,-0.05305486239370926,-0.024186891697519704,-0.008669000492640308,0.016108719703192883,0.03517394258541969,0.04454640439895026,0.05178177121053109,0.04973978897185358,0.06956429762686663,0.09597484560264459
33,-0.37563600489783655,-0.3013781359591179,-0.16318320431671493,-0.26764606935978125,-0.27505158946991315,-0.19953626874024327,-0.20430428729343358,-0.1406481388498369,-0.14230988321972332,-0.12902499848259555,-0.10961586253192689,-0.10281029705775083,-0.06861359137302171,-0.043242169481914214,-0.049071805703147627,-0.03479840473834156,0.00015793868022664359,-0.009092098418185026,0.028731459156237704,0.03984415513743824,0.051668958687051195,0.05522140989636278,0.06415346273326789,0.0933577810295736,0.0982156820142525
