,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1.2270323456060888,0.8270668954649276,0.3958817056093078,0.3766956377808225,0.19091201748526432,0.08693457720411361,0.10609636018830275,0.05866795570373066,0.07977173509597359,0.025410258790589363,0.07355159084393989,0.10932455081491356,0.12569253235063932,0.12176945472488196,0.13120422626278933,0.17657047716311358,0.16133415620124764,0.11255340543702666,0.2238367845585965,0.22322749436055242,0.24461061084547345,0.1975001095333937,0.20609753677088874,0.21640782050248858,0.2194980335596911,0.23825340549079863
1,0.8641395590292044,0.6587382744130847,0.3600049717891806,-0.24556993634032803,-0.2517379265636588,-0.2713369394533996,-0.2670374719521855,-0.22576841468736022,-0.22459811285939935,-0.1894605201801336,-0.17832623899533945,-0.149107059588612,-0.13179374899156793,-0.10782291058313996,-0.08636758828422138,-0.07586959779708892,-0.056305260777607426,-0.051271491068155615,-0.03665181805083477,-0.039308649452585255,-0.02834216232298603,-0.014469436257730714,-0.012318429131750344,0.01634654458555211,0.01891171302689888,0.02734900057335444
2,-1.225777349162075,-1.2858379554955977,-1.1040484440074605,-0.9959625810196846,-0.9067995087800589,-0.5516627263073218,-0.48406921204652653,-0.44775032099471473,-0.4267864881431385,-0.36109873980498625,-0.3373751386621137,-0.35929839522749657,-0.28049067777613806,-0.3045858134879242,-0.3228347519213818,-0.26743962198206883,-0.3069732886166103,-0.21500303067594942,-0.20872853288599336,-0.2339408207366116,-0.22236066713850294,-0.1832997910916731,-0.2129615734973334,-0.20662406498219282,-0.20001747963278904,-0.13965418087148773
3,1.3642535303782775,1.269310627598506,0.9622475835416067,0.956821186039949,0.4507072667600894,-0.32208763539104945,-0.298995015809119,-0.2720923994301283,-0.24576950201074346,-0.19211938429286213,-0.17672422849727795,-0.1658078117276127,-0.1533123574165335,-0.13227930358615717,-0.09115324168733739,-0.05136768217705384,-0.06360827423310414,-0.07865375283122758,-0.01843706926509965,-0.03842420890592207,-0.00735161224881343,-0.041878766733739234,0.006714850322920011,0.036034165507151765,0.018548679455756844,0.025757143338467434
4,1.2462621816757171,1.0699216044744841,0.8232008327539724,0.6762802781341519,0.15424217151327094,-0.15832296435441284,-0.1631791412100476,-0.17635753989567887,-0.17958282273835585,-0.15014784171524048,-0.14008905677773786,-0.13144264043746004,-0.08905329298324907,-0.09753354618819217,-0.0718541341278472,-0.03753942249971361,-0.03910357412505548,-0.020956461577371358,-0.04233916440276133,0.004783488831066431,-0.006444937285278872,-0.012546425822913296,0.01376758703032804,0.03612903116521324,0.04360995320688542,0.08670773348566876
5,-2.16955346049219,-1.2152463759105507,-1.02719336111994,-0.9946832557055717,-0.7356617060031233,-0.6953685473527229,-0.5230219426896775,-0.485817610514854,-0.39133928789108313,-0.32880306921175473,-0.2965901105066126,-0.2782108379238672,-0.2224304785569113,-0.2129475410093731,-0.17862506438585984,-0.1582847591296573,-0.12550164707118053,-0.1123239071931278,-0.12364226061595907,-0.06661536892129329,-0.07118996171540966,-0.060930404394915504,-0.04488212809346137,-0.04088761613598036,-0.031116248415760443,-0.008576565288620115
6,-1.6754381929690374,-1.177995810316067,-1.0534846243078588,-0.9903835874635705,-0.5422270724312273,-0.2481495824646749,-0.2843011088590401,-0.2698767173537903,-0.2431392792513955,-0.26594378381756295,-0.20436742166242688,-0.23172983458114418,-0.2102361646666803,-0.1797284569154377,-0.18366694040481593,-0.19376327951284422,-0.16686305025101378,-0.14126315085354202,-0.0881357861608177,-0.13077252555022215,-0.13185291454679518,-0.10674963170058623,-0.10420736338242284,-0.0647564067643052,-0.07230264549424484,-0.07177019069254004
7,-1.592384847233661,-0.9187411187725737,-1.0613500694299638,-0.8586577346734932,-0.6384050139951931,-0.5356252017448023,-0.397970054507417,-0.38167816288259393,-0.26192965904955073,-0.31145026107554014,-0.21539800407267481,-0.18641806454090276,-0.14446993911723985,-0.09502592924382193,-0.10951795163009369,-0.010841254256346399,-0.009569928148518344,0.020831818277833827,0.044997656000956385,0.08963682309070861,0.11002551825939894,0.1055236260541716,0.08887403777340509,0.09698876032471304,0.13005914136799943,0.08033874182366198
8,0.8716115841462807,0.8505351804283278,0.8417649706717313,0.5628894576202501,-0.03491099274249,-0.1905223961946892,-0.16837758387076865,-0.20813109021387088,-0.17779364541260545,-0.13951718516069608,-0.14768525163012539,-0.13371270805893085,-0.11498832945428823,-0.11731924459733747,-0.09102793941616524,-0.08717823871832188,-0.0996494287669838,-0.04116459093468629,-0.032144686145029175,-0.03550992598265747,-0.05303125485882109,-0.015393966192247173,-0.004434599209601305,0.002077873720896309,0.0217723632368388,0.014584430634366992
9,1.0280029883964967,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.561216223904212,1.306387170859566,0.30087165957994916,0.11873766671349387,0.0652817446590202,0.03269859413000565,0.03290186654647205,-0.1078961285260015,-0.03375412879731142,0.2687954896033882,0.14750479491981128,0.14750479491981128,0.11228095644046485
