,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,1,0.7142857142857143,0.5769911716143334,0.5535730837117029,0.5683548161742852,0.5405867339534549,0.5039018231921859,0.5252201178063926,0.536929938046803,0.537991604085357,0.57847925421285,0.4770511077469904,0.3688777105360446,0.3377255202371177,0.30814635562947656,0.29773773210367155,0.2811454075291853,0.26786680968580046,0.2523982547823394,0.24329805681200797,0.23897052628565374,0.23290283075413284,0.2177898757622825,0.2103922968695044,0.19927314641580507,0.18971797985041822,0.18022091849685243,0.1684767507762517,0.1650159126769325,0.1529812618662051,0.15375212941860286,0.1455122470240258,0.13970912706615882,0.13087703396593584,0.1304475346452918,0.12734355132742195,0.1149158767052586,0.11210512672490779,0.10738077216795841,0.10487662118503806,0.09946268625965893,0.09446766520917015,0.09249275598735006,0.08819637337105518,0.08498962175742901,0.08147511969339451,0.07646707935562948,0.07671000439196314,0.07025571662425995,0.06780871983137518,0.0635705345057374,0.059687278160365925,0.05826082754884583,0.05521959083120784,0.052492347692904846,0.050048192564626025,0.04616728532122126,0.04404226271357402,0.04210556771022747,0.04052912271236875,0.038425160346830314
1,2,1.6,0.8611832611832612,0.43468118721839843,0.26796090245230936,0.3282527751702496,0.3117130250677011,0.3044934461391281,0.3457190939015351,0.3681495783721878,0.3365269311937346,0.33150241137270875,0.30267369314691456,0.30416998492927116,0.2808421782472433,0.28345305993477754,0.2602916955637965,0.2485438015029197,0.2341379608652079,0.22085878970493303,0.214598726606605,0.20225901852392225,0.196817127902729,0.18267119145801486,0.17932761079383566,0.1943381246744836,0.17355986134007817,0.1591359922406857,0.15352571650297073,0.14708126144444209,0.13708734799264352,0.13420651744558648,0.12617568943571694,0.12757736718552673,0.14480008046665363,0.11978780727806533,0.10899825327074356,0.10536798230643402,0.10617946354651699,0.10008435905598449,0.09233258958654615,0.08756325648129769,0.08767633076014586,0.0926754624882327,0.0885023339591289,0.08544471436879082,0.07581560871855277,0.069914333837879,0.08159620400316157,0.07851472267884156,0.07109019263212951,0.07027665465878469,0.07005821922650325,0.06455540597781358,0.07643927958126047,0.06463975212902892,0.05812366040138507,0.06294298734019156,0.05446912375638873,0.049441658828353684,0.06351262854119231
2,0,0.25,0.37884436991579845,0.33696450774635994,0.29980252537981184,0.31956243951737495,0.33743990310900046,0.3270084094276813,0.32848264975042546,0.33092484389045124,0.33019791073417604,0.3531601919143876,0.3331610138774352,0.3492639768149597,0.3319703890793561,0.3552870139633573,0.3376919042999407,0.32859594625714816,0.3429182729520464,0.32981192081146543,0.32229517756059156,0.3348091701278345,0.3192644563454788,0.31099308647599655,0.3292584477864761,0.30582872038222403,0.3047955541263872,0.3236492031814211,0.29018618518770506,0.285348073893737,0.2844491739187347,0.2783149689192318,0.26846743600916334,0.27430662639990044,0.270765029471059,0.2581534188292004,0.2501872624980793,0.24708477784673424,0.24385964103705585,0.24292746987838146,0.2454811185508645,0.2361879948042729,0.23836615630725047,0.23821539528499705,0.248429135619106,0.2392135996677566,0.238019531610182,0.23129449715500855,0.22419921770230783,0.2253207872139958,0.214008119730568,0.21584273310640312,0.20368785548773374,0.20556419140361426,0.20920781228895652,0.20266275542805753,0.19977485884615323,0.2019808495099831,0.202589819209482,0.20283416506778118,0.19850475631464246
3,0,0.2,0.23239676989676988,0.28321080303774027,0.2755678227171551,0.25949030419352437,0.2290002323108314,0.2595457173608745,0.24883665036163424,0.2635372373462021,0.2662588629095213,0.25476396477746555,0.2585525476975201,0.234113860512763,0.22400871993770027,0.22206656329892824,0.2113327688427927,0.19206010047311914,0.1861816419225101,0.18790647338488242,0.1715961982249408,0.17388481672432649,0.15525984814630556,0.15305473887463286,0.14310316089730896,0.13725911412510225,0.13179523514032335,0.11842203226160744,0.11690728746604821,0.1148358004879026,0.10566093347461725,0.10843418860458463,0.10584528463022629,0.10124254451482846,0.09342710115710079,0.08808144901437376,0.08106625029970463,0.08352732893840663,0.08389557218040633,0.07237389164627482,0.06476564257485176,0.06538843342086102,0.06130647409995095,0.06123508436756908,0.061810039462561285,0.06004635860442188,0.05442737830912123,0.054411620591044166,0.05215470144646201,0.05119505254674259,0.04490456401022754,0.04608696727168922,0.04429209572343903,0.03684629304846581,0.035564018847577705,0.03605969235860596,0.033943787926515444,0.03322403227269506,0.03220446541769209,0.03154651098603098,0.028934052803575007
4,0,0.16666666666666666,0.26669719169719175,0.3155166414688081,0.3088786467491622,0.28078582891452314,0.29405300999793266,0.3133284996231337,0.2860856380657487,0.29831253032364957,0.27972941555656733,0.26018069097993957,0.27328766990630704,0.25549083712532494,0.2622045577177935,0.23454340912090874,0.24204484278388827,0.2272543509624593,0.2095695515414245,0.1946665082164776,0.19891481939024352,0.18487724225286548,0.17409989042320703,0.16751297343432867,0.16485671154399356,0.15277321151172352,0.1486528755435801,0.1429323467620263,0.13720664406718816,0.12997682338247948,0.12217786214558472,0.1154224111007974,0.11251991551138563,0.11395116131593463,0.10892119279557874,0.09983757962156165,0.0965533633769002,0.08866565495370053,0.08341670009731025,0.08484477252431517,0.08251345772208502,0.07909359409359595,0.07352135679918119,0.06880856409284666,0.06871442729783891,0.06308470377994743,0.06419677874244105,0.05934164150240221,0.0542648612451583,0.055693490738839474,0.054405168680445516,0.050167674388292983,0.04628831766705369,0.04473817141425541,0.041916739354648604,0.04089773644658922,0.03926754857152784,0.03787670905163314,0.03583594731397149,0.03426719554613781,0.0317055095004684
5,0,0.14285714285714285,0.3067816798586029,0.34336254743763894,0.46448240159365084,0.45299874305176213,0.40943792256906814,0.4242045153827822,0.4223001016646277,0.4407704166785692,0.4131196895175839,0.4105971402911298,0.3992316301746131,0.39168852397025794,0.3847203455914312,0.36792258143302786,0.37009395978613596,0.3609164105611944,0.32337997683815967,0.29838505121627246,0.309266140403585,0.29983566818325397,0.28507873657727484,0.2886956130503252,0.2628333938592379,0.2285466079864197,0.21244880149951148,0.20373628859400625,0.19496669310312648,0.2098980843970549,0.1649873269938901,0.1766234841843632,0.15644803782541747,0.1445079703935936,0.14828872894161188,0.17624453227353717,0.1403558352398872,0.16730295240332113,0.1388637560522164,0.16318519034250897,0.14100289697182877,0.12054766999047027,0.11638549911918374,0.10336753682617673,0.09862826946886845,0.10527638500638349,0.11997699804823544,0.13127187182468436,0.09994320807627771,0.11294598420338056,0.1146026041504034,0.09114062769195476,0.08388835894402932,0.08272967564895789,0.08680812444210828,0.07558414639548768,0.07591451374077181,0.07478353429486101,0.07113615125174297,0.06493910714524255,0.07027795659879466
6,0,0.1,0.11813145188145188,0.17792524970349985,0.25519173255512745,0.3386743449380656,0.2592163850398323,0.25830803989125706,0.2962582250286851,0.2835680332399675,0.2658613179234092,0.27005953041371333,0.2603252493362842,0.26367935362366146,0.2563929781693972,0.24884931824391607,0.24977293299664058,0.2223756018514841,0.21136714111515237,0.22974377282559583,0.20958969159826854,0.20468795565121822,0.21370034174186964,0.19152342858890684,0.18832728445594749,0.17294073596980092,0.16225502573419168,0.1589475308945471,0.1876227542537727,0.15988868983843862,0.16273339794083835,0.14634114183353,0.14809637510470405,0.1466620994182828,0.16013793123647552,0.14791402529407255,0.1396232490024162,0.12357771719460588,0.12404601791477449,0.11735203764591715,0.11685750242063654,0.12058090508387374,0.10702593820881834,0.1130702868653564,0.1036064161966346,0.10698931200139199,0.09302499155096584,0.10512013086433623,0.09213844499305125,0.0947671828947203,0.09027596233088309,0.08896700936220231,0.1088801687161432,0.11504745778647911,0.1137118058478501,0.09079250305118906,0.08163551100097884,0.0736041462888052,0.0794645188715198,0.06931357677826266,0.0765781325256216
7,2,1.8,1.7708333333333333,1.3343987047810577,0.6881379760038157,0.6524942591226515,0.5643478847972193,0.5348536669395059,0.4704129637557266,0.3397815098655373,0.3424849745381083,0.32757959257501956,0.31344308221884,0.3115296718675383,0.3188624058854619,0.28480462605468543,0.28003070129837254,0.28507367369839504,0.2625453880210568,0.25243780935488297,0.24439479857870505,0.25431082003645616,0.23532749095399552,0.21121034756811913,0.2216419328307996,0.23658324816215962,0.20927213887326418,0.21301506036304163,0.19487027139271712,0.19312952119209095,0.16899618262872781,0.18097164204848765,0.15810455879329727,0.13904723920888004,0.1480926629688976,0.15639756042398217,0.17422082627051408,0.14983197871095358,0.1466687966892418,0.1383346879826331,0.1441880574252769,0.1460618331114386,0.1413665440014127,0.11750397983463819,0.12591659080356785,0.12211518044268717,0.12237870530935362,0.14065286414330447,0.11629824435958028,0.13875879501298546,0.11326941733500179,0.11286064609122838,0.10671277384457208,0.09946382568644786,0.10081263938457481,0.10296256836184987,0.11333353842710223,0.10410858368320869,0.08490378124659201,0.08850855934846136,0.08092587005728158
8,2,1.5714285714285714,0.7243000840285908,0.5823235119896528,0.5494574353622184,0.5568686779296088,0.5210320323947537,0.49269761584589883,0.4197458299511457,0.36721885690600414,0.34983517900727595,0.32673232849814804,0.3090886219467097,0.29371163361678404,0.2776738405023083,0.2736786067902072,0.255817880900612,0.2553682720195098,0.23673165974399196,0.24449185756240757,0.23424895183002922,0.22095399850702696,0.19788741071378838,0.19069226128246106,0.1787868661458561,0.16683507995348323,0.16485045212135702,0.16088112203567728,0.1510660766696074,0.14356379781198875,0.13423096675036902,0.1273676788252857,0.11960778150673256,0.11861149788477506,0.11413345641593427,0.10888566144047161,0.1038064815377633,0.09851347211666013,0.09657455006241049,0.09414118899919506,0.09227878068951369,0.08403452824306754,0.08043587699883105,0.0798930535196113,0.07469502572152822,0.07952876354917061,0.07005571508369492,0.06485736371223251,0.06433253880170826,0.06117107020627308,0.05802060834103995,0.05554026081369412,0.053564330221123724,0.05170599468825488,0.050339738824095,0.04870418420479647,0.04581507387557975,0.0486940870670365,0.045716249807211326,0.04183659037755331,0.04277612855325687
9,0,0.0,0.1414676232858051,0.1983042076324801,0.2618296596861806,0.3534645153120568,0.39065289631718214,0.3548881968991901,0.3420513315435562,0.3487984822467162,0.3488385927319575,0.36011330969527244,0.36254662877330196,0.35699625181118816,0.3627632676882767,0.3570382676111972,0.3558117194901453,0.34960443938419206,0.3691625375376355,0.3293290346758008,0.34964279442567,0.34622737232265477,0.3554763765390167,0.3396862593133456,0.3381228388595969,0.33537613388622634,0.3246744395677049,0.35819541702903196,0.33507790206506366,0.31733290328325414,0.3179991410930721,0.3345085777960494,0.3404794438990861,0.34180358716492854,0.2977091963294252,0.2801478172316125,0.30544984853556645,0.27882893661609043,0.303564918395652,0.2863944149123657,0.2733546356726978,0.2992609799425096,0.27392074235449926,0.2654953407337463,0.2660532870759931,0.26287164167007726,0.260432693441171,0.25333445690341583,0.24614571274613617,0.28645833154979444,0.24470272619638603,0.25849241053718985,0.23107865485263018,0.25220834574847245,0.2271338821491151,0.22990866842392502,0.22640144629096431,0.22669702680327114,0.22815147113439477,0.24064117610786645,0.22265810081198698
10,0,0.0,0.1843707273119038,0.2500468708541654,0.25672420135908885,0.30866321068012426,0.3216454325645654,0.3006976667977329,0.29009417622014977,0.2994732879625959,0.27788548369965343,0.2658924402627798,0.25814091093351765,0.2513931085466538,0.242292576274578,0.2239544873832959,0.2250025606084574,0.21622717114260132,0.2059746113769876,0.2055615041709039,0.1914602917338269,0.18329583604000335,0.17683404893620025,0.16435060964403783,0.15780243713030742,0.15565824352838362,0.14857696667325015,0.14406558818995796,0.13887219739833068,0.1270865363157967,0.1199936475585963,0.11922477357073034,0.11093056414742446,0.10936230622353771,0.10245810250467405,0.10738651787438033,0.09409677252612222,0.08442738445841032,0.08615582572288315,0.0817213600594571,0.07953347891355678,0.07825423154998863,0.07138994465281881,0.06892160372271605,0.062137944440214796,0.06104648922746055,0.061094232366301585,0.05891115758389197,0.05704941583491814,0.05625087031297685,0.05142018394461805,0.050699840670172365,0.04858509317700328,0.04540301325536232,0.04489179610994959,0.042120176949475244,0.04057907812433214,0.03836828445707534,0.037031841948394394,0.03555239446818403,0.033430087424451034
11,2,2.0,1.7817460317460316,1.0975865869384387,0.8867579969468106,0.7651239632739244,0.7995888249526224,0.8194070223368605,0.8831294526904934,0.790692171388568,0.8414341582926878,0.8640706944055764,0.8364064852284291,0.7623113300743438,0.7536052697213323,0.9039682806999835,0.9109969833348046,0.8182725631025825,0.7534196960725137,0.7608627154787573,0.7504509779719265,0.753329214123723,0.77667954657571,0.8427902894834836,0.8053637426942359,0.5874021463729118,0.7331126297160244,0.5681927782716873,0.6384878138863022,0.7205704567355499,0.570818016859577,0.7355742635366044,0.5467942267242633,0.6489174738823511,0.780033599781517,0.5334200846999918,0.5152933122979646,0.5942959193587467,0.5449051969186796,0.5582428441910616,0.6752782550269303,0.5842957961928226,0.6157654860718835,0.5792753284262548,0.6432956849631527,0.6705474416087436,0.5427015208903267,0.7147418128998856,0.6729444962080942,0.6440844327522877,0.6150450219537881,0.5715211305642216,0.5192037956119119,0.5386888147073304,0.5474506155471759,0.41594559338297943,0.24639212242431233,0.17708656774165835,0.23364181661199737,0.19132448945858813,0.18929566337740417
