,0,1,2,3,4,5,6,7,8,9,10,11
0,0.7057140936041757,0.8074214440520536,0.667004374195917,0.5125751561286577,0.3399038279590733,0.2590904581228352,0.26448454418378486,0.2510836982717519,0.24933124893236078,0.2236415775905898,0.2365434150903405,0.21943867631967232
1,-0.5199919112223323,-0.45367505504928657,-0.053260656610536666,0.4765982764211748,0.2124125655376198,0.20832686398740416,0.20482478578219052,0.22346167260973618,0.1922380553159308,0.1993831142265451,0.19759335787712098,0.1976137564706161
2,-0.7847972100765742,-0.45010308047031594,-0.4947319080392297,0.2561586448083513,0.27749418697880157,0.28255522252663084,0.28269999735992796,0.24034436463822126,0.24668368763457016,0.21161287477327378,0.2261801960868102,0.23499611169654794
3,1.1605143043468789,1.1401674978941496,0.6922436886361103,-0.07168850389029242,0.3037587359974467,0.3435448390585045,0.1855449157085291,0.17816122815363467,0.22054032751470748,0.22263432213842604,0.24093716007893906,0.20071310521715527
4,1.2801380866259042,1.026695577936735,1.0260815549129074,0.5106413180427982,0.47588947992743613,0.2677909299609966,0.2679442078483843,0.3282017656448547,0.4136532015806454,0.48511722251498024,0.3180329173659807,0.3208222205802699
5,1.5742377377813483,1.245664433201943,0.9713731792237171,0.7384214192535677,0.4626523204647423,0.26777371095342484,0.29125253282179187,0.3095952917571003,0.2841699461005117,0.28492137113834576,0.25361385717430057,0.23560675750025314
6,1.081302486528705,0.6944847568649059,0.7385565221881084,0.6640594364238881,0.2370168851385462,0.17931653044201645,0.2510462289386946,0.24367143969893662,0.26296093940479126,0.29279898426933765,0.2775342690700985,0.3101625022597521
7,-1.0901765707756734,-0.8601144180598503,-0.7144900586762171,-0.5323789131351572,0.09332459230942303,0.17390571646306494,0.09793805831725899,0.10272495256416576,0.13282366605898283,0.13614269343222862,0.14993657473922797,0.09834018281775134
8,-1.0783787413394548,-1.3542833356417903,-0.7049796898235946,-0.41303468601273635,0.3863828624035639,0.289665242074857,0.1957468963576039,0.202552235735428,0.21511489345439255,0.22238917474014208,0.21505505452874546,0.24963505731174873
9,-1.5284558776458013,-1.12813428418203,-1.081637048514284,-0.685134778063419,-0.2028353986814026,0.0028567520714395073,0.10457948352789011,0.16391374779966988,0.1605534939963374,0.20835706674970256,0.20685173023211798,0.2033713100458879
10,0.8386598793966751,1.0467729364649647,0.9042357397181149,0.30312933228063516,0.05799145173259297,0.2365761527180813,0.26781067438928374,0.3142590167265304,0.2667101198761836,0.39920474022154673,0.35825865825254527,0.3297763329417689
11,0.2560428224415211,0.3223698222487169,0.6714933706255094,0.5639547873664094,0.33000835449169397,0.34798804863226057,0.31113480640455154,0.31722479035961704,0.27585359109042423,0.30564116862659785,0.26924447759806797,0.2558482776025862
12,0.04863445047848014,-0.1454281438283268,-0.048554131072425316,0.14444821904032726,0.24941451868910075,0.18765548502140939,0.17511689183526874,0.17965391860742885,0.1671527990017518,0.14017114823940094,0.11575789008589628,0.15149804422553106
13,0.6976721984488664,0.7913329884381284,0.4751560332192765,0.3925672457675944,0.13057863354108182,0.27974142730035284,0.25521869394921903,0.25854065740538384,0.23616733726006053,0.23354348746076217,0.2381803409972714,0.21585194912671204
14,0.9661970648669881,1.1404246820583377,1.2016856382641306,0.8115932436233827,0.3475889979941484,0.3051579875994064,0.3100497951342068,0.29595323731865514,0.27730955187941475,0.2836409749316369,0.30814872755314876,0.26575349352473215
15,-0.9419900077195551,-0.8565399575820344,-0.7269830174521962,-0.030818939198329714,0.37965913839839793,0.20837713209289685,0.24541245237355555,0.23998180070940783,0.25613450324890336,0.2524849534366668,0.2315253301695174,0.20498199872607908
16,-0.9695381285455338,-0.6348254486343363,-0.3347415215111043,-0.07069643490602469,0.18302156240318534,0.1734318641832144,0.1828900684916403,0.15549421718530007,0.16495853987931428,0.14182280152067572,0.12963282380525762,0.1342249059745739
17,0.20481909383514663,0.17995694667828438,0.18733879837681386,0.08638955438763034,0.21350373331480954,0.21622493723164596,0.18057760009792817,0.1562160844569204,0.15183244677157698,0.11066943977469865,0.08629847307469922,0.14385904662962143
18,1.850680839279156,1.2476489237142034,1.0879937858414583,1.0156685579145577,0.637575584360708,0.13507662023980432,0.24458588337101841,0.2051522871937581,0.2529135812351962,0.19863482002233146,0.22597792454120308,0.2138155506983561
19,1.0182916154764319,1.1772666859209076,0.9272351698178745,0.6569978901038481,0.3505286186081961,0.33350311064054244,0.3421683503235157,0.30242478093543224,0.27982427794151427,0.30581126462760594,0.27968540455620444,0.3287912626957441
