,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-0.7966512406589835,-1.0983990089930418,-0.8043385727383393,-0.6041184086580842,-0.3988659938462297,-0.2540750158249225,-0.27530399196002475,-0.2920099605714124,-0.32211025037931457,-0.4592716080109263,-0.4533827207079133,-0.31465644058662395,-0.657328220293312,-0.38172837301017787,-0.24751237312920374,-0.24654612352971192,-0.3176494822466308,-0.45067808172819285,-0.2625829223604742,-0.2533080541662467,-0.16748804409998713,-0.36534518112483455,-0.2283651506248221,-0.11206531363475966,-0.20271419012113437,-0.16865631527656635,-0.18781017609635925,-0.16816186232402072,-0.23426175888418946,-0.23573500721239168,-0.054249134503999354
1,0.823935340824798,0.6545333031464978,0.4457590172703643,-0.3836304144804315,-0.7163238290323861,-0.531436981289194,-0.40097046673008646,-0.3367967210564165,-0.21762205468360926,-0.17330003410446657,-0.2112183013828964,-0.20960307786596175,-0.21227445222562874,-0.18261713368230356,-0.13013405625596422,-0.1294023594211506,-0.13858542789293446,-0.06235445602557701,-0.06697150987226624,-0.07958084330408093,-0.08613834564312767,-0.05759399690815253,-0.006824518040642972,-0.03558388813389853,-0.03534677555354871,-0.03384158531677002,-0.02825715944372652,-0.02288309005087149,-0.017651878781387704,-0.030326982897552323,0.023256378118771178
2,0.6162272899807102,0.07991630340469089,-0.2068112325157226,-0.3010311731990793,-0.37408808582954034,-0.1723024218154375,-0.16982050066386525,-0.14854972894701063,-0.14306783562383898,-0.04747228352507113,-0.07534864952151205,-0.11173151625960871,-0.11000761736183254,-0.05325053931500136,-0.105871716937645,-0.05478427363125624,-0.061803909629600584,-0.006167565231411175,-0.021567531994826087,0.009662987854773005,-0.03465021950771525,-0.019176470797902693,0.07787383489602531,0.056954509103619474,0.0894035048288073,0.10698275519267238,0.0900435013617203,0.10226898992499513,0.1095746235128746,0.12409036810478286,0.11141188151497361
3,0.3938139509618357,0.940990050622117,0.9684514286815339,0.43538245905714945,-0.14068157849410584,-0.32489364900875506,-0.24888758692705465,-0.2624892160691111,-0.19455773638235502,-0.22378872589464888,-0.256724064102341,-0.20199090157568392,-0.16219966324851892,-0.16292545130860855,-0.10351951611777879,-0.06166079831159854,-0.04324194403893455,-0.0700736214318545,-0.0008228267013337658,-0.0560771533193942,-0.0660637638128351,-0.013779709745844288,-0.0028632420410681187,0.007632034208411896,-0.003544821382158449,0.005441587996581937,0.06755258137388896,0.009283371308045192,0.046973604011468384,0.0791657929681057,0.026371893152640644
4,-1.0766571275982544,-0.9840661773591199,-0.8139909182690395,-0.7986341217911117,-0.48252631575025284,-0.1868084464999886,-0.2112443592921013,-0.26523824815362584,-0.23348546434552564,-0.268387024259441,-0.2249803690401861,-0.20614114359848362,-0.17772038076176724,-0.16137420029961044,-0.2023456122578701,-0.21734649228515018,-0.17021803529287458,-0.15542049143649853,-0.14643175048132975,-0.1282341933077389,-0.15137630244403305,-0.08207532864449617,-0.13902418516567,-0.060545116342757256,-0.05635242355263559,-0.04975631648502298,-0.040712423167952316,-0.018924779205418914,-0.06612561358390778,0.005682639708092258,0.022951239115152993
5,1.6828807503622074,0.9228876057816073,0.45191636930376333,0.16594056470598853,0.3912213266758386,0.24402306828202444,0.1800155412521725,0.18920458548644464,0.11810540280422521,0.026711909125164326,0.017960630862904902,0.05013922059606103,-0.00011278589084271485,0.03887637637278277,0.16675820516158377,0.10198156772902772,0.13545301071551497,0.10545323134922907,0.04352353218812284,0.20999845500180833,0.1392269775980967,0.3488263599457673,0.2628553727417929,0.2737371735509223,0.20073177159320874,0.28339053866617137,0.28225002401060556,0.3440928128753605,0.3066988012246593,0.34462659160588355,0.18163760743512553
6,0.39334670205344957,0.9958118922812446,0.9792793473767577,0.7637964968919926,0.14376639812469613,-0.12636245927577347,-0.0608995457746246,-0.03436127100504976,-0.09123628440315387,-0.09019633391238109,-0.03080197788177799,0.007863031053930356,-0.010328577303459985,0.003971799810195975,-0.002000344555909726,0.0545442909797887,0.04799254532232045,0.03492539480125502,0.07486388203973379,0.061328961645512235,0.09426816710884539,0.10273603344799943,0.08277007971002986,0.11156406259675543,0.07406311784953212,0.11055083404626162,0.11997704784942688,0.13447144656490637,0.12754590692936926,0.17432612190728908,0.1822893951939805
7,0.8025004492726713,0.4410389669822352,0.4105644362066696,0.7052822181033348,0.4837436878975664,0.22389372608838423,0.38907794001220886,0.4114765232225577,0.43611856178402925,0.4923076472887608,0.36200412884431044,0.21151391377872378,0.2617238103160514,0.6308619051580258,0.4469753395160826,0.5422854899924271,0.3546103806427785,0.4060898272020463,0.47632048301298485,0.3724806519569503,0.4415923131904809,0.32628450908591755,0.24249911995379506,0.6212495599768976,0.3340785269780546,0.4094225340308679,0.33911463141275866,0.4786371783631671,0.5488627658646544,0.3708511444603393,0.40953025874838606
8,-1.1730996522811648,-0.8531068102437316,-0.464876282454148,-0.20960613242757353,-0.32730742701767046,-0.22313807737834304,-0.30882546707018305,-0.3338183686675327,-0.19039370868902109,-0.2940879150333098,-0.2744477665938772,-0.18884737968189141,-0.15574347401666877,-0.16766365374795536,-0.2773718656755298,-0.2747518565354444,-0.18903750681187848,-0.09941921820059292,-0.20059511564546445,-0.10880110520009208,-0.04671122257496102,-0.34341494685963014,-0.2130347924411428,-0.14633778219163127,-0.09710454589196815,-0.07281003939569294,-0.14965571975955747,-0.1563742036796592,-0.20964668920269464,-0.1087399396901656,-0.06537844501183422
9,0.740493884770919,1.0670553809422183,0.8608696961424649,0.5002696250131109,-0.4839685165652866,-0.49486596759276613,-0.4312454688287498,-0.3364061627859953,-0.22792579749746725,-0.20318234253743322,-0.2155715555888064,-0.203972415690717,-0.17986739960869166,-0.18043839167183232,-0.1362852990242046,-0.21628378783338295,-0.15557310503099284,-0.14354238388826085,-0.11761986948828426,-0.13228789821898312,-0.06916321089862874,-0.055618891350499765,-0.06087946777564419,-0.047503543949540705,0.017497524102517575,-0.00043261697363691846,-0.0853231302204542,-0.0012524699949573804,-0.033348264436472874,-0.003559842886779745,0.03400898491024869
