,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-1.1826686477451416,-1.0365380272527223,-0.628255384928048,-0.005692519472416431,0.1583867454812347,0.2626318399564599,0.24076345946975275,0.25018918508068966,0.24404443036326276,0.2357177604488827,0.24226897256348426,0.2548779019456071,0.2589770511974455
1,-0.9976349783685143,-0.0401858877599911,0.2178021488815789,0.24562549291675564,0.33897749349027917,0.2811630565022893,0.2746900737308135,0.27229323921673915,0.24724478399640248,0.2670052552512778,0.25483942845709184,0.2637812692300618,0.25838620403975227
2,0.6347077227379717,0.6385823734800463,0.6822577364441847,0.11609995439952694,0.25300571996585064,0.2954981952862073,0.26534500888633883,0.27186395241073946,0.25047158435953354,0.2518221641922678,0.26157878719050526,0.2617644075911894,0.257311901271372
3,0.8539151882993967,0.6541605398538647,0.11564244757406458,0.14019808244849005,0.11509478798693754,0.21984858743046948,0.1781951797238589,0.201610704223237,0.2017881391442283,0.24774751539316547,0.23874481449261684,0.24467756430215182,0.25154311690057307
4,1.1717575483617633,0.9926372746995327,0.4896558578594952,0.3785065340537036,0.060604306553388186,0.14188682940214548,0.20586624366556883,0.1984001727681346,0.20782045632539914,0.23116435307283778,0.24621903379573082,0.25302954823331714,0.2494807151304024
5,1.762218571223671,1.385164271571167,0.7409981789900806,0.6225340721926789,0.49428324730976997,0.37859328210621873,0.38797632567496426,0.3338489524853957,0.28865662386324525,0.29153016813508925,0.29518081023491166,0.2785686159938648,0.2786836224868326
6,0.7099448508650841,0.39333978905164535,0.5948703350401126,0.3252956536801439,0.27714125273754975,0.22375357138243784,0.3002658669790604,0.2835134969333882,0.24473736497116708,0.2547290985471456,0.2713381268749123,0.26566123225362726,0.2655486588004223
7,1.2472670004423994,1.2472670004423994,0.8132081150163456,0.7427193443183635,0.3925261968352751,0.38176608668890816,0.38176608668890816,0.3026752490645389,0.26917335557620087,0.28122228530346155,0.2876198339547907,0.280621951408008,0.277372337268032
8,0.0430504311950024,-0.49545768274925917,0.04067686714720675,0.09132632467396255,0.22147131204469184,0.28412394037521266,0.26063439533823435,0.25244809814080305,0.24704810574303646,0.2530695755525033,0.26927601893280617,0.2611455424593328,0.2607935843369876
9,1.3702001829987576,1.2517918638619312,1.1605378451246664,0.435078383002341,0.20930501900105158,0.23942572116687832,0.328880746040903,0.2352372088198535,0.2448786914361564,0.24108605953400572,0.26322323127495784,0.26616460170780953,0.2772285691959292
10,-1.0700339786675224,-0.722423635787748,-0.26999476326838234,0.2066123118850096,0.010669333794766686,0.1301797860579714,0.17523199600782366,0.19352023196897053,0.20509526369630662,0.21524587118688202,0.2421482892263531,0.24804825825090446,0.25111317994881166
11,1.3093175347891937,0.9095955165202957,0.5965609482480114,0.3249768304922888,0.2879377323549055,0.24207930063580888,0.2576404893538467,0.25653691375350984,0.2534261555454044,0.24422207522794878,0.2496660314953105,0.24797250397259737,0.2562116242579696
12,-1.300301558935959,-1.0238523029623,-0.13502340205217878,0.1394206319998785,0.23630070591653468,0.23287504673303677,0.26203205258933154,0.24806937135767324,0.24446947742246086,0.2452661135566082,0.24319349073727417,0.24950242251084237,0.25635268875018147
13,-0.6250889376296216,-0.21135480695285233,0.5016661933752888,0.5268165336683364,0.45455329210486956,0.42310225325060885,0.37351284844706245,0.32765314990988875,0.2994277006313974,0.27968290001263696,0.2777146434588435,0.274059079224639,0.2736653742665423
14,1.3769035263964415,1.099794373984049,0.6156757988275775,0.6016923930242973,0.39147509737892616,0.39892642903449566,0.3692290220308727,0.310063228151023,0.28960307194736246,0.2897880685840305,0.27425466466055415,0.2872748722489942,0.2703564486794313
