,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,2,1.8888888888888888,1.8174603174603177,1.5134236948567308,1.0344072807536162,1.0522937211089043,1.047706502508934,1.0481098110959486,1.0911369370099564,1.1656033188290151,1.1882527767677293,1.1941184345771065,1.1950205744774847,1.2057711609883297,1.2168315860114138,1.2226504172907786,1.262423813048301,1.3025697739035307,1.291240508228062,1.3520363806048916,1.2846395521304288,1.331672389038805,1.342454904925784,1.3940653886847711,1.3964339635526692,1.4256859876196883,1.415862517777651,1.375375306650513,1.4404036098534898,1.431352509782097,1.4480310039841466,1.449106570431033,1.4492103991635563,1.4610964845900645,1.4945061627101461,1.477325450544126,1.4605970593772357,1.494112539841332,1.4716396558805813,1.4878774408206539,1.4968009372647728,1.522836060944513,1.5292101149951538,1.5009758009883751,1.5149911607305773,1.470820147360405,1.5080412966378463,1.4984367900211841,1.5470652585555846,1.5387383449939382,1.5445184933782847,1.5461325251410143,1.5660253194676867,1.5730735687233257,1.5822491985425096,1.5723412852725518,1.5463439725699284,1.5522613036154238,1.5759722903523037,1.6179118730501738,1.608337035762799
1,2,2.0,1.8566666666666667,1.5618877788877787,1.3005637985653107,0.9137100966394195,1.0412628032825342,1.0613723683474448,1.0436408107335906,1.0817904325795549,1.1333215035901998,1.163475495651871,1.178595587702911,1.1753368832201276,1.216310087086788,1.2383149453278592,1.2387310968010323,1.2759238283964238,1.2637742430808094,1.2695817438417722,1.2818486953939547,1.2910165612993638,1.316821020831399,1.3555667996796448,1.3547838378833632,1.362697881794303,1.357298142848848,1.3635757247838889,1.3697447043353956,1.3960065797847376,1.418946661571085,1.3971363651638877,1.3937843498085567,1.4078989763781546,1.391143394420393,1.444285037696523,1.4382001372690036,1.4508241599632778,1.4334528079082463,1.4304632324286186,1.4538494639247121,1.4438578818963845,1.4625704231048304,1.454509697670749,1.4722476423428907,1.4880368603906924,1.501261566331431,1.4765295620591843,1.5140417193935,1.4782330936528685,1.4878316057782073,1.5049780546307312,1.5094109704168301,1.522004605669161,1.5224306667967578,1.5286347093108472,1.527007985306097,1.5056271268062578,1.5162323088851233,1.4996758577643037,1.517665053531365
2,0,0.375,0.7295806466261012,0.8137613278277577,0.932866355440602,0.9984857882298392,1.0851729794151213,1.1293734497536148,1.1582269131659662,1.1604457813437108,1.2025526655085839,1.2137081421120954,1.234814669083132,1.251259750617928,1.2654836602375716,1.2495807964637138,1.2997926523399808,1.3249462170697286,1.3087959693235782,1.333235657901686,1.316502413013429,1.3478289447825178,1.3577627877630647,1.3771032194291908,1.3636356751373124,1.367640259326013,1.3843354573708846,1.4186956444052894,1.4284964201486738,1.4075663269636067,1.417348327913324,1.4324137771905392,1.4414403245466056,1.4409172931818133,1.4482173110345455,1.461027032792366,1.461325404214226,1.4827497866578756,1.480290307659218,1.4738156946110195,1.4606370765338228,1.4763514360375007,1.4811580976100809,1.5075185328374832,1.499432518494276,1.4893670126966736,1.4942734485812774,1.4861245649408568,1.5169670357800877,1.5185450518327044,1.505157650951877,1.5111317315132313,1.534451952777092,1.5159506597753878,1.520776443325623,1.5334190419638203,1.5218496534904034,1.5206762263197375,1.5367693625825114,1.53811214028303,1.5557731736693337
3,0,0.1,0.07395833333333333,0.09082461519961521,0.39769480333195617,0.7918901436786311,0.9032560795631482,0.9504608821729845,0.9652202207059957,0.9976144187545478,1.0306685614402535,1.0577815810682734,1.068568754231732,1.1131241195790986,1.09589892081315,1.1497341701310877,1.1656034645538595,1.1830114072108957,1.19080076129804,1.2131917707306212,1.2299065523664525,1.246861450291864,1.2638357968978535,1.2722628666604263,1.3058381342322067,1.3164818751590817,1.3238276336417687,1.3260572277031553,1.3375630958902338,1.3354044090101749,1.362170153004657,1.3684870042181076,1.3772588271953154,1.3792442782944512,1.3902041127796678,1.3925300548907418,1.4030640854789815,1.4086426696544136,1.4222885394699323,1.4350507209737515,1.4175038695029674,1.4364541265809716,1.4508054274170163,1.4654468472549917,1.4455154330587832,1.4767513605549143,1.4642008328003133,1.479072232024091,1.4799213324356044,1.484601662705427,1.484705066334843,1.4788880206388535,1.5033809175455104,1.4850956891319311,1.5035155087111007,1.4929306960317308,1.4930298699723241,1.5062260938876069,1.5008283706007883,1.497985406788353,1.5044694787452457
4,0,0.0,0.037037037037037035,0.0904740391592825,0.1890858491436162,0.9555368435666786,1.0642346305628052,1.087819625056282,1.116676473550291,1.162498534696912,1.173085702579569,1.171666198467112,1.2022729980766338,1.2450634575352988,1.243532511738251,1.261630290864839,1.265218301547247,1.2995421250143613,1.297783709547491,1.3090777092107122,1.3241427240005006,1.3528783531830655,1.349731516795316,1.3591890231838497,1.3913130446480888,1.3844962019873448,1.4042149211087895,1.3903773450070567,1.3934029757665773,1.4111580754023516,1.42557798693383,1.4201216411023783,1.44111817521681,1.4474420925482938,1.4553835000140418,1.4668105125113193,1.4608346123585874,1.467268489868437,1.4743351281646921,1.4903656170940778,1.4675980163008666,1.4749758600518184,1.5013021049281057,1.487219704643171,1.5048022524761815,1.5289190628223275,1.498547802071417,1.5152736025339923,1.5176145579608329,1.5088206450525166,1.532902540064119,1.5133127561292974,1.524793675060193,1.5339279848319023,1.536024694151338,1.5492566436576647,1.5338078329413702,1.5350068189534307,1.545977827438456,1.5579038221124881,1.5272378656751298
5,0,0.0,0.14285714285714285,0.4860571100526457,0.6133178791914577,0.7209988893212635,0.771961827923932,0.9007535140042309,0.9892597774679048,1.057939937294239,1.0835098266552718,1.0741690809851767,1.1326582249345696,1.1534032891522408,1.1566407957442117,1.1991642915150307,1.238042626029623,1.2757968864969502,1.263037114434326,1.3205119784591628,1.3095618119103345,1.340946164903227,1.3751551666725463,1.3793358312730661,1.4047535678549374,1.3982997545505982,1.427228603065419,1.4419520673545012,1.4006327318911458,1.4200049302053408,1.441425886046467,1.4352703495350247,1.4498761804543374,1.45211328237185,1.4568983972888647,1.4748319286795482,1.4571448214698046,1.4673396333700455,1.4811624680355437,1.4278238900389988,1.4241973583712226,1.440737835633653,1.4963509440222929,1.474408559753205,1.5034286795655518,1.470546809667844,1.4780476201016868,1.5054986374469195,1.5062930086071467,1.5250170568942523,1.5149609335442524,1.4890771706937815,1.4979533333153892,1.4694993309166386,1.5142941910657526,1.5203744172879397,1.527754718234717,1.5627120363385871,1.5298026870507986,1.548129682877952,1.5615691920088817
6,1,1.2857142857142858,1.2574603174603176,0.9147490631754578,1.1540015860487065,1.2103016630288463,1.1403672207197304,1.142125603376283,1.1582668009252406,1.1816003383357054,1.1947179558768368,1.1960420218963448,1.2249958038892792,1.2266022437004274,1.23050644283313,1.2654922693623583,1.293097025299643,1.29410810360386,1.3105465695272585,1.3122475558733433,1.3422676908492106,1.349920976227337,1.3494011444658465,1.3674744160726575,1.3592132613244101,1.3808552979468351,1.396523773383931,1.422936226907437,1.4102600677352253,1.4062728866293557,1.4418579402429341,1.4516289934180453,1.442525156037903,1.4389699917590033,1.4399011158012678,1.4562413440588207,1.464732061480796,1.4692574347602867,1.4755822004939174,1.4733291743872365,1.4876402068994596,1.489706527230027,1.4817268397270824,1.477022311310036,1.4987950761720865,1.4893682771439034,1.485816234953898,1.5117870211336368,1.521302470117368,1.5221142725477699,1.526947054600757,1.5256590521553681,1.5335483009831044,1.5216690195420806,1.5398035993986197,1.5257670168052904,1.550306138963198,1.5427547987841561,1.5489324205176893,1.5218663944676025,1.5568814366779364
7,0,0.2,0.12000000000000002,0.16313044465822243,0.5095485633490179,1.1925133305197848,1.1830695726535876,1.1666191460646933,1.1657398294791421,1.1752404925383784,1.191911216064296,1.2279867615394309,1.223095177101481,1.22561907810669,1.263068351150796,1.280662736372818,1.2818062955111087,1.2964005117255937,1.3092571066558627,1.3177985540741777,1.3200046139512998,1.3257715053305543,1.3423882911041112,1.3475538647327079,1.3592589224714005,1.369780704788682,1.3871214924004374,1.3982907654908885,1.3881726561348127,1.404666406193712,1.4146184347644937,1.4127447434298084,1.411957542492539,1.4317584772797205,1.423555568897031,1.4410315340521556,1.4255309040122077,1.4448782401538816,1.4664898164503262,1.4624538658364452,1.4721447245276877,1.4679876511067602,1.4716485581462946,1.4727578942944235,1.4764752700542727,1.4811685240256682,1.4829449980441933,1.4965633231567195,1.487653788577612,1.4984820128892775,1.5009707568646034,1.4921642379593736,1.4851643377617498,1.4932888150381705,1.4971808449203114,1.514385968492919,1.5139699485868583,1.5211271096406596,1.5318415373076109,1.5238979591548178,1.5273563124957703
8,2,1.8333333333333333,1.805952380952381,1.4417177113010446,0.9090563334960805,0.8131074607906869,1.0071498439329585,1.0406567032638632,1.0681623012908803,1.0738148909469887,1.0770211102129768,1.1238609341423509,1.1243879778995272,1.1340872444264951,1.2058589433240348,1.1986875620277997,1.246940163779068,1.2543911908191512,1.2551567687589344,1.270681927442354,1.2955414532466276,1.3034754262793216,1.3281565422247583,1.2966910459642202,1.3142447318751969,1.2859871469360402,1.3484112200423437,1.3298368058097239,1.3599661278125235,1.365594187635516,1.3942182071583724,1.3494876118618997,1.3530984687919771,1.368935058225862,1.3959426842490863,1.4225196456633162,1.390359429035917,1.367011119293724,1.3815895396028308,1.382704872070024,1.3895595475555769,1.4072257280950389,1.3917511872691586,1.4318363841835742,1.4480677995650475,1.4423600047254244,1.4134818019259547,1.4229702885555673,1.440472168661767,1.4612454216875463,1.4575044507794486,1.4626664147910864,1.489159613731947,1.5064451910438748,1.4821162265220253,1.5157469120989844,1.4941857676713866,1.5028563175367735,1.522515227918312,1.5172729429601326,1.4925740494409363
9,2,1.8333333333333333,1.5463274198568318,1.1410689935226197,1.1884060948902184,1.1417723606348404,1.1598393703951533,1.1879599017494904,1.2107975240514688,1.214509861766053,1.2172364887402751,1.2540517224352097,1.2665567152939605,1.2690253856679385,1.3000137196179653,1.317396657376057,1.327473597692667,1.3197110323064147,1.3359001450512704,1.3445260687805152,1.3495667413835433,1.3599059249782153,1.3660101152605573,1.3821065639197745,1.404970423978106,1.4063736795400017,1.4328631648849366,1.40769770239118,1.4476432158133752,1.4207987930861843,1.4401252727750078,1.4447170513219496,1.462781239646454,1.470549359608656,1.4782106572967193,1.4761126039895327,1.4945693689370496,1.497036943169092,1.4991277058698138,1.4950286251398313,1.503758452134833,1.4988401681202943,1.5107900699889893,1.4998532536549836,1.5035269224133239,1.5109696523846388,1.5046917321844067,1.5151347201045522,1.524760054812502,1.5172222410236917,1.5172297444104303,1.5337735332105922,1.515245203287784,1.533151328182543,1.5291390165796082,1.5519383869962593,1.5513305685714454,1.5537530594958966,1.5453123092489658,1.53932017069697,1.5555413652985497
