,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.6648965073702973,0.698040812358731,0.45098138369877927,0.39178882305403606,0.13233729765551613,0.08324733852104102,0.22025203458509485,0.267752973764353,0.3092093888822844,0.33468841357429496,0.3660575121426639,0.3645994430752404,0.39088026330404385,0.44802965862912025,0.44909220454222293,0.4508036322792538,0.4908018378239905,0.5171062533608111,0.5347867614470311,0.5494053534148269,0.5703524664905355,0.5924442190281887,0.6186565326172194,0.6197022098653433,0.6502081884527068,0.6533644566294199,0.675485602180859,0.6918306428671981,0.7051931146458633,0.7208283380182655,0.7245741662703689,0.756759655248747,0.7561749662080717,0.7725792612355973,0.7762657470731693,0.7945080537281121,0.794342526736097,0.8113134419918618
1,1.1752375232606227,0.8885625558813702,0.5762387499534093,0.18211778929040484,0.25239717705080567,0.30311946188423905,0.23057119999816886,0.3569144165354936,0.2532790770048587,0.30316770045721275,0.34553815416497247,0.41432457821650875,0.4858825483641862,0.47362189457027676,0.5343163387985055,0.5381574607187319,0.5761319759244388,0.6256573172518614,0.5858512633770632,0.6151836816859669,0.6887103536356403,0.6420023639657773,0.6342690319407418,0.7053108215282544,0.6694196691376928,0.7400734393431591,0.7373942391103951,0.7475818677922912,0.7691528693321572,0.7833172950045872,0.771524385707634,0.7909986392299762,0.8007904583775376,0.8103865479601311,0.8138205753636776,0.8400492593715463,0.8226295793433208,0.860325571445309
2,-1.9155159623304425,-1.2422141589163826,-0.7517865882862186,-0.23925850895485748,0.15778366341647845,0.014428426366988018,0.05433276532892328,0.12430394806346837,0.20159795136396344,0.2540750194892243,0.25796216176159287,0.3300683257310697,0.3679358449964078,0.3835202562606394,0.4153162879566792,0.45172266630485364,0.4961304843010424,0.5239263565863548,0.5439402720958301,0.5569280214524668,0.5600276406806809,0.5728319884730455,0.6212340286232874,0.6328433970970767,0.6617654311538449,0.6689767440005281,0.6851171051982186,0.6916850437450814,0.7221773857196307,0.7468231376528995,0.7533488758054215,0.7689090805505526,0.771346322393958,0.7849654436311877,0.7910801104934098,0.8040641431522279,0.8094138459255866,0.8160015644898211
3,1.1056007279499407,0.8655647708914707,0.7518731537770302,0.6228565134685902,0.5014824917359274,0.5571235451231997,0.5247510719947044,0.5365742975846517,0.5142037929984005,0.542599061349207,0.5537552843196183,0.5762492635156419,0.5850211705602516,0.5979713472023368,0.6156164912486564,0.6325760969884879,0.6449740240252849,0.631702138861113,0.6750547404100489,0.6942091092090938,0.699304890537365,0.721256348941935,0.7265242805744392,0.7537224800729361,0.7582497030306662,0.7779729058537609,0.7909934189517901,0.7931488429247856,0.8081548368624483,0.8129847630031783,0.8283101692227994,0.8379644168036865,0.8451886486428616,0.8469735992321706,0.8628567412553119,0.8684348699917,0.8702375431571451,0.8783397787509898
4,-0.6717399599742996,-0.8912639151975584,-0.8022918861764182,-0.48471923564815744,-0.34512095645932256,-0.15584228028836067,0.01682142915293747,0.012828812187747098,0.038758780837411286,0.12222747009872278,0.1452977408481507,0.17042619703216536,0.2345576821830056,0.28093195096033613,0.3093884301998874,0.378348569356442,0.37067434778100045,0.4095052614002879,0.44169094210879367,0.47564433926201505,0.48099299498643555,0.5167719489413779,0.5344526828366737,0.5528174572085359,0.591017450217461,0.6107230322850686,0.6312980346817849,0.6474782297498419,0.6689108326878348,0.6841350206330982,0.6925409378908116,0.7179414050668718,0.7460066373739205,0.7473381885616173,0.757615582897298,0.7734299160869826,0.7755929618454152,0.7859188078203818
5,-1.9333968227031326,-1.3084911085431246,-0.9654666450276839,-0.7993775980102596,-0.3096135451986804,0.050866750307825004,0.21944609687476915,0.21031895656257263,0.24536813759915674,0.27144517189531964,0.29755560187286195,0.3137624611567518,0.3428030298128976,0.3754152907259602,0.3866362222069354,0.42361668191990265,0.4488665749543501,0.4701324048812764,0.48986164544913474,0.506864440572743,0.5355572435801708,0.5537783933182306,0.5734269589282874,0.5905391864902435,0.6190610004739572,0.6247564725281891,0.6472645616036997,0.6555134477584837,0.6722283310230776,0.6892675103119209,0.7040694755363024,0.7168704278677479,0.7290309486615479,0.7431471375356242,0.7535365544290816,0.7660922666584515,0.7763976710025017,0.7861562575747905
6,-1.4437051570651818,-1.19240194879582,-0.894693691834223,-0.5614356820857653,-0.3399202784858741,-0.1933362119923633,-0.06333765515808779,0.010851209666043386,0.057462264927171075,0.12514341880975446,0.1842200671230138,0.20279786226526308,0.249561780751528,0.29178723784898225,0.3261845355821071,0.3596456833248161,0.3822973310169362,0.4269951731363342,0.4499781267511523,0.47591316280065626,0.5013968767742853,0.5187126819967285,0.545808795931912,0.5722111237730033,0.6047059880207732,0.618933526562696,0.6398572935731603,0.6491005481843751,0.6696754226353183,0.6872750413103765,0.7023130751184067,0.7192104224442472,0.7333488447496088,0.741970619479837,0.7581280374993251,0.777980041707984,0.7787519729247433,0.7953478400571292
7,1.2105518422710182,1.0683630968554867,0.9576484798984265,0.8004200247528568,0.48733739265398246,0.22540840347423335,0.15390555704969977,0.19401015603123106,0.18911925953134925,0.22964833835676357,0.29560559690154437,0.3443898029965103,0.38301298162203484,0.3941668719457301,0.41387391291705955,0.4568486474344444,0.4635647116181423,0.4947630055764506,0.5069551687496872,0.5218362142565621,0.5545000572904116,0.5813212071861665,0.6083431016009134,0.6269231160598493,0.6503922189680318,0.6685347218857758,0.675920454965191,0.6943645798676189,0.7081761455817502,0.7348033189851232,0.7494948710936992,0.735868585458014,0.7630546648455915,0.7689625839339935,0.7845716890724913,0.7988574232796942,0.8043087310418926,0.8084742848319507
8,-0.17105745634661007,-0.5556864591189908,-0.6643474116891925,-0.5088109860999407,-0.4946052290385063,-0.2286571999964491,-0.06320146423270907,-0.011623179603007891,0.06879983907610952,0.12868552413158132,0.17273660025774812,0.22663199390045663,0.2689406946921172,0.31119368859339275,0.34423440905120595,0.38449618752954395,0.4122734708329699,0.45004857326823855,0.47549237700150526,0.503610409253812,0.5298286628076895,0.5591161999279255,0.5739301763301693,0.5928573501701465,0.6171007979883267,0.640929162727096,0.6533223997710991,0.6717147112031794,0.6893664278608446,0.7019273538698126,0.7189994356101572,0.7351369255033608,0.752223787582191,0.7612766361669993,0.7744301502395297,0.786431918592446,0.7948586683475426,0.8044908002791389
9,-0.33084842421282357,-0.19648167800197244,-0.2964683692260627,0.05479092362827482,0.0878029885900354,0.03164486249476409,0.19761497607019965,0.14063069418054355,0.27294106429751036,0.3639787704657055,0.40788665633911586,0.44316639462622565,0.4002119617631538,0.4561415500338986,0.5440954472849868,0.54040446352135,0.5663319443993396,0.5857672862390813,0.5881878849768716,0.6418863579691848,0.652178260965165,0.6476153835453551,0.7115014875987106,0.6731641097880642,0.7263125592338363,0.7231091667724698,0.7313371365012492,0.7725416545545356,0.769151208434856,0.7807925134555628,0.794428204099294,0.8012125494386046,0.8119173758786187,0.8280587766388543,0.8357136269332103,0.8377893955572158,0.8596338936042159,0.8568658517025542
