,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.6648965073702973,0.6549037855528355,0.33728319742524715,-0.2604993652406813,-0.195334161960112,-0.3193517626275701,-0.24049124870430427,-0.2822729510926616,-0.29047603604531314,-0.33432121823022104,-0.35792043270482227,-0.36889651611388,-0.40570464054507205,-0.43118724448547224,-0.4815814178139396,-0.5257740413280326,-0.5201721569239394,-0.558650156144056,-0.5762379175448451,-0.5886745643237533,-0.6069722703911228,-0.6343822069167147,-0.6681657579621327,-0.6772537085830812,-0.7101984029780289,-0.7138571663690706,-0.7271246019254326,-0.7363956985435306,-0.7516589796433586,-0.7663385572062216,-0.7844916468997715,-0.8032296819664623
1,1.1752375232606227,0.8662750670576443,0.779452392107868,0.23630619552953222,-0.04349976670448103,-0.33540159960009674,-0.4577631181276724,-0.47334574700546855,-0.49632000553834105,-0.5449069712757646,-0.5838434457180518,-0.5889982272606259,-0.6179194712940145,-0.6612648933317704,-0.6917121554865329,-0.7049889315347229,-0.7071720593445905,-0.7401683470939231,-0.7439892554985172,-0.759081776623567,-0.7768041473149924,-0.8097020024491922,-0.8097857569433469,-0.8192529294117828,-0.8218957343906698,-0.8289905886365642,-0.8572497350054199,-0.8513364888408099,-0.857921374622153,-0.8665555210683351,-0.8775801904839393,-0.874723409048819
2,-1.9155159623304425,-1.181660619187287,-0.7594137946936657,-0.6179075085631522,-0.49877877705743684,-0.3727327564503115,-0.5613957951528105,-0.5669018304177228,-0.6073831665090879,-0.5980639620982162,-0.6232143679404684,-0.629738300094493,-0.6035610582557064,-0.6378758052292204,-0.6656104270612677,-0.6949080318483327,-0.7249139746431968,-0.7173333487177573,-0.7261897595984894,-0.7561306777367381,-0.7699270137112232,-0.7877722662819768,-0.7869508051476368,-0.8177477682422386,-0.8127784293853755,-0.8452007022208748,-0.8433302258232057,-0.8640480446970762,-0.8584322228775152,-0.8729460753037359,-0.8797756940026571,-0.8803615729295345
3,1.1056007279499407,0.8386777250697648,0.8016611502631326,0.3827143312900648,-0.09247732264080148,-0.07102156309684439,-0.09579756118479668,-0.1615553912273007,-0.23764696068746888,-0.2946507076062916,-0.36038206420006763,-0.4013266698427918,-0.4527496514699905,-0.5012828969439396,-0.5401498419048142,-0.5645034162641881,-0.5946294919280692,-0.6279584587795153,-0.6458659987601288,-0.6756805710626808,-0.6967200018195004,-0.7141529473542315,-0.7366992243106524,-0.7513189525166348,-0.7673303772576682,-0.7805455530712634,-0.8021612625440123,-0.8114246459872048,-0.8217240210945878,-0.8330505418797514,-0.8455943773487284,-0.8579329015571739
4,-0.6717399599742996,-0.9021375236778025,-0.9107129135149984,-0.6309258081211607,-0.5622814780060054,-0.5775227877124276,-0.5251729709105402,-0.513789252715041,-0.5413678490580265,-0.569441553160871,-0.5612269439034131,-0.5708892785297457,-0.6233692403433784,-0.6626677197311506,-0.6825093969864151,-0.6947269398687895,-0.7111418944025358,-0.7219669610631563,-0.7196871358612332,-0.75582523819651,-0.744122790456486,-0.7779233602379698,-0.7949024569290076,-0.8102948896879769,-0.8140675489055482,-0.8303363223034491,-0.838688404545009,-0.8484056290125523,-0.8565570632083424,-0.865511846929546,-0.861976724622896,-0.8808607733174763
5,-1.9333968227031326,-1.2644209501798211,-1.010796171193323,-0.8449124082953794,-0.33850785591061855,-0.1497665478614345,-0.1948728129846664,-0.2729557158627026,-0.3002622357494445,-0.32332574108346707,-0.3681788182653681,-0.3826913592265743,-0.4265965908278923,-0.4521943395557498,-0.4877853246859433,-0.5149594173910476,-0.5276908547356751,-0.5601194500833153,-0.5900176831544073,-0.60558387349661,-0.6231247832179824,-0.6494627486067709,-0.6704513275740972,-0.6854994582764223,-0.6990607197356923,-0.7169746265448005,-0.7289841449432592,-0.7425792286465815,-0.7596017794841305,-0.7748439315630422,-0.7900080096563434,-0.7989081555026415
6,-1.4437051570651818,-1.1731617539162378,-0.9354002847374892,-0.8327455020386744,-0.7093970050230273,-0.47994850825863244,-0.3310575770815319,-0.4310098616422187,-0.4420914187932382,-0.47497480488035093,-0.5094968975490379,-0.536432134976473,-0.5488281769094232,-0.5720581561426111,-0.6052111029051196,-0.6215510397473774,-0.6431374067788381,-0.6692065433548965,-0.6951719252532392,-0.7009818150451503,-0.7241095696461248,-0.7303575120585851,-0.755120589649449,-0.7763327082679876,-0.774315056413764,-0.7915130473629662,-0.8079921804800057,-0.8122470301210932,-0.8231883238999649,-0.8374261354842079,-0.8426211251335612,-0.8509104617361797
7,1.2105518422710182,1.082035716226584,0.826538241233301,0.3357265954740043,0.2257323217043006,0.1599698034853577,-0.06279878677865666,-0.19287681914105856,-0.3108254741063692,-0.36525847765227026,-0.38697759635099016,-0.4372038485265446,-0.4817445389327512,-0.48652574694224504,-0.5561107573821438,-0.5747545157399427,-0.5879434449502436,-0.604037604997464,-0.6331590502033345,-0.6667770688558271,-0.6712938080929148,-0.7019011374429917,-0.7039669454530026,-0.7295643380575532,-0.7522575260688982,-0.7630383570250769,-0.7764879318860921,-0.790068989386734,-0.7987779070426761,-0.8133669329435086,-0.8173075618317968,-0.834385312688139
8,-0.17105745634661007,-0.6609496170137277,-0.7419636821259322,-0.5997696393211188,-0.6276575463881875,-0.5645439276750255,-0.5068746080986983,-0.5114214512986505,-0.4893047910905302,-0.5063337278711458,-0.5414100523376755,-0.5540804464063759,-0.5762189065822167,-0.5888475010545375,-0.6253342705739157,-0.6417992357253107,-0.6703048917160729,-0.6822711171335809,-0.6966284511279914,-0.7125265301868017,-0.7331307932977285,-0.7526939757773599,-0.7615612059082332,-0.7749285956425772,-0.788462189898592,-0.802262240756321,-0.8084067066721843,-0.8276126595974809,-0.8365261097523554,-0.8471833942316492,-0.853979296843305,-0.8618248578619622
9,-0.33084842421282357,-0.4187039002241947,-0.25599819957291053,-0.3423950463871538,-0.44132588896714897,-0.39033629267537073,-0.5081321318221469,-0.5260140977233685,-0.4949242816426708,-0.552483752344891,-0.5669398943339692,-0.6275745705536049,-0.6813307248942883,-0.6604906083661363,-0.7532287378718573,-0.7013501467077523,-0.7266218619570596,-0.8001771564015288,-0.7772613408421741,-0.7868290214450412,-0.7963614312130908,-0.8243677369276232,-0.8020314610018779,-0.8312576127727291,-0.8278617889370833,-0.8480535987903384,-0.8571042292240487,-0.8611870308494136,-0.8712771907136931,-0.8802394993613419,-0.8815373069995048,-0.8994752125542258
