,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.6648965073702973,0.698040812358731,0.6093405316515694,0.20463708406349818,-0.1356704826568792,-0.0011768590642526517,-0.0376831481409789,-0.07009665556402143,-0.032806798227790555,-0.03082012641975748,-0.1432787108819983,-0.1279269119664701,-0.10539070507881672,-0.15544515314498353,-0.14207082429002926,-0.1590716235193759,-0.1607207145449426,-0.17426754578080317,-0.21055268849743766,-0.27644521641798026,-0.24307361168046218,-0.27664034162224654,-0.25516323645273964,-0.3327272756991038,-0.2970976867829631,-0.30111472726647537,-0.33559264554811286,-0.3652292624660612,-0.3078187447166588,-0.3844016015215657,-0.3468764076944295,-0.39129242019414573,-0.3352892431402054
1,1.1752375232606227,0.8662750670576443,0.49947361223405884,-0.034406880361429734,-0.18772621949254653,-0.3701479224386262,-0.333556718713798,-0.4094553715492271,-0.42113475412953666,-0.45633501121515574,-0.4668606766291202,-0.46545266605229163,-0.4800613994559003,-0.48553942619860685,-0.5033409468519655,-0.5377669724237919,-0.541935799675405,-0.5656874743508504,-0.5609052044961113,-0.5519511520219509,-0.6178469046322437,-0.6003857671523202,-0.6189762751590452,-0.6527527182807391,-0.6479124078132232,-0.6712225268659822,-0.6229824834771353,-0.6638371589308769,-0.7008723110195607,-0.7127112130946295,-0.6959262807903823,-0.739192576233498,-0.7219457026658158
2,-1.9155159623304425,-1.181660619187287,-0.721583007361701,-0.5227382690046789,-0.3683626371866155,-0.4578387897624199,-0.47560479785000565,-0.4828105533094632,-0.5545967299751167,-0.48245042196442534,-0.517470841221618,-0.525508173162691,-0.5460963952318654,-0.5588587936096915,-0.5714938841633997,-0.5845803222472444,-0.5892746857224895,-0.5904149492628155,-0.6238067635935372,-0.5907095331048262,-0.6492980425116786,-0.656244822746547,-0.6575941135470632,-0.6906228146135822,-0.7215472214660152,-0.7071036690038778,-0.735142829062348,-0.7167512990885225,-0.7821913941620002,-0.7436026500489354,-0.760862081737528,-0.7963845611578259,-0.7849758592047037
3,1.1056007279499407,0.8386777250697648,0.7396536068058354,0.31649769809725825,0.08903350283346499,-0.04240431074639191,-0.103402636443678,-0.18058530573937068,-0.19190325707591985,-0.24188403303679135,-0.2532002063852535,-0.30146114198400287,-0.3428210997372514,-0.37478521450594293,-0.35866002772432753,-0.3979569979844517,-0.4086127994681315,-0.4005447967746034,-0.4777531848345852,-0.4666323721264127,-0.46135113514975545,-0.4593134808430405,-0.49947041987071444,-0.5236314336487393,-0.5398905118809443,-0.5198476991606156,-0.5163874136202199,-0.5422662109393585,-0.5181834871725529,-0.5190964249347971,-0.5851124190262081,-0.5580662492673313,-0.5762585033786168
4,-0.6717399599742996,-0.9021375236778025,-0.8674059483408627,-0.7062627435492471,-0.5980361712270222,-0.4417907949459797,-0.47249475923316847,-0.4544742638538136,-0.47796785235758477,-0.48419124307404854,-0.4573747736515266,-0.5147631803524307,-0.5435053997897967,-0.5607537431338598,-0.5925268300076609,-0.6012966261274516,-0.5905897935703702,-0.6481620064615977,-0.6537316911756961,-0.6421463630825253,-0.6532841680579737,-0.6554696492604485,-0.6678655881627522,-0.6950291268598939,-0.715863719979091,-0.69263663966443,-0.7120655614269499,-0.7172190577148136,-0.7109145068746519,-0.751558417571643,-0.7451966661057952,-0.7617834274286364,-0.761499543372522
5,-1.9333968227031326,-1.2644209501798211,-0.9965648229262128,-0.8460175693873003,-0.5079970109566393,-0.027556885806398652,-0.10408015447570738,-0.14687772658413273,-0.1664619864748073,-0.18689307109611977,-0.22480822938372957,-0.257492656748397,-0.27421707491276676,-0.29932324579296327,-0.3290384101931688,-0.33636522657047035,-0.3552740864773699,-0.38401579904906585,-0.3921565995784884,-0.402364708549978,-0.4073697284098087,-0.443296626896962,-0.45654398388526446,-0.47459444115858507,-0.4671449009012702,-0.4737552268920374,-0.4770791870225497,-0.49387392607807956,-0.5022473919208201,-0.5126194940436563,-0.5152105031518609,-0.5196056992782321,-0.5380702016892651
6,-1.4437051570651818,-1.1731617539162378,-0.9781604336917014,-0.8301580193764011,-0.6522983271739844,-0.4225322650398626,-0.26737589771330617,-0.2719529428266512,-0.3533546518503137,-0.37494048313584377,-0.4142207739829465,-0.4182467927830437,-0.4807713893329688,-0.4986153494618473,-0.49101808501063393,-0.5446507682291845,-0.5759532542416292,-0.5859903898371899,-0.597205794985011,-0.6021233912885464,-0.6020461296689982,-0.622213950963844,-0.6361015790945204,-0.659004906344483,-0.6563133853324511,-0.6573203439459673,-0.6598929854978054,-0.6896925817107491,-0.6937293889458768,-0.696556553215034,-0.6951985234977229,-0.7230599676359839,-0.7281269374255731
7,1.2105518422710182,1.082035716226584,0.9733606972904076,0.9442878217025209,0.7861808615029289,0.19459115816746592,0.024107125939496925,-0.06406502170725768,-0.2306279043555191,-0.23561008032205188,-0.27211350437117343,-0.3123721980808055,-0.32821750505410824,-0.3599498620682215,-0.4156247756797071,-0.42842061921869545,-0.45203225226544724,-0.4609711193804311,-0.504253875696125,-0.4959611054431826,-0.5129338740942031,-0.5032334302892266,-0.5465607728211958,-0.5348837633019772,-0.5385951106725695,-0.5500619067135873,-0.591791793951402,-0.5656202008228703,-0.5405768956745401,-0.5627354039184278,-0.6123778083051471,-0.6506576553979038,-0.6063001457887398
8,-0.17105745634661007,-0.5779021361630413,-0.6300361002369274,-0.6343221744139702,-0.6100926851746775,-0.4896174379779947,-0.4509953147776199,-0.4279110784036544,-0.4093076422570056,-0.46446769925689496,-0.4645166494967989,-0.46327316958798953,-0.5007278311136774,-0.5090604091297696,-0.5197640667477836,-0.5474311189689013,-0.5755881755512341,-0.5729347395311205,-0.5892625383544332,-0.6101054419675439,-0.6054010264143731,-0.6361835946735407,-0.6359964442454458,-0.646358267787199,-0.6626529606913859,-0.662780603992686,-0.6903284270268758,-0.6950877290082916,-0.7025742078424613,-0.707210460134988,-0.7247387412224939,-0.7321181442746119,-0.7344305122684908
9,-0.33084842421282357,-0.4187039002241947,-0.5203444115124591,-0.4151155528176329,-0.5279050548940238,-0.4126162400228905,-0.38261158072074997,-0.551950691460994,-0.6094457266836306,-0.5979043356072113,-0.6371331904293852,-0.5558504156956514,-0.6304231978573334,-0.5876528121742564,-0.6563458909669949,-0.6640595581838227,-0.6238605840705115,-0.6928424362682213,-0.7161640160825382,-0.6937253611425258,-0.707322599435659,-0.6941062251336961,-0.6556926403882986,-0.7172421529176631,-0.7532511001592562,-0.7504961679900688,-0.7852013160737861,-0.7391067671000254,-0.7056475237127934,-0.7795654942475417,-0.7853364213753121,-0.7649582313225071,-0.7748308117211832
