,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.6648965073702973,0.698040812358731,0.634982024358576,0.4286241428353969,0.005523696107949072,-0.002135957083881886,0.02470338597685667,0.027351491504653033,0.11050800368470166,0.08926541463749035,0.0834246850153931,0.08078549103720191,0.11774269342252568,0.14412302974086091,0.13153710717327874,0.15478203884643063,0.13611182245275763
1,1.1752375232606227,0.8885625558813702,0.7136173802974598,0.5682217922211402,0.49714708333648855,0.23894952315720977,0.1287754907937683,0.16054024885901608,0.09505437469507795,0.04579650049031953,0.3195614953265573,0.14092516921968729,0.21404296797362524,0.10283447791242924,0.1573696477325957,0.18857054049993996,0.12706061052611212
2,-1.9155159623304425,-1.181660619187287,-0.6777247513219852,-0.5362506396658896,-0.2391489821464518,-0.20994154520294084,-0.16666600601862763,-0.20079435998975131,-0.19956490500435697,-0.19618573763790753,-0.14811966580169175,-0.1159667000198916,-0.09602251288840939,-0.09367873810650568,-0.15639893103874886,-0.20027263845685017,-0.18729344922177563
3,1.1056007279499407,0.8655647708914707,0.9288697094768593,0.776661879120285,0.5239049021001891,0.40529778434942487,0.38373450614213317,0.31837838427222526,0.3417007909419481,0.33494776736354437,0.3132149117049454,0.30062742884016924,0.3057042646306437,0.3125933294842229,0.2971483347146956,0.30859691793077637,0.2946142061785249
4,-0.6717399599742996,-0.8912639151975584,-0.7796016717507449,-0.7030067704535501,-0.4154999009581566,-0.22411996150511188,-0.24197669859859508,-0.11503908424645268,-0.11916972016168262,-0.08482788797984711,-0.08415934727383917,-0.07078819737531372,-0.0182844733966198,-0.038964848947817286,-0.017284328536765124,-0.004438406470531393,-0.006931076927702094
5,-1.9333968227031326,-1.3084911085431246,-1.0024115470359882,-0.8560486070679296,-0.2820993780270214,0.017775003629916773,0.04523959887885206,0.02905442076633529,0.049506421023288866,0.05356288388987704,0.06344887745879392,0.06995293254518314,0.07840845311861591,0.08594141118270261,0.09352650599903323,0.0998500041197896,0.11192575847703595
6,-1.4437051570651818,-1.19240194879582,-0.9347292634543609,-0.5961513026489698,-0.28682150473079315,-0.15055150216664995,-0.027446954642118125,-0.06798352231654338,-0.040264244187145165,-0.020760414472562806,0.0027989352820256717,0.021668079631624596,0.022785214492791053,0.04224195239215134,0.07438007598045152,0.04219764672718556,0.06716325199310245
7,1.2105518422710182,1.082035716226584,1.025890175822431,0.9294807743568414,0.43626825697339966,0.04436957797869516,-0.04145505883598676,-0.026711341313355206,-0.00430931265044294,-0.015608227594029807,0.028415497071679188,0.051729780475680644,0.026424922934826664,0.05545383406342617,0.06664812968077312,0.07792182445382079,0.07855990133416489
8,-0.17105745634661007,-0.5556864591189908,-0.5074387474644189,-0.601929651178245,-0.34656673820756373,-0.3686159955404865,-0.2606369752457484,-0.21117928108268713,-0.16803429299887557,-0.14780304289753884,-0.14307286750223824,-0.12241604823905873,-0.09590278372759391,-0.09283974922024436,-0.07770331648195132,-0.07585931197609097,-0.04354298701006861
9,-0.33084842421282357,-0.2768335102017752,-0.4758521012669849,-0.27522293304750783,-0.3344439584458116,-0.19581078468932936,-0.06983643108370843,-0.046172607409241416,0.07131912677009435,0.006458385750816964,0.03668684852045856,-0.012421336856730145,0.008463404334052004,0.03234587881187483,0.06872591587716667,0.0678605060043148,0.041076986136343065
