,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6648965073702973,0.6549037855528355,0.5803413600591495,0.23600939836962137,-0.10081788233456494,-0.19434858688764234,-0.22763527470430955,-0.20086917981582755,-0.23253500025692053,-0.2446655920612445,-0.2788819927137608,-0.2877047898893194,-0.2890158441499608,-0.31229999589364266,-0.3284718379490428,-0.3478755040439543,-0.3747875127092779,-0.3803939708983754,-0.39407146898567147,-0.4100651756165022,-0.42556454952526407,-0.43061493993157357,-0.45698934726536433,-0.46115317633113945,-0.48948047362157976,-0.4958931218664269,-0.518784116857505,-0.5228680831817007,-0.5253918179323955,-0.5450327180857587,-0.5515363902059496,-0.5717822697143372,-0.577213163168073,-0.5825072933618333,-0.6071703062771915,-0.6093440329217572
1,1.1752375232606227,0.8662750670576443,0.7201924774982188,0.03130903092079533,-0.37887300408687025,-0.2821757209015334,-0.341050182054348,-0.3439444060145231,-0.3841301786042794,-0.39935018782495274,-0.41178184977503696,-0.41518693067016704,-0.46102670167490534,-0.4236209609075685,-0.43982166843489817,-0.4713765826598812,-0.43887063051924435,-0.47801771777368574,-0.5176031233306095,-0.5291013809325424,-0.5089970202932789,-0.5125125941821576,-0.5320981095137646,-0.5488973609384514,-0.5780833173544776,-0.5630713706467878,-0.5602340781382474,-0.5805739373449363,-0.580102610699302,-0.6082131539855141,-0.6348607804324119,-0.6483813110982455,-0.6769402196994637,-0.6193197916274061,-0.6519588847323636,-0.6707519340732321
2,-1.9155159623304425,-1.181660619187287,-0.741283349005628,-0.6507398843109453,-0.4552189594435717,-0.5611741689615859,-0.4990868173737467,-0.4350885490639526,-0.41828252299316687,-0.4511034486011736,-0.4931565939071351,-0.47235441822259,-0.4653582040265774,-0.5286581150262163,-0.48553228214951694,-0.5021503277999347,-0.5687999892195094,-0.5582366751380408,-0.5375013396567192,-0.5784101648966269,-0.5792265320312653,-0.6259442914493161,-0.6174685592418786,-0.5987953644439812,-0.6064985502386738,-0.6216217133314392,-0.6340459040426906,-0.6416992011699643,-0.6642018794739145,-0.6759413978788888,-0.6481581554805138,-0.687862911999861,-0.6705306562924361,-0.7249651813587865,-0.7381322254248832,-0.7262926895842173
3,1.1056007279499407,0.8386777250697648,0.9349189578367514,0.7693739104034365,0.1568583878717384,0.13169718734298363,-0.0013660919143043682,-0.07413502582053505,-0.0992764503877959,-0.14862512280027132,-0.20504546239278737,-0.22949424962763057,-0.26320114919631704,-0.3019664148938238,-0.3182326257354221,-0.3574165474468826,-0.38338039468742174,-0.3912953395451098,-0.4250798335020982,-0.44116247227235705,-0.4628765915144383,-0.4815959812143359,-0.5075053382887396,-0.5277168722643915,-0.5382112807913161,-0.5495714551093682,-0.5632851010121513,-0.571416339433924,-0.5874629844289656,-0.6022989465984675,-0.6085497729140801,-0.6178427750461875,-0.6355777777522098,-0.6418952984027395,-0.6576483233104957,-0.6582776815647388
4,-0.6717399599742996,-0.8912639151975584,-0.7714554149106291,-0.6796941368361086,-0.4233002336653483,-0.4411076375512838,-0.43341726417366033,-0.40354356827085497,-0.3762218522399253,-0.382807170993663,-0.3806917960405998,-0.3866411971043489,-0.3651347489057228,-0.39028388065615677,-0.4219634134826845,-0.4277816768606138,-0.423823442285601,-0.43145995986445607,-0.4354793114724291,-0.4593436385264845,-0.4617324728685637,-0.4840763876150964,-0.47853638543091304,-0.49788168317014975,-0.5179863989763418,-0.5162842191653441,-0.5378001501737221,-0.5556097091305223,-0.548428913564911,-0.5638562279082016,-0.5674978331577363,-0.589838818565849,-0.5934000748566338,-0.614755775284123,-0.6211964671778132,-0.6229571451350205
5,-1.9333968227031326,-1.2644209501798211,-1.017024860723614,-0.8743584630927629,-0.15178290515472648,-0.18053090476260947,-0.1686469848049989,-0.21024726021635354,-0.25045714042423595,-0.25911306118704874,-0.28580415248200697,-0.29845109935021596,-0.32146815610981216,-0.3396849849920187,-0.3616771230519738,-0.37800181208868533,-0.39612730636444615,-0.4099422198947276,-0.4238167349377053,-0.43893467219700105,-0.45199410252771466,-0.4656172461112754,-0.4808851862926973,-0.4968885605699988,-0.5029482956184096,-0.5145607199350786,-0.531854066899532,-0.5459333957028526,-0.5509097337998324,-0.5648208695756798,-0.5776666106461591,-0.5883727704182756,-0.5930430702735986,-0.6098481432167743,-0.6208717675417266,-0.6310504721248438
6,-1.4437051570651818,-1.1731617539162378,-0.8487107221780311,-0.6767353507432955,-0.5927553231578384,-0.4303308041555173,-0.3200016329954469,-0.3279483241618451,-0.35503413579114695,-0.35139585247982913,-0.37689022386637644,-0.37863189848658024,-0.4022615675425441,-0.4142960758259422,-0.41081896123412875,-0.4241235981404845,-0.4363796290822491,-0.4536022354632982,-0.46422008793093633,-0.481242343519721,-0.4963497265258574,-0.513472744288717,-0.5168830436529328,-0.527175920571961,-0.5343615158495382,-0.5457879527823662,-0.5598323907856513,-0.5648443974125751,-0.5701523851595847,-0.5895239143241503,-0.5924650091101217,-0.6144790652886067,-0.6132078489215277,-0.6247878344206701,-0.6336056435547747,-0.6488153538073919
7,1.2105518422710182,1.082035716226584,0.9741477720853443,0.7223308996258676,0.22009301359535005,-0.06322906182917715,-0.19094289880283544,-0.2023347218482429,-0.260635892170654,-0.251398863005278,-0.28238489966489005,-0.3121431768150028,-0.34236618408927233,-0.3342216754853355,-0.33052844540937,-0.3635137684905289,-0.36888758373472136,-0.37651378144745046,-0.4004442505800352,-0.398499469956464,-0.4118173117627619,-0.429336491849316,-0.4461698133276344,-0.465410671758881,-0.47469852156973785,-0.48494670544969926,-0.5013614624379684,-0.5071669212454961,-0.5147717692409249,-0.5245169164919733,-0.5568784646832294,-0.5521061880857521,-0.5573884456827771,-0.571547456798075,-0.5904981462858288,-0.600526276137099
8,-0.17105745634661007,-0.6609496170137277,-0.7805082202822606,-0.6269597754875543,-0.559930950229622,-0.4641455225976394,-0.42774225345039407,-0.38221652120189775,-0.39553603680412497,-0.3935543680928443,-0.3928988764348506,-0.39048674721157434,-0.3956056898871304,-0.4048560021446906,-0.3996500167442684,-0.4210915207038498,-0.43369682102324253,-0.43578087889925754,-0.4542991985955413,-0.46299092299677536,-0.476390567454204,-0.4788308515776246,-0.5022939036607109,-0.5180378682596368,-0.5195844753659452,-0.5361600329504217,-0.5429426435783212,-0.5516242208629649,-0.56960212996732,-0.5799131220071216,-0.5800681989766097,-0.5981581766560174,-0.60909129926875,-0.616359517758225,-0.6209912573190577,-0.6410027875936561
9,-0.33084842421282357,-0.4187039002241947,-0.3566466381679209,-0.3881461292328907,-0.4318758310637534,-0.4378802310970964,-0.41469424955776046,-0.3513857890800891,-0.4205301035515627,-0.40036632543616635,-0.5141800329904704,-0.4683094441105059,-0.46736878838272783,-0.5016151593981206,-0.5334864072161093,-0.5827017086909387,-0.48918824369380387,-0.554881077758488,-0.5820738612839215,-0.5996488324904048,-0.6020815862560397,-0.6003577171712288,-0.5829724730731857,-0.5816348620863449,-0.6221113478100888,-0.6557373943320984,-0.6749640554818761,-0.6441359686993449,-0.6778502183743542,-0.6625315277602001,-0.6807590229900682,-0.6916107440944941,-0.6917654260740613,-0.7261655140998555,-0.688830988603727,-0.6971151179960683
10,-0.32981282958930247,-0.1039117455391652,-0.2887112187614566,0.039132474845627936,-0.08333527209840487,-0.2500937688944203,-0.30713676493217523,-0.34969543275959974,-0.382900055228028,-0.3738289952397007,-0.37327246110677015,-0.3968457555898046,-0.3875245490371302,-0.4137766763717454,-0.4169713646910595,-0.4120783342467841,-0.43115246871891383,-0.44701472395576874,-0.4489425715117251,-0.474284995150538,-0.48042062007897485,-0.4831609167752998,-0.48944577756162927,-0.5059280552367943,-0.5154346761060631,-0.5220648997585685,-0.5398767779837982,-0.5597530041282931,-0.5595718532852414,-0.5717755591780488,-0.587147292439207,-0.5898857028283709,-0.5940573100301842,-0.6097543378778655,-0.6129237634694015,-0.6262763118392425
11,-2.2933498883200034,-1.6143915560918853,-0.7315542212009584,-0.3057712142382066,-0.27581225454309155,-0.28902447567335654,-0.2955496707403449,-0.2969005443399716,-0.31219520232674874,-0.31831905074453354,-0.3259685889166375,-0.3198287297372288,-0.347960930519182,-0.3750984746381722,-0.39470121359362503,-0.39267058764564444,-0.39768209959327744,-0.4102500296402739,-0.4405841731741611,-0.4345317930950036,-0.44794924425605825,-0.4369992694030695,-0.4733497141238957,-0.5092634539863843,-0.4895392536565209,-0.5284105920530698,-0.5394561514581739,-0.5150450269221645,-0.5470269979612647,-0.573082698653604,-0.5732463559692654,-0.5485047212179713,-0.563404587284273,-0.5665579746545651,-0.5744864986563425,-0.5920153189322345
12,-0.7796539885840749,-0.19052917937592662,0.5361638626419637,0.37070368427173706,0.038856267659332616,0.0019691640217748474,-0.01629847567839251,-0.09338380188288253,-0.12836846861660653,-0.20252337303765552,-0.22186591407776565,-0.25554216577452565,-0.3121643694329559,-0.3386267317884184,-0.36105586026317327,-0.3578408413274663,-0.3900617135137857,-0.3998357455911516,-0.42440810477159047,-0.4318145348341214,-0.48357760459877486,-0.4743605118440473,-0.4851592547099577,-0.5072822961728304,-0.5284349107092293,-0.5457974617099572,-0.5711504676564019,-0.583761617006299,-0.5800602184085547,-0.5760742454560883,-0.5976583545468246,-0.6185901635612526,-0.6237714912737597,-0.6277530465709866,-0.6388230536817091,-0.6511864694900141
13,1.36700516201729,0.9117593094023553,0.8542399422402103,0.6858217930373675,0.007460579095783359,-0.10551258520127299,-0.1540080892154537,-0.16046278362712754,-0.19430792923440374,-0.22010492779644736,-0.24455337795130305,-0.26914580121403253,-0.29493648921133625,-0.30812120027017376,-0.31611807278487597,-0.33581918709118386,-0.36097160063353406,-0.36258873658556956,-0.377106016444475,-0.40040550939477143,-0.41459093637524014,-0.4335287605675633,-0.45130303745216693,-0.4614878524653007,-0.47583371500086896,-0.5006987384602618,-0.5027593420422025,-0.519466627702623,-0.525744791059087,-0.5401192710504099,-0.5500662348814763,-0.5583827240775675,-0.5687202894768235,-0.5790235779612438,-0.5901179102576609,-0.6072032382538861
14,-1.3444946056841391,-0.8007758620875716,-0.6475343806605788,-0.6867559502869962,-0.5632553600788838,-0.43797126752313864,-0.3133963356089907,-0.2605235329756558,-0.3811036133706742,-0.35295832434100244,-0.445478108201473,-0.40484268243393834,-0.4439155350139157,-0.4754878278806592,-0.45000290602886334,-0.5292271391540498,-0.5741648012667578,-0.5816822673604303,-0.5867856114621203,-0.612088879109431,-0.6595246199990994,-0.6314934775084085,-0.6097764200403952,-0.6620598343373459,-0.7141562836470388,-0.6798907060558474,-0.6765594770178599,-0.7189568005756353,-0.6968471260594105,-0.717795962733794,-0.7234528253930943,-0.7621451386149639,-0.7500432756097846,-0.7546519361402609,-0.7739841303942692,-0.7547281879188283
15,-0.6187248607482256,-0.6474041867520585,-0.9910421215606909,-0.7599229455254518,-0.2426512129283293,-0.23961183936557473,-0.25876748978370184,-0.25901306323242496,-0.31100434546130223,-0.32471654450455956,-0.3380723596196808,-0.3549431392424659,-0.36903264911905187,-0.39841967332176853,-0.40549229666284475,-0.41007150959397726,-0.43339399467785406,-0.43993336803678446,-0.456623076507609,-0.47469972392769694,-0.482260798711603,-0.4984654069774331,-0.5114063553816871,-0.5337805412485258,-0.5484039614139847,-0.5564039825415138,-0.5458754612153329,-0.565747654286507,-0.5629123125789881,-0.5852704276551839,-0.5998674181661287,-0.6080207717554484,-0.6096182304780542,-0.6245144167738791,-0.631941051726031,-0.6385288313876992
16,-1.5139593983948076,-1.0032789561066708,-0.5282397571563489,-0.35169255722605736,-0.2797236716083847,-0.3247117373961796,-0.31218331834068025,-0.37271717377638947,-0.4097694091446317,-0.38082517031480284,-0.38762831429910083,-0.40299721429082563,-0.41623395836781096,-0.44326239144007623,-0.46287412849134274,-0.44231802142848575,-0.44637490798322227,-0.4676220867628152,-0.474028326474405,-0.4855543466090401,-0.4902830504403061,-0.5147348754114626,-0.5171615123345337,-0.5248816158208849,-0.5282514046649106,-0.5451162584839456,-0.5579264666219527,-0.5732537919714098,-0.5707658560659453,-0.5898277563668717,-0.5972811057418803,-0.5990428065546756,-0.605294679363035,-0.6177802424827683,-0.6170235256871196,-0.6349023392930635
17,0.7884510592894792,0.5608918501416617,0.27163643223523065,-0.34492688286511464,-0.3227987658722205,-0.32077258637188644,-0.3624605783257578,-0.39217455883251423,-0.4029568007062002,-0.41970056280019824,-0.43120741497008497,-0.43171300143424424,-0.4576315779828293,-0.4614895949730926,-0.4839065533619827,-0.478274675842272,-0.4938872566008657,-0.48748661146297395,-0.4973133113265863,-0.5155661627463758,-0.5397571929655066,-0.5425753484358757,-0.5448295625637756,-0.5630784237030722,-0.5738141158100195,-0.575512193780891,-0.5920323230699078,-0.6172748987289067,-0.6016748043896225,-0.6382120043108708,-0.6388786643353006,-0.6488350553572658,-0.6576882236897335,-0.6515286540191197,-0.6645985849041749,-0.6850407807684159
18,1.3035535875164057,0.9009405004007686,0.7428352079042951,0.1901678145809546,-0.1676198650109596,-0.25413508345189967,-0.29883040393399196,-0.3229517962762961,-0.3558797825023927,-0.38417390474152024,-0.39894505661956076,-0.44649368916932364,-0.44693673334929757,-0.4551879582616368,-0.4596796487996238,-0.47273385543368207,-0.48507297830428403,-0.5072616015263044,-0.5189084936054476,-0.519785830381529,-0.5335768866237852,-0.5425164224198088,-0.5656131435082954,-0.5725477571311202,-0.5835244357637865,-0.5740885704902758,-0.5831910414527396,-0.5975517833885893,-0.615054003207392,-0.6215346156357949,-0.6294901218870257,-0.642324129833273,-0.6552092288941396,-0.6504581053673121,-0.6733623907740865,-0.6729982292083944
19,1.7577926383794544,1.4419360554237732,0.8856334050095449,0.44587684119967563,-0.1751054045697167,-0.12600156138383273,-0.24926689291099433,-0.34416114539945525,-0.3840457368503626,-0.3940921463951865,-0.37067614096562385,-0.38795188458903807,-0.372609009212404,-0.41144439858965065,-0.38781821124955884,-0.3876414427121187,-0.40359355017584136,-0.4143115942029541,-0.43787006210887686,-0.45124737227951933,-0.44054621653403236,-0.44579047216956275,-0.4643115633178284,-0.4630052912759905,-0.49414386928735754,-0.4935265365265495,-0.5059253864619958,-0.5179916103930292,-0.5279606651326115,-0.5316489949560311,-0.5371584124045674,-0.5568640365145392,-0.5672297716882407,-0.5693344454998196,-0.5837908058896604,-0.5906986622581639
