,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.6648965073702973,0.698040812358731,0.6049102638623913,0.3710862254489629,0.18315705354361206,0.05212317901142345,0.11596861042881332,0.12784916815537267,0.1394777657357332,0.11214091937931163,0.1634867089527228,0.18016427706792937,0.1725270890061895,0.1715315174037117,0.22191806509832795,0.23276909500668114,0.21494796247805545,0.27142370523319936,0.26869654065656634,0.2652764622739015,0.29012351532031405,0.28910079465424326,0.312220746525918,0.31792189928380477,0.3385568623037441,0.3397957746674412,0.36498618902880225,0.3709983328206063,0.3751154175875065,0.3843882331857471,0.40144672561174183,0.39955894683190385,0.42943174162415026,0.4311003691948397,0.4468855152364027,0.4497881347795441,0.45165300186334406,0.4807694417806307,0.47903752367973496,0.49652267481327217,0.5013410099982815,0.5164015388769534,0.526138025875331
1,1.1752375232606227,0.8662750670576443,0.6151060818830556,0.3269485082655911,0.030069739157471107,-0.05968812208614611,-0.12971833080419337,-0.16010037475001937,-0.12006256935754096,-0.11413064711898886,-0.09440670639422244,-0.05601967445495488,0.01990907859830679,0.03565501966818817,0.028384312796963757,0.050945994411307524,0.044525044439327845,0.09852143180738525,0.10267506882378928,0.1428491062849964,0.16926290572849922,0.15878971081174104,0.18006528635855823,0.19177397068605406,0.22197108443479824,0.251006692800663,0.289524192908111,0.2909314041116128,0.2820245794546712,0.3032810012271005,0.34348375342645243,0.3846482718836656,0.33865400442833293,0.37735535286396227,0.37159207505620134,0.4069544735767517,0.3985422850554674,0.4151867415693082,0.44804216360009735,0.4387984154331075,0.4390442563509023,0.4867626779197687,0.483757867127727
2,-1.9155159623304425,-1.2422141589163826,-0.7656998972217939,-0.2441065846747825,-0.21617138307858158,-0.20428770145582356,-0.12674287177358343,-0.04965416787514523,-0.028846319811213703,0.052828042112789644,0.07363903176828893,0.0838461640845153,0.13855113605508243,0.17489199636821273,0.18287734343440118,0.22285166691106828,0.22369820360908035,0.23628210952481854,0.2881268424076122,0.2875444020581363,0.3247393541405483,0.3003679766535269,0.3344490221143325,0.3712464030258909,0.35026437410016353,0.38535962154627,0.40973914192807137,0.39287083834157194,0.41695432852608827,0.4234000732145801,0.44882702753592496,0.4548919082471664,0.4832559082823428,0.5010499536377719,0.5246822466933245,0.525112750919265,0.5365010934596794,0.5479126158147756,0.5486845452355433,0.5859898066424802,0.5732715886056413,0.5901988646421241,0.5651171986464044
3,1.1056007279499407,0.8386777250697648,0.9019291317258598,0.6579559871932269,0.3742348917275368,0.40873014612532155,0.3400924021177656,0.3478378399694248,0.30186766946528615,0.3642811738646361,0.38128054178796733,0.38913889955317094,0.4123388099705216,0.4166518492087285,0.41586157455410183,0.4299409946810823,0.45487707409020073,0.45258442056475723,0.4783070778910266,0.49004540469869495,0.5038993271134097,0.5190700247587436,0.5153173593156642,0.5078379999129511,0.541107266337067,0.5341881339066389,0.5454892671554139,0.5669199681538166,0.58418990376803,0.5869870059145734,0.6021963897102532,0.611504654200051,0.5959305638602277,0.624721046614636,0.5983130686051766,0.6509214000244152,0.641066629761268,0.6546031419296051,0.6725902988781188,0.666000469880979,0.6943756063246429,0.6954922691614195,0.7008256035438961
4,-0.6717399599742996,-0.8912639151975584,-0.7835865574675527,-0.5296093517217808,-0.5361079024375546,-0.40159607594930313,-0.36383477993454044,-0.13871632978675413,-0.20274553429608946,-0.17658237886265776,-0.14049670712961262,-0.0847122571136403,-0.0888549176839114,-0.07267830767922243,-0.039659179495155246,-0.011671966250013563,0.02718873791173631,0.031947256954840124,0.0653016820865023,0.08796043138248023,0.10515277094925791,0.1251303425476383,0.1315165404416883,0.16599891250215576,0.183391189146398,0.17986418708763874,0.20660122295246355,0.21051148226267521,0.22431655691146102,0.25014097785696526,0.26692505578161313,0.2805544197762838,0.2933560729860893,0.31967476624646585,0.32776202177497926,0.3394069042171918,0.35954246818086044,0.37049396934438084,0.3871749658658372,0.4211316270419288,0.41757413841340113,0.42771689039438604,0.448802804005597
5,-1.9333968227031326,-1.3084911085431246,-0.9553955361918008,-0.5064330481959779,0.0469233530959877,0.011052061958152374,0.04481897255575424,0.06945527063352293,0.08791452242032877,0.10712290106292442,0.1004111593399155,0.11880537923284518,0.14049865253328264,0.16060744323550916,0.16889374088669498,0.15377867149658903,0.1860827660275901,0.19129244449489627,0.2047593982875331,0.22419369115859425,0.2413515058657197,0.26053499619635495,0.25984310814715217,0.26449701761251887,0.286543827302675,0.30160828591505545,0.31056828276063647,0.32169567480474287,0.33337548784205495,0.3450897872856902,0.35718387383432626,0.3663762910920989,0.3823163141995273,0.3884720021186169,0.40139486701996424,0.412162773996568,0.42493901298113856,0.43896865462723167,0.45137124301151543,0.4615457167069874,0.473315276233468,0.47405992756133725,0.488127970051296
6,-1.4437051570651818,-1.19240194879582,-0.8464577759711917,-0.627970024972827,-0.3371958072042864,-0.2667101575703591,-0.17822010729441565,-0.1372365408070271,-0.12152078528228323,-0.08996896907800941,-0.057147793141906995,-0.042890731199267666,-0.018025513021610963,0.0066913081086072655,0.039592653745107745,0.03324423795693286,0.0808232021694101,0.08918957803671708,0.10796732152928246,0.1126279372479398,0.14891111858471182,0.1668455550073045,0.17242247757399476,0.1805120182149366,0.227093353707692,0.21351314779903663,0.23583626551476009,0.25164576908130654,0.27484139331054236,0.29229974347458987,0.2959095678168933,0.3174647612579945,0.3341627396741694,0.34728198018208944,0.36353159817984587,0.3718905355367271,0.3849968674930021,0.3949996307808826,0.4135355163329442,0.4255270560712909,0.44086934253785554,0.4598955411624068,0.46853442204194334
7,1.2105518422710182,1.082035716226584,0.9616283052769116,0.9366339612811782,0.7916262330632183,0.11194341702509054,-0.053574617050300505,-0.048507301145628116,-0.08732239131677873,-0.021978027401686907,-0.036222473039477086,-0.030155194761269856,0.012138706357792736,0.02743078133059991,0.04395237399376289,0.046889240903439225,0.06474996032537027,0.08644094292898842,0.11285117327778547,0.12306840326109479,0.14942742375613047,0.16786244273670506,0.18494358883295972,0.18745365782809845,0.1933866500059537,0.2181995034264209,0.24743300458306258,0.27531683821552516,0.26961250759017036,0.29320489614061007,0.2973726045057804,0.3298407022548501,0.32580725544014105,0.3372377814712034,0.3561835403525241,0.38206021092681686,0.38786678049937334,0.4025372735711755,0.41510996770807423,0.42673898127838555,0.4240581611892685,0.451810841599786,0.4560619495472107
8,-0.17105745634661007,-0.5556864591189908,-0.5991745653948386,-0.5194060415353752,-0.32708484717139985,-0.22748927665725904,-0.1564868916131438,-0.08317251621649836,-0.04675746572730981,-0.025332689654201643,0.009857685156593873,0.031080772608907233,0.07665083242640337,0.08706245043750388,0.11800416732746435,0.16331425145309098,0.15925134881814584,0.1778879867582018,0.22008277107608523,0.22814596653662642,0.2225414615287763,0.24880775620352563,0.26305971404426837,0.2915690253806487,0.294673489200923,0.32740648499948566,0.31936996665482537,0.35769377051602,0.36897896285990356,0.3916941441445968,0.3943780474617242,0.4037590389415381,0.4234951853144104,0.43785288678280365,0.44839656286902285,0.4694003594671144,0.48612240370852255,0.49103480597612204,0.49417685419711255,0.5178087109943461,0.5219400205652548,0.5335964508923334,0.5349549582724203
9,-0.33084842421282357,-0.346041887752219,-0.24983928295235414,-0.08719863294844299,-0.10128342212108497,-0.015816082083069102,-0.1472972621440975,0.041874166939084224,0.07306036063988068,0.0833548354126811,0.13933066305809294,0.24030677662214878,0.15414151803171158,0.11288937260544135,0.2090370214667716,0.23197462070294136,0.28257847276334597,0.262738734793196,0.280636744415847,0.33510814362189306,0.32463800046091407,0.3293918885007613,0.3809403334069546,0.39717673716082225,0.4411712606085091,0.4325586557675342,0.42838540927613533,0.4325837160999268,0.43205904865428735,0.46891613921502495,0.4824823406432454,0.5025970089824371,0.5031351668014478,0.5274081743641608,0.5602498465327326,0.506719152394026,0.5665823363123971,0.5517437168241415,0.5730690790962434,0.5779838566704186,0.589414961070281,0.6055358209270552,0.583831538643286
