,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.6648965073702973,0.6549037855528355,0.5586346749798591,0.34048663649299477,0.05862901013347661,-0.07790281032354858,-0.11176783204840351,-0.07222834810914888,-0.07355269818814522,-0.13397801287830305,-0.16057376446140278,-0.13148327241706703,-0.14466855407460485,-0.12698380668940398,-0.18568937619817566,-0.20260004177335245,-0.20674075773931064,-0.21732302943060738,-0.27823094985317953,-0.25656008145937853,-0.2300882386724021,-0.23975934715254976,-0.2719740183961374
1,1.1752375232606227,0.8885625558813702,0.7629853577959351,0.18048622129107167,0.09168343977843985,0.08255445732355526,-0.10420846247266094,-0.1674911956620642,-0.07075710927504701,-0.1501828606403448,-0.13287028966127704,-0.2005056913452775,-0.23532935037197988,0.013591493643554525,-0.033196388486929254,-0.19403984729299253,-0.2223738508526189,-0.17325882791682767,-0.30822964977642325,-0.28196526263974603,-0.2783912836601229,-0.2670839242321785,-0.2571244189800634
2,-1.9155159623304425,-1.181660619187287,-0.618579584508762,-0.581395129723169,-0.647735766663847,-0.4271720959366808,-0.37680874500355194,-0.42234842013202284,-0.4455991974282714,-0.4790666568312823,-0.44839394223518736,-0.4493534302298785,-0.49452765966680634,-0.4618013341712797,-0.5121524695515346,-0.5287833385438453,-0.5209732443468376,-0.5390498675111345,-0.5402478233115118,-0.5599926487567354,-0.5833702635339654,-0.6225504393628748,-0.554179150351819
3,1.1056007279499407,0.8655647708914707,0.8731975002720533,0.526289181204933,0.2904077869286575,0.2130353481017548,0.1603022142580868,0.11727206775251525,0.10599487252541767,0.01935915904857728,0.005796257379602187,-0.00939129172148149,0.016060204830887128,-0.028501290000590096,-0.08584157814770844,-0.13935169182130094,-0.1603159592443643,-0.08453544047387351,-0.047053650358743204,-0.12351457019351994,-0.09486874823014439,-0.1174813459009923,-0.11897754884146225
4,-0.6717399599742996,-0.9021375236778025,-0.625145204043585,-0.5693352016186864,-0.5829853069882077,-0.46411501374770353,-0.47127898280763403,-0.40495376758979407,-0.5066075231432361,-0.4611063588334466,-0.47769011440949233,-0.5158652717249661,-0.5377092555905715,-0.5043215043349127,-0.4774896555081042,-0.4689016891485217,-0.545209152631387,-0.5330671740101389,-0.5530442260193394,-0.5766912613112128,-0.5929758454587203,-0.5877383569134939,-0.582965890656364
5,-1.9333968227031326,-1.2644209501798211,-0.9858806500791869,-0.8134130393721904,-0.12077417665592415,-0.07615386694952563,-0.09088665367426647,-0.12239136064580561,-0.14073118341124477,-0.16403825272368724,-0.17653376157809825,-0.1812169326170274,-0.18743558400505048,-0.20390949375633316,-0.21067883645299365,-0.24014506498024557,-0.2777777702455539,-0.27544060144135346,-0.2824787715691551,-0.29454471296579304,-0.3173585554732882,-0.3188074702650193,-0.30676532746590274
6,-1.4437051570651818,-1.1731617539162378,-0.9128115075968392,-0.8803381377095187,-0.5866221021416052,-0.39919558170991953,-0.4016617951500878,-0.3532944639987901,-0.36965762528408136,-0.3930068275602884,-0.3973198292545954,-0.4209885888374556,-0.40382969991432616,-0.454349864257124,-0.4572683656553105,-0.4613252551410727,-0.5049732017747425,-0.5120685106872067,-0.5450046413858166,-0.5263807979542459,-0.5278001251125807,-0.5261128814581656,-0.5436880475257712
7,1.2105518422710182,1.0683630968554867,0.9967328060689501,0.751929538895067,0.4789493354604478,0.155173379284913,-0.017554522035247492,-0.10208560018331812,-0.16089673656162562,-0.1176959985937609,-0.1726742725955858,-0.21287753712885052,-0.1870252675969041,-0.22067725612803715,-0.25056624362373503,-0.29907699282558475,-0.2708086952341207,-0.3056406038359257,-0.2771505113509352,-0.2961644671568757,-0.3071281453041601,-0.25024426236661057,-0.2579602396660007
8,-0.17105745634661007,-0.5779021361630413,-0.6417157063751862,-0.5731231231471448,-0.5345129716510497,-0.47808361180744746,-0.43538816489205356,-0.3971465620433068,-0.3987723444195509,-0.4048769238315384,-0.3904763373358309,-0.4339481617366888,-0.4252686113209244,-0.44261021301850095,-0.44000324696603227,-0.450503987575863,-0.4754147259915767,-0.4858860565402142,-0.5069335951917844,-0.5124897081231526,-0.5433095128751149,-0.5242821093606014,-0.5299210303086219
9,-0.33084842421282357,-0.2768335102017752,-0.22925490462004103,-0.3066940376206466,-0.26426511900074284,-0.14862053518842247,-0.22633651088033252,-0.19070769038032864,-0.2636545176582718,-0.2445235815131521,-0.22210329546704155,-0.2921889677709572,-0.2770947369888806,-0.2477302203745039,-0.21437834300463604,-0.3411382533004099,-0.3380653884726304,-0.34369584101080636,-0.36811694485516877,-0.30091253306723215,-0.30657266422380436,-0.33834446303966237,-0.29788305396112763
