,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.6648965073702973,0.6549037855528355,0.41889962931854846,-0.07168328252417125,-0.05374316857810944,-0.1871418664989262,-0.19063791362356958,-0.18952692355596848,-0.23101374922974935,-0.24291957455492386,-0.2544324022858168,-0.2333913114354097,-0.30615286039423595,-0.29123145868451555,-0.3006826658352323,-0.3396424825103339,-0.33737356492495146,-0.3412481594695891,-0.36993612492098366,-0.3865768652954598,-0.42161129682654425,-0.3989638267828217,-0.42714756425788136
1,1.1752375232606227,0.8662750670576443,0.724490530120142,-0.1458857166792182,-0.32609204714640205,-0.33405550693952313,-0.3676730953942476,-0.37575680709127646,-0.3604745642615302,-0.34758429642258354,-0.38399840522685497,-0.3658298684036204,-0.4184482614609253,-0.4115963550084527,-0.43680396423498047,-0.4435220396882009,-0.44925762587729334,-0.45648746366006915,-0.4079653574685508,-0.43332544562567454,-0.46286828494945326,-0.4752597806315427,-0.4816235994347335
2,-1.9155159623304425,-1.181660619187287,-0.6566586668380537,-0.6599874988573403,-0.38346990667423597,-0.3584779174940004,-0.3351676825924622,-0.31202962498644676,-0.3862958289913125,-0.3763077075384245,-0.3836102074404658,-0.40680766582893685,-0.3756190782375737,-0.37093345615284273,-0.38863738126392616,-0.4016354207719915,-0.3950375451384534,-0.421816041984507,-0.4515536846234444,-0.44424009170389267,-0.4670533894775733,-0.4860491438314955,-0.4695537522146797
3,1.1056007279499407,0.8655647708914707,0.8447235311253652,0.4683722201875657,0.24103296732687035,0.2713397304551986,0.2087535983272635,0.17212210180533383,0.12844480279295115,0.11160127877244151,0.06503107253502256,0.1021559621591247,-0.00641562752014783,-0.0018496769850425033,-0.0357216740434982,-0.01413587811362972,-0.056860034676523744,-0.055720262923375216,-0.05359332432774124,-0.052982708561648065,-0.028458624239923458,-0.12234236426703946,-0.1192659893717926
4,-0.6717399599742996,-0.9021375236778025,-0.6590934972534851,-0.5033799072692643,-0.5036968661103695,-0.4564989174377196,-0.4154120185769193,-0.44358007485718953,-0.41624773119464853,-0.46677615642063053,-0.4566989864635901,-0.4349410377482827,-0.4284413529412708,-0.5062505344181407,-0.5233082783174935,-0.49599368160792234,-0.5353516581206641,-0.5354084922385061,-0.5528627624641591,-0.5536277789701669,-0.5501435043504787,-0.5440781264381087,-0.5730072043949153
5,-1.9333968227031326,-1.3084911085431246,-0.8929557151849009,-0.6555381306800863,-0.0467256997428897,-0.07406946320416564,-0.07656913377430768,-0.09757633739770599,-0.14367361969778955,-0.18230074280255978,-0.1815185443939483,-0.19785773168665496,-0.22713984381963687,-0.22966578678705882,-0.261891514756542,-0.2615378703679427,-0.273050485734833,-0.29465816481372503,-0.30251620924669237,-0.32385281043156444,-0.31340548406636837,-0.3341336429326674,-0.356342720217861
6,-1.4437051570651818,-1.1731617539162378,-1.092254343339303,-0.8440982603473417,-0.4720390965190873,-0.40283119001037876,-0.3499825200250486,-0.3338312346783465,-0.35853624654889366,-0.3662235648733713,-0.38780382840838873,-0.40869228762228577,-0.4010214420163792,-0.4282981775604577,-0.42498274542983017,-0.46047187093543585,-0.4122618349892478,-0.433352502084512,-0.46695357583486063,-0.4654036196746345,-0.4628430310983673,-0.4840742285094865,-0.5026212331530294
7,1.2105518422710182,1.082035716226584,0.9693249798353326,0.9240502084336899,0.49124746014142434,-0.01951999943630705,-0.11802618030538185,-0.2022064856754257,-0.23955814588991492,-0.27097700281317216,-0.27931054979623826,-0.31139497864443594,-0.3386877160530298,-0.3672097503507412,-0.378194500181258,-0.3770570942620216,-0.4017567447267595,-0.4115601299897832,-0.3988655755434372,-0.41157132253170853,-0.42946798568058836,-0.43177492580273796,-0.4583032827977888
8,-0.17105745634661007,-0.6421134846256015,-0.7408870866616813,-0.6341123229564765,-0.377240122541867,-0.31066929481617206,-0.31603127515134,-0.27269628954463687,-0.2743100752298377,-0.2765968131679298,-0.2933418090644523,-0.2925652625209435,-0.27253120767773126,-0.2857601303984551,-0.29903202417116415,-0.31572965950442233,-0.31461631418748787,-0.33730548120659204,-0.3033852905165747,-0.3535535800507702,-0.3486687565415087,-0.356297995200218,-0.3751798671010555
9,-0.33084842421282357,-0.4187039002241947,-0.478239438274093,-0.4974144601741249,-0.5346027706199636,-0.4214021185181284,-0.4136581419753392,-0.37651820814233167,-0.4012409848377216,-0.35585576632765015,-0.35955311272475576,-0.4274531984421189,-0.4689847129695743,-0.45341415791685563,-0.45884877028290133,-0.5496126692266312,-0.5175152932096987,-0.5216160028919573,-0.48798241543509874,-0.4508120286010998,-0.4746858780561709,-0.4379677701552318,-0.4819055958426376
