,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.6648965073702973,0.6549037855528355,0.33546450721919596,-0.03537117995422066,-0.08196473573105408,-0.14096048807861014,-0.1266626371276291,-0.14163626527208265,-0.1831119268691022,-0.17396754514357304,-0.18074257873739955,-0.24104939842571002,-0.22264632168994547,-0.2338242702250099,-0.28443148965733683,-0.27376676222997487,-0.29021822913368384,-0.31311132156936683
1,1.1752375232606227,0.8885625558813702,0.45886382442422957,0.1261066293580926,0.13473466493121802,-0.033474217060821675,-0.12326151090762708,-0.05842776246917647,-0.09254179178264248,0.11383248842268584,-0.002988504265809433,-0.1334949342744165,-0.19675874418260908,-0.13814831489382318,-0.15603932212142974,0.17039415295893354,0.00654471754927279,-0.19320097985504753
2,-1.9155159623304425,-1.2422141589163826,-0.5317652433665485,-0.2252959131802585,-0.26999673645166133,-0.3035400769031112,-0.16133331515690075,-0.17443947331424048,-0.13683165282418455,-0.08571574498095821,-0.06763095842278322,-0.09565107401194507,-0.10903238419177226,-0.09186962546986122,-0.07621248756074703,-0.08558685935641673,-0.07978135572266741,-0.09172398415320425
3,1.1056007279499407,0.8386777250697648,0.7541089210312367,0.37211340880141763,0.3261059088152894,0.17626270337786978,0.12507036693482773,0.07522405919000538,0.07957260390210165,0.07910123056688652,0.002188960773059763,0.013577404855647717,-0.06035167189036723,-0.031036793564125323,-0.048090985292158266,-0.06723033495219065,-0.060846359709521756,-0.08920714890747487
4,-0.6717399599742996,-0.8912639151975584,-0.8164817588896292,-0.5282486644453751,-0.44347096863307184,-0.4574241016577652,-0.3671425483471761,-0.3168152777184949,-0.3100069513662069,-0.2910757233824148,-0.2788040111640927,-0.30890376809135445,-0.31958338326283187,-0.3129665129561377,-0.30839526941630935,-0.33298158377335185,-0.3291973296345973,-0.3122059182648151
5,-1.9333968227031326,-1.2644209501798211,-0.9588664557145208,-0.7349656688845125,-0.18529533883610957,-0.054857695195412406,-0.14096926870481147,-0.17032909477182043,-0.20096423027180244,-0.2119098416497725,-0.22397040940223345,-0.25671272204007534,-0.25697284723356045,-0.2679560960868073,-0.2813209477447009,-0.2918183941104295,-0.319607209917327,-0.34363535029765213
6,-1.4437051570651818,-1.1731617539162378,-0.8487722338778134,-0.830526810494245,-0.677186536337571,-0.3665023166965248,-0.23098827329508845,-0.223167632173646,-0.22917036330584994,-0.23084878109643522,-0.2680378330589902,-0.24892256878707322,-0.2600899286526993,-0.24558269249878675,-0.26513838602584244,-0.2645643604673006,-0.2678434796702484,-0.2793420549482277
7,1.2105518422710182,1.082035716226584,0.838209545205274,0.5505358780943214,0.30707352450299213,0.06563814679961406,-0.09596910317027191,-0.1978075985273877,-0.16715698799848272,-0.18174161752668147,-0.21195345505965701,-0.2180970758797616,-0.23008422957678115,-0.22337657205533124,-0.24040681054464283,-0.2454090773856734,-0.2786051217179626,-0.28056797195546757
8,-0.17105745634661007,-0.5556864591189908,-0.7467888687917259,-0.6707769608410764,-0.5397347537829915,-0.39066279080701904,-0.3054890832035502,-0.26747577942049916,-0.25035463172131406,-0.2313835485139515,-0.24593087797702923,-0.2222344059425314,-0.2111578229251684,-0.23413799527711165,-0.22152225097356665,-0.21838596883513106,-0.23962181023596346,-0.2313033192759171
9,-0.33084842421282357,-0.4187039002241947,-0.5073872925090637,-0.30651634553533186,-0.32413252722801966,-0.4426883753300233,-0.37255104272104267,-0.38760030381160276,-0.2768432180985725,-0.3196999875648818,-0.31398983442371853,-0.281622431433497,-0.30713148374223354,-0.32848754625839094,-0.3885523951421625,-0.43308114879365794,-0.3241651702550302,-0.342236145900414
