,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-1.204440286539763,-1.3151671845832802,-1.2315832209788509,-1.1782360610669125,-0.923727543059912,-0.7117860063518484,-0.5360361103793095,-0.2810704775516177,-0.18157138827496366,-0.14862009416099195,-0.1295100059575727,-0.16169187524936718,-0.277962997931706,-0.17075325885555942,-0.1333540557296859,-0.09213014355256408,-0.1377754036881548,-0.02578955196777225,-0.14605465869764286,-0.09415094015467751,-0.07378406330971075,0.00596595615606217,0.012043419816133783,0.09418076018685187,0.09520236366184553,0.06726390859720459,0.12242171854977735,0.05855603644000468,0.10562640016815986,0.16966845228997232,0.13682722551929027,0.14897204971916217
1,-1.3379040668162712,-0.9321124449136476,-0.7218763260925185,-0.35275902036895096,-0.4152028891958671,-0.22439836620875628,-0.23833731310234557,-0.13745929315057862,-0.19656779600283958,-0.17671060763801885,-0.1983574569307638,-0.08117495444592719,-0.08736206574566374,-0.017283926280272106,-0.06555437221558014,-0.035269469960662575,-0.04588126467357821,0.010646477102975935,0.019889180885252013,0.017987731246525925,0.04933444636591919,0.041829761182704206,-0.012776925042154235,0.07153469107223319,0.0759124900145224,0.08387737236045557,0.11187222242419821,0.12535242651431405,0.15691620902914785,0.13161309710335878,0.13257579652297552,0.09457730438438665
2,-1.8130338925311993,-1.123905631517871,-0.7168453673048681,-0.3256144124632154,-0.09011724055728722,-0.17183712484759933,-0.05882769715704009,-0.03286816151289407,-0.035440082296782686,-0.028547958230132835,-0.01879199136937357,-0.010827152761907623,0.02275956120090452,0.010713753775631144,0.010924641900681854,0.04549454817586755,0.06416022316060009,0.027707211961908822,0.07649007655396262,0.08945594874081728,0.09337842400064915,0.08294849158873326,0.07552609604076303,0.09702148865586124,0.08943334128059154,0.10767887046112234,0.12383030938345581,0.11154031238816148,0.14414809670598605,0.13653845266348996,0.16833104998391596,0.17611180742231777
3,1.5135264227468712,0.9062605398018538,0.6194052960505735,0.19945860206102825,0.017535367569930713,0.08641726511648797,0.06265951832932921,0.08464459716265818,0.08626503440724356,0.13764943084147604,0.11518764972846113,0.14399287377278971,0.15145785610566068,0.17536179227677767,0.17815359054426322,0.21014924061294907,0.17719814710181028,0.23730783718184575,0.2158342367141825,0.1854580842358593,0.24162022421099338,0.2250237410944446,0.2656248053097252,0.2626007091254153,0.27911862528734405,0.27511523694599294,0.28166358788780055,0.30423827331564474,0.30963817859743675,0.3051458941713881,0.34171918289245173,0.32802432227694484
4,-0.942940301803362,-0.9912398962223955,-1.0482315636021577,-1.0009167675122648,-0.8825494926584926,-0.8069916092521358,-0.6698446378475704,-0.6367429504670085,-0.5886167913464784,-0.5190172908261499,-0.4586391402421294,-0.3906700504019188,-0.403404584369135,-0.32690636292162656,-0.292169819381313,-0.3088685329764657,-0.28618385665439683,-0.2686284965395666,-0.2753358743945565,-0.2443643502583252,-0.19054281286193428,-0.20021998865985627,-0.1966228247545412,-0.10826313101710242,-0.14797604703871872,-0.08521260977529997,-0.07976262978277385,-0.10479302142984923,-0.03409016628552006,-0.04847667372561958,-0.04932957403702019,-0.0202982888756257
5,0.6812899427259074,0.28915949324143236,-0.44413236124869737,-0.612018195891144,-0.8961300882343172,-0.8269404665227997,-0.6136528128719682,-0.6043327234029252,-0.5091074260699997,-0.46585256787459206,-0.44006155594047835,-0.352663822379325,-0.3638513993658371,-0.3326528193786991,-0.2896275370112034,-0.2900596179515683,-0.26827856116458854,-0.22720277220649762,-0.19091737607541742,-0.20642158549199138,-0.16959513547376132,-0.1610327825614474,-0.10748885744376081,-0.11932787300119559,-0.1260558877609921,-0.05971318837805083,-0.0788623479638177,-0.04798489487335196,-0.029197443950525925,-0.028053209335869654,0.029276171931814993,-0.04408270413027832
6,-1.4934415018764402,-1.5245517009989198,-1.3469967772502478,-1.4513293386858237,-1.3326246541749363,-1.2667193295772101,-1.2207205515629966,-1.2205318770982008,-1.1288782899710046,-1.163516205894214,-1.179311101969227,-1.1758884321610044,-1.1692927785178535,-1.1632248376976544,-1.156167738651355,-1.0899234767155968,-1.1160590786333695,-1.0357059593907014,-0.9669558161035068,-0.9575187907805005,-0.94515313662852,-0.9274998896393484,-0.8900819648408749,-0.5389090144901717,-0.2853024517866427,-0.12100641860078876,-0.01452574806077466,-0.15900529925706777,-0.25220564008730967,-0.23300983360923846,-0.21310088535697036,-0.24322542376836703
7,-2.0509905442428362,-1.28193425619867,-0.7484168433450018,-0.07088099365793094,-0.14125935349298105,-0.2442620442296732,-0.21645856515228648,-0.2092108011954394,-0.15122558897125396,-0.15664279437782877,-0.15761101026115645,-0.09468011681219331,-0.11020028931030437,-0.05531135582017639,-0.0851512379380775,-0.06851668108297304,-0.07027156903916404,-0.03373749042513519,-0.042417806756768664,-0.004997728805857068,0.0032648691545588563,0.01255816160844303,-0.018879072921587636,0.050895566389523715,0.052534969553308684,0.024874466326603218,0.0715645967881155,0.06311639907620585,0.09190445272852348,0.09382420421874693,0.07043723295149935,0.06550129939224174
8,-0.6770956345274137,-0.4707638831053011,-0.2987353412921445,-0.2565762740777239,-0.24973158666913253,-0.23824693808486735,-0.20427323946961345,-0.16585504617732927,-0.15784073215037625,-0.15530264790538686,-0.13842075613250315,-0.09389974459105217,-0.07042055433702722,-0.03910048804274898,-0.05252264608242355,-0.02780180843781548,-0.012050502255840166,-0.002146500842704997,0.026243565990422584,0.02737446187986695,0.03315846270126476,0.04481602582185169,0.05852249311220112,0.05364335891725452,0.08903701984871178,0.07226753669182105,0.08446532650718541,0.0962076014355619,0.11326346192137728,0.11522759845686209,0.11679912237581799,0.12282862480796769
9,-0.8046318456396616,-0.5221210302164805,-0.11161054737335761,0.08868650996214547,0.06924900185589837,0.08060744078674396,0.04814823271548767,0.0396503985032166,0.0728525680331624,0.07459249755096493,0.08496367370141585,0.10463482813632481,0.11422624430093292,0.11454463118088443,0.12223806954190121,0.14491339410469373,0.14478540610328203,0.15576696028738182,0.18236429989340933,0.1886389943946572,0.1928311499726796,0.19852532788064398,0.2052928854072367,0.2050863184382455,0.23584859491332094,0.24276621289368605,0.25023864130496826,0.26593980802883255,0.2587568929214219,0.24648151104757102,0.26711208786976126,0.25637165461681083
