,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,-0.962862602595891,-0.7925904762424736,-0.6177293247478615,-0.12495690230417758,-0.040232461181405756,-0.09045024900476743,-0.13263283475098897,-0.1605509012680948,-0.10006493113080532,-0.15872407024069166,-0.11150276952322197,-0.14407641375713787,-0.2036246349035021,-0.17584767045318186,-0.08619516480713581,-0.1900152530258385,-0.11535310487846237,-0.13160620568053794,-0.03895540400531301,-0.08643246203031568,-0.06056956492004731,-0.06474541375976807,-0.10859854465443324,-0.14728477442358,-0.16434971138229754,-0.14448611991454222,-0.16744655558908794,-0.09708008445788778,-0.1672655622019182,-0.17257425049987302,-0.10270404725134673,-0.10762021648164603,-0.14421824457518642,-0.20623658090368513,-0.13463718459142598,-0.13236446726200576,-0.08555063722235233,-0.18352256749313114,-0.06148623280715651,-0.08419754680372947,-0.08604603752106472,-0.20448523562740997,-0.14424695604701276,-0.15737083805546281,-0.10448179376287586,-0.1602123442981322,-0.10203124735059445,-0.1393811928846191,-0.16288106332581154,-0.11021442092583154,-0.13478779365671376
1,0.988901221020621,0.8793856694468835,0.5068429354464608,0.07773094002619597,-0.013962576192485606,0.1121156988354371,0.14865925146035036,0.09476046716993111,0.07810750375279471,0.19070237596783496,0.06343949185719462,0.079464564280764,0.08466811280177064,0.07556905444621499,0.10800446146907078,0.12996332294823368,0.09230862658428221,0.08618342572414435,0.23081427730279844,0.18171423801501047,0.1172181256646689,0.22252170112407632,0.15984057472543306,0.15398706382199875,0.0881481232136046,0.07635999225563742,0.14951352929366082,0.06876867489876821,0.1988169158141277,0.08325814107187804,0.07456134917641383,0.0719338849750523,0.1521034112132995,0.10567948656521255,0.162580591658834,0.07835872558812079,0.10073491447647369,0.1360098677049874,0.12108413092996476,0.09108923421695558,0.10365920729660157,0.20283313366433056,0.12228328303535972,0.1811003835290442,0.13173842892556165,0.004035704281364372,0.060843968824812064,0.06911042309361155,0.08488021892434709,0.06283646852438277,0.06526321937755743
2,0.3910787989095047,0.079796382473531,-0.15506885797504122,0.056300363469510555,-0.028462861537224646,-0.08263835049630705,-0.006995049980498664,-0.0507764729074322,-0.12561694987401878,-0.06891631287338472,-0.09783191233420575,-0.11575193172161292,-0.06152786115750714,-0.048551825150073724,-0.06624535519749283,-0.0941268513789577,-0.1165790941980979,-0.049842927382042955,-0.009788635843590876,-0.04750428826560021,-0.015472764016099538,-0.05960128666718366,-0.023188806778702553,-0.02469163694068599,-0.10666198544685314,-0.10192365299643498,-0.09587008287011299,-0.08066559295300854,-0.0617278717340332,-0.10735645481920847,-0.06887112617165475,-0.08289478748599123,-0.05607640157951029,-0.05563213913849638,-0.07011909039375311,-0.04988380769006735,-0.10362312405773415,-0.009879955780460923,-0.052121871373581714,-0.08413699992582903,-0.015983126238001577,-0.08773994600076503,-0.09114787837068229,-0.05528376949053822,-0.04536316079465639,-0.10009334081462193,-0.09375056494946749,-0.0483182813610783,-0.06680758474370306,-0.048374636450254395,-0.10939120579264784
3,-0.9369712532444541,-0.8914947893782623,-0.6299622899253621,-0.3140348936853167,-0.13238117408011701,-0.1815067667128872,-0.18319834265678067,-0.23419237853629365,-0.17817499123684286,-0.20540434224296159,-0.24396972531653194,-0.19277659535236633,-0.15251396572043519,-0.1682885098747565,-0.16283386855960902,-0.1715666064046721,-0.16903053406115942,-0.1885692207552272,-0.19718172678442653,-0.07341128210210734,-0.17761065228085243,-0.13820483535087605,-0.18078956589653106,-0.17880463277446682,-0.22910989166926252,-0.20246475027663022,-0.18002049574827697,-0.15745718091372307,-0.1775553347155657,-0.18599249907813703,-0.14176430625668668,-0.16854588707314,-0.15951865368542506,-0.21990440436423905,-0.23252395675126517,-0.18567379252942184,-0.14257760969581962,-0.17487016272920278,-0.15919733013148282,-0.18094937149503976,-0.14657644514790874,-0.14990414394176968,-0.18344865167856597,-0.20482399301140428,-0.20579150442125516,-0.16045550945221046,-0.16058579964344855,-0.13563132626435725,-0.1714497349744605,-0.204576521820064,-0.16730270777987602
4,1.6601651061083822,0.9645011220200518,0.8753139028147533,0.6496393102738095,0.15973598389003188,0.01101826681022385,-0.027477048532845938,-0.003180921878407572,0.05537370127632406,-0.027170188017978922,-0.04710367592553001,-0.034103380484161526,0.03184112055651543,0.020632577046032878,0.11879407830443728,0.03195238502075046,0.05658696222138536,0.023512595757844812,-0.01706417472950401,0.12222980877036346,0.019125841360809342,-0.028915535912840424,0.1796394028209487,0.11832462281033221,0.07665562106960751,-0.006339419404830686,-0.03056967629208838,0.04919629631301766,0.08877431129395955,0.03896572318185765,-0.0008846060747205782,0.028925626959704638,0.05136108919496614,0.03926254211142745,-0.011726879985643979,-0.07193342902412583,0.08332894483763538,-0.04206862467427374,0.10118594625626516,0.07419020441724457,0.11052466783359291,0.18348962072018318,0.009140446923186595,0.032546706289583185,0.05056871637855109,0.034842897381280546,-0.004357036835725836,-0.007346126806358644,0.011052441588576864,0.08401172138698522,0.1516541774369021
5,-1.2795218564404114,-0.8715237787244827,-0.3782098153072011,-0.21101494188292974,-0.2977507799563483,-0.1685237695457923,-0.24346789661962576,-0.13271645368732204,-0.11768704326236724,-0.20851328004820657,-0.2521418748743612,-0.16467805912881264,-0.1264088005188359,-0.193206806746101,-0.18845048247227306,-0.2794610507735998,-0.16269030692175224,-0.17183852348669293,-0.1221983528392799,-0.11820604104919652,-0.1540555274153605,-0.12330194310443827,-0.16416119115180958,-0.2381815682273386,-0.2076403610418802,-0.1480506456004255,-0.2460635507180807,-0.20542288320892452,-0.15631574246864718,-0.2142245047663408,-0.18529188532468693,-0.12167403450343245,-0.1754455522690542,-0.2806637485732422,-0.15118642049293557,-0.17266236009342023,-0.17740572456455408,-0.1476558917826475,-0.2081190719137719,-0.2571730396874528,-0.15725949265360853,-0.13333284749870705,-0.2773228013965519,-0.20539976915361358,-0.2035348924097079,-0.1608458316819066,-0.14634568683407748,-0.17510651933983878,-0.14688099150865624,-0.12414735515158451,-0.17690386861636878
6,-0.1709622829448103,-0.06395072334010135,-0.0082242359237762,-0.0781419552054809,0.021550162768662673,-0.01772544796573564,-0.0748657038280402,-0.030960365082406585,-0.02519960974327165,-0.03736937232327971,-0.04193725368814565,-0.08238844113061199,0.008941438240088306,-0.03898539835744613,-0.042153334770163496,-0.04398930878628037,-0.06266878667526674,-0.024395392814714107,-0.003598474732287265,0.009171672570376765,-0.01980493561528175,-0.03628472336678619,-0.010764334280179401,-0.023087581593795686,-0.04900497341603902,-0.05932089947611756,-0.05144355760648917,-0.030265753344599758,-0.054724631070540375,-0.04907770974135878,-0.0650139547617413,-0.01655511556636351,-0.053860985669011555,-0.04575165070092908,-0.05796512312776955,-0.07018118944556026,-0.01625910155896158,0.0005203569645227239,-0.04348749475212102,-0.011745359335141274,-0.021806305754512246,-0.033429501170325435,-0.03334094274160713,-0.04379836246330138,-0.06325924183923778,-0.022725992105588167,-0.03533604532551512,-0.0006009297055936193,-0.06301962639325824,-0.10016604487373339,-0.0721752827162658
7,-1.2101563836686677,-1.1151009814159785,-0.8472099511889736,-0.7732696185831699,-0.33448913265375035,-0.2900687855138538,-0.39891291803915313,-0.3970658912430281,-0.27032336519077654,-0.24749631862307903,-0.2761086271003711,-0.4471895716491778,-0.28091116524309057,-0.3806563413429775,-0.26832174182746166,-0.42175160132049133,-0.38319668567094894,-0.306227564419844,-0.22137649967822648,-0.23205001795801397,-0.3489924669295426,-0.3457255804974458,-0.26599114695213655,-0.26425748803356,-0.2524896535018756,-0.30771790673500965,-0.21959081137806483,-0.30628989657344263,-0.23370759160600654,-0.3230617095108279,-0.3469453751981751,-0.30004936252348197,-0.3119381405188006,-0.23893846394660173,-0.2527205982502843,-0.23156603855442306,-0.27406878946959545,-0.239255894595667,-0.20623559476805667,-0.23766788153354115,-0.22655693470972676,-0.25927741581149144,-0.1891256477827026,-0.2834713257465113,-0.3739257793481645,-0.160065138057536,-0.2605383256708815,-0.3081311822639717,-0.2197722416198096,-0.2840073748614456,-0.25988036020545774
8,-0.9471539571959818,-0.6369755983116885,-0.5906978064398856,-0.031689609429723944,-0.1387376280942863,-0.23841800367594637,-0.16361730548932932,-0.15635722744055502,-0.15613730387216881,-0.20107469781782605,-0.23806479323180904,-0.15119427939596278,-0.16060820645069182,-0.15899482978910962,-0.21836655742748476,-0.15224912035510355,-0.07502483460021214,-0.150889410177528,-0.1444497073501201,-0.16748440985506577,-0.16059415530047164,-0.15197703464215453,-0.16465110100193758,-0.11433224075468242,-0.12861615610834073,-0.18114175258401408,-0.1506674884970586,-0.18830006578441788,-0.20116107440963213,-0.17016875471931397,-0.14528538255938217,-0.16755136068561657,-0.18056290538487238,-0.19733903403062727,-0.12008190854864365,-0.1491256429346602,-0.18037099337969598,-0.19594540659048154,-0.18935742345045156,-0.13859795090783075,-0.12285539403159361,-0.13746691431409577,-0.1377134393304001,-0.15492558008785076,-0.15558255552726974,-0.21000717986696285,-0.16192442528300605,-0.1632512298292944,-0.18059426903654113,-0.15594574091243396,-0.15996966066687218
9,-1.0622796077732184,-0.7586986891677356,-0.28611615854976447,-0.23578106548084876,-0.17955001377683144,-0.14469975316963846,-0.06425150474259768,-0.10745064873980806,-0.10271852509258728,-0.09782419810534365,-0.12690194210085673,-0.17670307141383704,-0.19346248200314492,-0.12961527860812597,-0.1678493337236851,-0.13603858831582985,-0.19653980873510202,-0.14034363960108864,-0.19893330827465097,-0.13138745529297097,-0.11061941405047176,-0.17629657767493054,-0.1225897268230283,-0.12792709388750495,-0.12809980160635584,-0.1632759399961897,-0.16341216393558952,-0.233570109606396,-0.1290067875210664,-0.17866036936044205,-0.12267108220164702,-0.1623253888130998,-0.1169457129631972,-0.16821836727121933,-0.26483263700430265,-0.22057612937580962,-0.11651003622636692,-0.10696227962181944,-0.15034465891484705,-0.13900084993541767,-0.17823301521661122,-0.0964084899500248,-0.0773738934176201,-0.14455823167931503,-0.22763491754108914,-0.08978897919278714,-0.186439807440004,-0.15295466942873853,-0.15489427803399336,-0.15234502843676384,-0.2238515789249662
