,0,1,2,3,4,5,6,7,8,9,10
0,-1.7863837140777044,-1.0945806125790252,-0.8561841003648992,-0.49556386905078437,-0.22046503872767464,-0.19748307258176956,-0.1684016050938424,-0.1911630851124451,-0.1707952547130333,-0.20220986142146752,-0.19832517588705528
1,1.4977416469811833,1.0838169352359572,0.8887150857515245,0.1530313224947797,-0.0771205498722664,-0.06814070565841937,-0.060229626781224566,-0.0607066318841736,-0.026086427221581054,-0.0331830836299152,-0.06079067483005088
2,-1.1048545172002566,-0.9085759675614654,-0.6675889478634038,-0.35576264451065415,-0.21880063733438415,-0.1592680587707096,-0.2304100486140713,-0.21656436396346004,-0.2136640419626726,-0.18707270842007984,-0.20395106421414957
3,1.106105560696261,1.1551832096890409,0.7960562917977183,-0.015670947399217525,-0.12525337967105862,-0.11258954430484266,-0.1540291015752366,-0.1084631189682347,-0.0810928913211757,-0.13261312650359053,-0.10703333850390528
4,0.65349340298525,0.42738172574915,0.1511746147589217,0.17467651644025686,0.07663652587187303,0.002780078151422642,-0.023083146059379098,-0.053440236098148276,-0.08785578885676415,-0.05867899489507961,-0.059438784560300294
5,-1.5801128256622863,-1.0150961033927006,-0.45255756009244164,-0.3498424431089183,-0.2490723612621606,-0.2816378641119746,-0.2762216486452595,-0.2628518411743984,-0.26009741919454876,-0.26739082646299295,-0.259515178767081
6,-0.41731583160727403,-0.4065595274169176,-0.05649701254603512,0.02853127663477549,-0.09837308276726713,-0.06236020351057213,-0.08694704906226088,-0.11333958420374232,-0.09415205241729524,-0.12356520970761557,-0.13000402800239147
7,-1.3840678883828716,-0.9548459585267051,-0.611676269553533,-0.28241970978797587,-0.2914010243083158,-0.18503396587302978,-0.1912345113166541,-0.22391786307252384,-0.21713149939615375,-0.20139848379836783,-0.22706286877261642
8,0.8575596223839979,0.5283198245705104,0.08412249379323437,0.060099185798893166,0.013740079671994532,-0.060880694811507645,-0.04940568808136969,-0.05120278750642725,-0.061050997183668056,-0.061972452903714004,-0.09170194766363195
9,-0.9900042679732464,-0.8731823157944647,-0.798551440957757,-0.38526949136298483,-0.35774409753178654,-0.31650478569165763,-0.317572118312629,-0.23483237372375598,-0.29964920033463205,-0.26675132496309273,-0.2228424732015739
10,0.6728187934118398,0.6064185660136927,0.4932385528719802,-0.20419974320621442,-0.015348392231126487,-0.03098944227478022,-0.0808492191408504,-0.07031285822432053,-0.034669774450577485,-0.09422751370557265,-0.10302740593105468
11,-1.5224931179344283,-1.0946965738934205,-0.7453008186202292,-0.48729614224599666,-0.2761346430515441,-0.2190015892480691,-0.23028695334870714,-0.19978755895424166,-0.20112656116631017,-0.221855438120832,-0.23161393033729738
12,-1.5088919645424306,-0.9433514592933813,-0.7573236776430305,-0.5414101820542901,-0.20723789830568434,-0.23282638226264224,-0.222667025353147,-0.2303439250338883,-0.2244593528680197,-0.23549678792299042,-0.2203480480870426
13,1.2225151624049704,1.0534098789602482,0.8914877200373814,0.2950808697294904,-0.06663691377724318,-0.12456874540143521,-0.08159962437092379,-0.08993883823700995,-0.07228619802829381,-0.09889559671788944,-0.09669254948708379
14,0.8853210892524667,0.7628937875491036,0.3260283728799655,0.2046804713454863,-0.007266288402530741,-0.08952963444133438,-0.0871754950456635,-0.09282986217137362,-0.07014661756092663,-0.0721689232616699,-0.07596960431656838
15,-1.6225870597456051,-1.1366461968664212,-0.841204682583885,-0.5525414244521549,-0.16872072847643174,-0.16844337357627803,-0.1892556989427093,-0.18899981831720283,-0.20333314277490194,-0.21400831736761788,-0.21505388952262888
16,-0.9088100487711556,-0.8991626409867521,-0.5802952439144395,-0.17467616115832676,-0.2690498514610612,-0.19891735405979888,-0.25359304917430026,-0.20347097875759695,-0.20701311051121088,-0.19406520681893122,-0.20596292965045931
17,0.26085688275299546,0.00654073950603347,0.07480361415647074,0.1111804613000717,-0.03331507319036053,-0.11826548674369282,-0.10591171785893935,-0.10700512943209806,-0.1336360447551225,-0.1178525417719468,-0.11243338690094776
18,-1.1637894676660019,-1.010232630058134,-0.7993120341889605,-0.5387468010334435,-0.37392834493842597,-0.2933240043654576,-0.31748928455277664,-0.2599851178835117,-0.22426277939202038,-0.2288784317146483,-0.2703941398157568
