,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1.0493109324759613,0.9343875253974873,0.9287412451716024,0.4603985447851949,0.1821756160116859,0.0689536653078382,0.13387001361542714,0.16437290922416165,0.2734482761950087,0.07271372446590549,0.11253369015180453,0.1466645342694372,0.12363389967492648
1,-0.6638689869338816,-0.6757699658536214,-0.524181528705417,-0.4646643421205853,-0.26327263072629853,-0.17002649441360165,-0.1264876371836266,-0.14953394692509148,-0.117080124418379,-0.11586552212061049,-0.11550022788498568,-0.12820799636421773,-0.15407203986414963
2,1.0606001723638536,1.1178959214339037,0.48754466654926804,-0.26755127066302065,-0.2807799216884371,-0.14434529661346662,-0.05400748051442206,-0.0526167828832758,-0.06008516918310428,-0.05470606922915061,-0.04068703707418009,-0.00978406604012779,-0.028074490258868576
3,0.6297800187994904,0.8608632362786038,0.5555688327992825,-0.14600638016300743,-0.0920800709367045,0.028555546438705684,-0.054953251925160464,-0.034710135864691814,0.016477877725409273,0.004430926829808454,0.005833332257892048,0.013816906615439781,0.012818755656001128
4,-0.3446815693652505,0.3469352386732319,0.46647060900589826,0.41687241089257626,0.27944731705383197,0.27046491812952955,0.18209998727703852,0.08548500333706555,0.05090685317408793,0.049119950366359466,0.09113297069112826,0.0213172000248875,0.0796109208996257
5,1.5350257765039983,1.1848174734865324,1.199062739716265,0.5559769541794837,0.062110072372071834,0.053619760844381845,0.01834092847949903,-0.0002628008563969386,-0.05724063674946804,-0.08114926851872951,-0.08477967384629087,-0.06341306906500443,-0.047233886254304795
6,0.16930807634209843,-0.30292046736389416,-0.1821493739310013,-0.230435002084194,-0.28050556796423975,-0.25121006628895504,-0.16433852035326865,-0.1475156826858373,-0.15861555658503804,-0.14130466887174764,-0.1672298884441489,-0.1255872646531458,-0.1210305585872391
7,1.3320351953329488,1.428373589201358,1.2527065068145586,1.1910885767667865,0.23985038863801966,-0.08272234729384717,-0.13642536686070253,-0.10315593291280668,-0.1271017554778563,-0.12709967823724388,-0.10051181198482244,-0.151626979360645,-0.1282513001333639
8,-0.84874678888684,-0.5868829898353124,-0.35486847944035754,-0.0255700418940238,-0.09869122841453731,-0.0745081494958178,-0.04493904760721212,-0.049505417928067404,-0.06483086130879605,-0.06873713644740967,-0.0374382642229023,-0.06349866755300707,-0.06099115596754671
9,0.039351528385059176,0.1453319383825063,-0.26932892856213525,-0.25894530226581985,-0.21506911904127787,-0.22925214433468794,-0.1815164976520475,-0.12783670441448727,-0.1153468512576182,-0.07437063650334838,-0.10731066720945076,-0.11751129319169792,-0.0801772504305418
10,-0.5639440012932151,-1.0937867380786321,-0.9297366603846409,-0.5245722083520797,-0.44026533843036975,-0.35181023376186754,-0.22703372445029268,-0.2070754779408855,-0.18909883913388262,-0.16624487409870176,-0.19785099445238372,-0.20651937998768555,-0.192881202790713
11,-1.1445151648880791,-0.9903610523488563,-0.628020223750231,-0.21603219011206734,0.26541591818324295,0.052208980277584534,-0.0031912818336288498,0.022957366041310285,-0.008859732407001945,-0.059602154670341925,-0.07107810449279332,-0.033088299580606606,-0.05513488933105742
12,-1.4542012069257504,-1.1265235034289247,-0.5734190895752401,-0.06741434135122805,0.05964139712032168,-0.0768244572684504,-0.13701152997269833,-0.13545936275893178,-0.1175800077476054,-0.158548785073214,-0.11539555112762381,-0.17028903880331012,-0.10816735428426516
13,-0.6789721041717359,-0.8503792949760949,-0.46735746277663875,-0.5398092432034386,-0.2592434657100562,-0.21951248845026092,-0.22790403283332614,-0.2975477517533875,-0.3284987947160832,-0.2360594508272954,-0.279073553426003,-0.16603083631547014,-0.19488995665992095
14,-0.7082633610554773,-0.7304667904228405,-0.5255762488757043,-0.3419823827434756,-0.10121505161809716,-0.027135687449295273,-0.014453512950342867,-0.03334115293605396,-0.07653331668838567,-0.04785283882157868,-0.037077198844988925,-0.06432956657379255,-0.0843169491704299
15,-0.5825970069930908,-0.6620677127057125,-0.3998352006337551,-0.08720519705356934,-0.08175897162274713,-0.04733049403740538,-0.12827388911086993,-0.06907785092016162,-0.10520258246706513,-0.11087034066294241,-0.11525130129319949,-0.10142436669822519,-0.0982614745150206
16,-1.1230470724238786,-0.6911196128709742,-0.6447914132856604,-0.47082111382041697,-0.3646036276834613,-0.21994362951347868,-0.14821055614813713,-0.17058138991974967,-0.19127832135396794,-0.1533315583113047,-0.15751771118506042,-0.18704639050323424,-0.1884990240249098
17,-0.4947029523267974,-0.40517992849224416,-0.35778404269473163,-0.16077584829172625,-0.2247493626102196,-0.1245464433585315,-0.09594198445856146,-0.11049474120664321,-0.06660431548768737,-0.10887126288331726,-0.10530750584629156,-0.09563082866351878,-0.12161648931833542
18,0.4051971162107437,0.2405294333745937,0.3516416395827144,0.1257171697159909,0.2482634261412861,0.22963885714652613,0.23147314760244345,0.11211566048545042,0.13568137166919256,0.15076424893328455,0.05159289928079845,0.10581567071839279,0.061531206147046276
19,-1.1755926755775303,-0.9768621348665234,-0.7447318182147349,-0.42458272627787647,-0.3208891134817716,-0.20542302277819607,-0.15762765769557935,-0.14279473420398217,-0.1024429875203525,-0.1179127395057451,-0.11791879472351477,-0.09337106019881218,-0.12494200509208507
