,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0493109324759613,1.1211226432558272,1.2006086605070632,0.836669684478947,0.3792954976577347,0.10580855106194534,0.008119884884621611,0.005798563712370019,0.009357165280446595,-0.005228687716668396,-0.021709474810882305,-0.028744336105199313
1,-0.6638689869338816,-0.6159529349133219,-0.7377457303599531,-0.31284881858496,-0.20689018586720112,-0.09362051423957289,-0.09189392711717137,-0.09445306030264863,-0.07141373109139974,-0.07176116393896673,-0.059391747030600565,-0.05394210602028893
2,1.0606001723638536,0.479707161528877,-0.14453807648751246,-0.297880748279636,-0.08734762186797132,-0.16550829916532264,-0.13737634102314375,-0.1268282615900199,-0.08119305405345018,-0.07290688486028594,-0.05579816462446766,-0.057134949556149325
3,0.6297800187994904,0.04754816985015366,-0.06260455363530759,-0.14071606723939592,-0.08849582037455238,-0.08905800801068639,-0.06756866211353786,-0.051087028060015346,-0.056633377653759726,-0.047162293848933376,-0.050032938671872175,-0.04878365759106556
4,-0.3446815693652505,-0.6981126749284815,-0.3884004299504406,0.062104006936279335,0.18933622589714874,0.02718043591968923,0.03168675134013435,-0.009828475864260717,-0.014113473415597903,-0.018701309493275663,-0.017610827007268348,-0.03131846480315692
5,1.5350257765039983,1.2800946777582993,0.9324516818959117,0.6437601451097053,0.1272375292037624,0.007261599323926805,-0.002220780653418536,-0.009015867137182441,-0.024040901669811012,-0.026934804155581693,-0.030274022304570023,-0.03070168362492917
6,0.16930807634209843,-0.2625987388507055,-0.41176378656330903,-0.2184749165789272,-0.13082694388222985,-0.11641049076647542,-0.07878362534299839,-0.04592073968571653,-0.055595569931756524,-0.04357337752398137,-0.04939070026226724,-0.04323759440545673
7,1.3320351953329488,1.3320351953329488,0.9412417883770053,0.6517404509413491,0.02557900212484163,-0.0529550921811696,-0.0460048693467773,-0.07207568621274633,-0.08059927857727255,-0.0799311649232984,-0.062466821890236314,-0.059973025873972435
8,-0.84874678888684,-0.3850098096431154,-0.5135347740442125,-0.22462554040699975,-0.09315369517378314,-0.11006713146956089,-0.03907968353662718,-0.05190751211704044,-0.04355906369146159,-0.04323665273568798,-0.04651752879148095,-0.040219580781819975
9,0.039351528385059176,-0.13779189815958912,-0.3663090387865726,-0.4150190118596192,-0.1106110271082243,-0.21781985087773265,-0.12989734221173396,-0.08775501714863905,-0.08567316644936283,-0.05766206038086012,-0.06813375022656708,-0.05734469961545655
10,-0.5639440012932151,-0.6815895072521284,-0.6011522790437581,-0.4886607281504291,-0.25072690523160496,-0.15021115269942867,-0.15625735375867922,-0.11102634776110194,-0.0737133787291192,-0.07309534284294225,-0.06249168037799034,-0.05868396624362633
11,-1.1445151648880791,-0.9949023773872363,-0.7334189977755494,-0.07955822740574821,0.13351051298293015,0.059096867748621176,0.028978433479974593,0.0046135303947545565,0.00106850561794994,-0.020051400376593764,-0.02989106298217051,-0.03353732269312381
12,-1.4542012069257504,-1.1752051749069035,-0.7526113389680313,-0.30542107494967197,-0.03975475148925176,-0.05794749480117434,0.03890007635444669,-0.006089743362562637,-0.02556366572715143,-0.02304083010203568,-0.031987836602498376,-0.03489899423152507
13,-0.6789721041717359,-0.17287527941909933,-0.4686929491916314,-0.3299078023626782,-0.37172522900634286,-0.22438156999955305,-0.1422302190156252,-0.0916804027280755,-0.0976000053076139,-0.07415115771319583,-0.06829181425327968,-0.05218409426366704
