,0,1,2,3,4,5,6,7,8
0,0.8286668311574835,0.7114052671665272,0.555158928988544,0.16423423781252264,0.16228558395018472,0.16228545015493184,0.1623041845950742,0.16232289132575256,0.16234138769501583
1,0.24873357790297002,0.3999594030554351,0.31234897132182776,0.15057361455544266,0.15086863048215304,0.15089028118771855,0.15090904524010051,0.1509275706395319,0.15094588567189704
2,1.5742932625262003,1.0366997791590233,0.6258495319558374,0.16492728293965295,0.16229237851025463,0.16228551676826583,0.1623041852481461,0.16232289133215524,0.16234138769507858
3,1.1384342014919795,0.9204147851548109,0.6081280598252726,0.16475354301680428,0.1622906751776777,0.16228550006892686,0.1623041850844271,0.16232289133055017,0.16234138769506287
4,1.266065935340861,0.942205870596913,0.6245550948522468,0.16491459237981385,0.16229225409300133,0.16228551554848886,0.16230418523618745,0.162322891332038,0.16234138769507747
5,-1.1348116508893809,-0.9184213967244497,-0.5342905329546997,0.1339455175973928,0.1423807925755266,0.14248246200419987,0.14250219451516505,0.14252091103085152,0.14253940749604624
6,-0.6031887698499715,-0.38792026724594575,0.0562429895463127,0.139735061935638,0.14243755281413686,0.14248301847712744,0.14250219997078198,0.14252091108433795,0.1425394074965706
7,1.2689511026346465,0.9422509513358783,0.6245557123966162,0.1649145984341704,0.16229225415235776,0.16228551554907078,0.16230418523619317,0.1623228913320381,0.16234138769507747
8,0.8227742657315601,0.7113222732872888,0.5551578511459565,0.16423422724543846,0.16228558384658587,0.16228545015391616,0.16230418459506424,0.1623228913257525,0.16234138769501583
9,0.8144535451523074,0.7112050800396936,0.555156329155728,0.16423421232396562,0.16228558370029694,0.16228545015248194,0.16230418459505017,0.16232289132575237,0.16234138769501583
10,0.4292005759296207,0.5408235346886487,0.483051448973167,0.1635273017339405,0.16227865320431628,0.16228538220644292,0.16230418392891255,0.16232289131922156,0.16234138769495182
11,0.8311074123855893,0.7114396415500217,0.555159375409109,0.16423424218919486,0.16228558399309329,0.16228545015535248,0.1623041845950783,0.16232289132575264,0.16234138769501583
12,-0.34658294929084466,-0.254738590785136,0.0993703459976564,0.14850586091151866,0.15084855520405668,0.150890086282106,0.15090904334781302,0.15092757062116022,0.15094588567171868
13,-1.8004371793452467,-1.213598782783421,-0.7886554537438952,0.11776939879183601,0.14222220317547213,0.14248090720616013,0.142502179272047,0.14252091088140917,0.1425394074945811
14,2.4515953812649967,1.5775456567644714,0.8227237401682809,0.3787381513216778,0.16438856349439213,0.16230606760144364,0.16230438672690276,0.16232289330743718,0.16234138771444412
15,0.9397678704213245,0.8165494515760824,0.5907599342274661,0.16458326727564931,0.1622890058076664,0.16228548370255416,0.16230418492397244,0.16232289132897706,0.16234138769504747
16,0.4500951509430767,0.5410948928057067,0.4830547990733776,0.16352733457806023,0.16227865352631746,0.1622853822095998,0.16230418392894347,0.16232289131922192,0.16234138769495182
17,-1.2391025467592691,-0.9965060374992954,-0.6420021858140599,0.1328895210007324,0.1423704396677162,0.1424823605051037,0.14250219352007587,0.14252091102109574,0.1425394074959506
18,-0.4244748533562708,-0.27435278673636987,0.09917614603774319,0.14850397547501462,0.15084853689884792,0.15089008610438553,0.15090904334608757,0.15092757062114348,0.15094588567171852
19,1.8865192334800716,1.1298640465359922,0.6862488166631759,0.1853394407506455,0.16249249770448004,0.1622874787211504,0.16230420448297828,0.16232289152073204,0.1623413876969274
