,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.810711691125375,-1.177540661604651,-0.8760726065351186,-0.8412285967132432,-0.8184610901719912,-0.8134867427494933,-0.8312300148274919,-0.8345102982759746,-0.8618937975200422,-0.8584494439390274,-0.863049469542251,-0.8754490575441635,-0.8792612333870143,-0.8841769218823812,-0.8913393122214585,-0.8969693716967262,-0.901996965869434,-0.907082968600454,-0.9114904227338244,-0.91433158439511
1,-1.0471736075400775,-0.7265692491033061,-0.5976783378817389,-0.3539857919829954,-0.4799718338617214,-0.5443996373029548,-0.5604540079062859,-0.4720394418169455,-0.1917714402305252,-0.5114514489193436,-0.6025524264911879,-0.5653434529263096,-0.5811075818274025,-0.551062907690951,-0.5412714419290621,-0.5808223460251446,-0.5977760194375062,-0.6218891803297563,-0.6688518657628908,-0.624097934029438
2,-0.8841219816614679,-0.942060990830734,-0.971030495415367,-1.0302189330602458,-0.9573387056946352,-0.9889993859465304,-0.966303972436148,-0.9835608920702148,-0.9917804460351074,-0.9958902230175536,-0.9979451115087768,-0.9989725557543884,-0.9562393889743668,-0.943004113306836,-0.9597968629266356,-0.9798984314633176,-0.9899492157316588,-0.9949746078658296,-0.9916365122822022,-0.9958182561411012
3,1.1544806900067937,1.2558319075715354,0.9099893056022912,0.9099893056022912,0.1779987907654595,-0.4162533120207535,-0.4158145005045185,-0.4211005770317201,-0.5140747731192208,-0.5227233335699539,-0.4933756101231997,-0.6518798295897191,-0.6475093907961117,-0.6234447845931891,-0.6372924733270882,-0.6814353599716314,-0.6470609252780557,-0.7044253374787806,-0.6866817762722299,-0.7124235582554616
4,1.39016444586286,1.118545839184932,0.4665908795450548,-0.578538909878352,-0.5543059472603765,-0.6706452978383339,-0.6306787829063294,-0.614882612601975,-0.5956237060431522,-0.6069597793112256,-0.6117638432612628,-0.5871184831845019,-0.5789040887066443,-0.6278379254551334,-0.5920842656912692,-0.6208831942384787,-0.6433885036083647,-0.6289717528516947,-0.7059991418084511,-0.7254808994196076
5,-0.9351686789596064,-1.203528781802967,-0.972117341212572,-0.7673621565256074,-0.7812473882354608,-0.7268564332305444,-0.7415413966076351,-0.7270982433216617,-0.7853166226266988,-0.7828794770097883,-0.7894069625920901,-0.8377497307585544,-0.8103927092920897,-0.839175004181652,-0.84971752421253,-0.8569586568607018,-0.850352797330911,-0.8460211476502508,-0.8602634770027773,-0.8812393624062228
6,-1.8611947438949348,-1.2293475496624997,-1.054211515147886,-0.7964624327255029,-0.6526402965579331,-0.647707756933125,-0.6723975736757688,-0.5418902598728065,-0.6954367137264098,-0.5571190356131528,-0.5602905755742416,-0.62896484444075,-0.5970802806147041,-0.6593522721219894,-0.6767371813274244,-0.7141826872250194,-0.7239741097767561,-0.7482526903051424,-0.7317467140990103,-0.7330499949732252
7,-0.9864646156132948,-0.9497269181450216,-0.9404602779916812,-0.6035317497247565,-0.6344036772929226,-0.5507301381092062,-0.4999047667776219,-0.6035708382373438,-0.5446383004146654,-0.5554881838910213,-0.5969271875938649,-0.5033260268670524,-0.4200853623058678,-0.4895811328787507,-0.5723074742302614,-0.5730212711170612,-0.5714663421947923,-0.5976541413564015,-0.623688589299732,-0.6567043446922093
8,1.6901532623471698,1.3857150748376437,0.5589597531015538,0.0628004453787428,-0.1929678568080886,-0.420892426868837,-0.4393881616230418,-0.6542026628388594,-0.7421705319861576,-0.7365827408349752,-0.7345564142981661,-0.757988813373443,-0.7181621668869977,-0.7342932457323099,-0.7098817352124664,-0.7290352921988389,-0.8238199031757404,-0.8607717489018301,-0.8811093259257096,-0.9013048401245222
9,0.8667057574220377,-0.0155155992508538,-0.7257812254913635,-0.8559880460222441,-0.7884979532169819,-0.7275112157787273,-0.8600882505994751,-0.8077592845916928,-0.7705394507966105,-0.8100268494760408,-0.774437570762944,-0.64853633211451,-0.6913854384830027,-0.5964044215156845,-0.5465050360545336,-0.5344188556372583,-0.4929287688082617,-0.5694113927957036,-0.5869446768427744,-0.5710822505954618
