,1,2,3,4,5,6,7,8,9,10
10,0.0671797619047619,0.318975493950494,0.43304053410899396,0.479773327722479,0.5001487264598412,0.5381617879779315,0.5882939290500452,0.6082990054351808,0.6283798436036948,0.6499213179732289
9,0.06521190476190473,0.2844492729492727,0.4660793649493369,0.4915073980185915,0.5241358184443182,0.569688758922874,0.6113049389035949,0.629886375312422,0.6636881278708121,0.7139456062823518
8,0.11169126984126988,0.3197047992856817,0.44002252786642204,0.5161966301184184,0.5634785710611286,0.6175870894367345,0.6217089686380317,0.6461247857373186,0.7046251861172486,0.7000089883095002
7,0.14768210678210655,0.4066341674235639,0.49192329485560815,0.568960003356391,0.5998653101612273,0.6231898688695694,0.6908878364334425,0.6974659231459851,0.7015009850945455,0.7222871837915312
6,0.168270641858142,0.36944673438925735,0.5010976375937106,0.5592367599851114,0.6052729528756523,0.6738655440540191,0.695948722709656,0.7314029521546035,0.723104150102112,0.7477880236674688
5,0.19803547054081125,0.39732395428144357,0.5584638600310614,0.6295266581686462,0.6617764385402414,0.6776310242478283,0.7148732781870645,0.7640168924864275,0.744271857126874,0.7590521009827234
4,0.23142227437126417,0.4217047646723456,0.5443173607001411,0.6403345605561667,0.7114440567945644,0.7267669618467906,0.7462986584160379,0.7519985979930821,0.7733385318808786,0.796761742323392
3,0.25894739248716153,0.5422173023019539,0.6417275748311438,0.693323225189579,0.7183110703694526,0.7442574850162644,0.7741434333526738,0.7987121687971125,0.798685779208381,0.7978730694599113
2,0.33364983537822973,0.5642903516724486,0.6909944231394219,0.7381985190280616,0.7638947614689374,0.7995654564575339,0.80330904716762,0.7948412531759873,0.8101285810773506,0.8169511421641428
1,0.5184402521680833,0.6631279442215955,0.7423544372530876,0.7696876552782224,0.797204220400932,0.8089131706778074,0.822529818191102,0.8155665960433621,0.821228910501083,0.8399345429563518
