,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,-0.8325648846741538,-1.283811414786196,-0.9048878126580314,-0.9042060565189164,-0.7673633825292141,-0.8802028171357257,-0.8268917428063047,-0.8407668252067213,-0.760410804685466,-0.6542270430294713,-0.662185241735728,-0.5907391814030577,-0.6188697420551589,-0.6224074638362906,-0.6212803913296435,-0.5904888090415271,-0.5684580107342392,-0.5515085298767818,-0.5528684432906844,-0.5306893536691394,-0.5173030154932138,-0.4635067044538357,-0.500594545644346,-0.4696029054239236,-0.4718392919790216,-0.4341506689685636,-0.4067741378731903,-0.3676953812545539,-0.3315049796110298,-0.3040051213150146,-0.3178546549816778,-0.2861580534292187,-0.2613989411619826,-0.2278900567808257,-0.2228778147233493,-0.2413272890876293,-0.1969146404921133,-0.1669574453789375,-0.1317717747982958,-0.1058621795353125,-0.1055649751247778,-0.0702354346076784,-0.0342652004482924,0.0129851874901066,0.0277618280441368,0.0318397323026408,0.0873278807895779,0.1089453932699316,0.1128777887319889,0.1336226147370208,0.1614326156645147,0.1900903376384864,0.2062618557135538,0.2322684958848383,0.2495057283683224,0.2620443551795908,0.2840018230199704,0.3160670342029874,0.3327814187318294,0.3504676884994697,0.3780401448727324,0.3939602324425853,0.4010488693971599,0.4230844584799045,0.4419372535641118,0.4629388531888089,0.46307466719983,0.470980873445084,0.4957317088508022,0.5063092777416928,0.5268510792316108,0.5408924051737359,0.5491819632533599,0.5688070048694421,0.5875351021285887,0.5896032206036507,0.5904574345022937,0.6084485365531129,0.6202830951930436,0.6347799275246281,0.6456275131489841
1,0.1583076702803314,-0.077823447507468,-0.0470023752214505,-0.1393889531400708,-0.0569697718833822,-0.0241534383100793,-0.0038507360584478,0.0139806300707525,-0.0265342900261193,-0.0248287493343044,0.0229925731584531,0.0411619637959483,0.0551254978885388,0.0276550650262114,0.0595653996323756,0.0813080374336288,0.1217835734639511,0.1437034159739765,0.138078396055017,0.134530961396301,0.2028527696402964,0.1920671716121195,0.2367059365760658,0.250795137194019,0.2686987734302646,0.3024780718070701,0.2918693977974873,0.2931899175802001,0.328007761347033,0.3283109809610189,0.3365619794745143,0.3344443890872409,0.3581230896174492,0.3591170228270424,0.3709898951530141,0.368854386218145,0.3733022261895555,0.4091026721436136,0.3993779805476867,0.4338730975956174,0.4438265512257143,0.452228861908641,0.4538684823811153,0.4339559424135845,0.478426840857619,0.4644340492753282,0.4764823564607064,0.4926141878208214,0.5192084522565978,0.5188209885018111,0.4989493543503671,0.5356412564531483,0.5463705366315988,0.548124544999103,0.558322679035769,0.5521315363961335,0.5699840250080311,0.5783977595604434,0.5859188978650118,0.5925326689128101,0.5985210607574392,0.5934784359344248,0.625051140818675,0.623363704405429,0.6330991778228868,0.6421280333820337,0.6359172758252476,0.6519704047938066,0.6635605463256652,0.6747377848253584,0.6863754235107368,0.6897963453158911,0.7012267122954556,0.7091675157195246,0.7147237300845788,0.7232225635841512,0.728340559393478,0.7336050543863467,0.7439074536733259,0.7491118640022286,0.7600075926280623
2,0.7627624913393181,0.3846160701842295,0.6923080350921148,0.8461540175460573,0.9099821056178092,0.9549910528089048,0.9848181469127648,0.6380387793226263,-0.0002845947048372,-0.1507576583200873,-0.1511063912759851,-0.1413383993766148,-0.1452165032298801,-0.0705968241438933,-0.1208535107049803,-0.0559578343418898,-0.0198400581620107,-0.0854529065515269,0.1098359676279502,-0.0307422279655668,0.040369124858998,0.0560832679923738,0.0541620600020053,0.1312594291869783,0.1100777028623023,0.1154763157571959,0.2335937450110073,0.1297160732666067,0.223896669675875,0.1886782092389189,0.1973939521780716,0.1955515026830071,0.2042432290980745,0.149987980071591,0.178464874206243,0.2072709685652198,0.2395015323161833,0.3368613029654839,0.2868793234903844,0.3042837011086824,0.3853586790582016,0.3320259473456822,0.4034058207052767,0.3781830464121093,0.457306176697058,0.3668201390207314,0.4541393744663493,0.4051189046264209,0.3900157243225285,0.3880476051807997,0.4276565117186299,0.5072379437816462,0.4589698753972526,0.4846934612425464,0.4670053229912917,0.4701377712410128,0.5151369843995134,0.4933604952551449,0.5905853060169916,0.5403943826390184,0.6146009183694343,0.5563993109381009,0.5901253707329579,0.6420483607217289,0.5663662675768254,0.5854220646254988,0.5966524911543057,0.6297826984371865,0.6846777951974323,0.676892940725914,0.6677393371568447,0.6331165100701588,0.6608332364519535,0.6748788053035195,0.6838545014325458,0.7062163008982788,0.7046235143755625,0.7033860309713351,0.7208472909313277,0.7268939180467783,0.7468043957221362
3,0.6173103233147018,1.0786573256297436,1.1097461901885972,1.159487488350993,1.0862193201815131,1.0966492024503085,1.0712050004665077,1.0575546831290692,1.0438899098961836,1.0355568434023097,1.0300706046652863,1.0251688126785794,0.7883872681469524,-0.2554869566732494,-0.2835769286151994,-0.2717541815347029,-0.2576581669021637,-0.2127976145978257,-0.1863224741657974,-0.1556811334474309,-0.1858960455961915,-0.1461741228953917,-0.1438305746927501,-0.1256512280313867,-0.1363625801466221,-0.0600237537430443,-0.0322570917678514,0.0054572948615928,-0.0399409018683272,-0.0066852801367553,0.0202125728794305,0.0380589696396133,0.012258417476613,0.0079078676643184,0.0268900257060249,0.0400077612807141,0.0862403827053119,0.0233932016720031,0.1222909340292542,0.1150334169495294,0.0992806516570862,0.1353234541261156,0.1434966159959531,0.1752544002831075,0.2083425416334942,0.2111943345886283,0.2145219396993469,0.2248086498965197,0.2901905995258146,0.3011394994847129,0.2954165396187067,0.3139891474223831,0.3332053118189817,0.3215759898997126,0.351795233960354,0.3474374401310944,0.3611636572374775,0.3800466909404282,0.4113020980195976,0.4261046673243565,0.4373830609615477,0.4715963515837622,0.493553671100838,0.4615918695490076,0.4996618827931433,0.4956123713205231,0.538812803706272,0.5563434534641454,0.5562744037322142,0.5662217851614335,0.5781344464796473,0.6024288403747694,0.5839645332429192,0.6101054389381173,0.6288135185644079,0.6192993129010177,0.663696925368941,0.6477230070599075,0.6717122546441152,0.669819888322642,0.688300507464108
4,0.7664431629666546,0.5913986350476633,-0.168015283503309,-0.7835275277154854,-0.8546105567068447,-0.8444947369274237,-0.7590129273916456,-0.6799875842171366,-0.7587145042944978,-0.6719369514432999,-0.6882849839366644,-0.6816870779337532,-0.6559032968324461,-0.6637311423100265,-0.6499589871829948,-0.6221235815928523,-0.5864275930621312,-0.5912400598118881,-0.5888542422809859,-0.5785471229001721,-0.5628671304169849,-0.5294752775195487,-0.5625601537033792,-0.4555102200832775,-0.4878438588535291,-0.4373198603054956,-0.4367040598016488,-0.4932215750051801,-0.4031552222759644,-0.4178231920544526,-0.3842847990219638,-0.3828367189344721,-0.3677699269131172,-0.3560555851338406,-0.3239542883669313,-0.2747237547713934,-0.2359628063483655,-0.2305228489354475,-0.189353649028655,-0.1647742117060108,-0.1175935766971033,-0.1219067372442841,-0.1024797927315907,-0.0314198637776968,0.0123548815402309,0.0667291575866324,0.0767084810120342,0.1276700914533279,0.1282881229644443,0.1446315357397309,0.1951984037589297,0.1941310515710249,0.2452409111962791,0.2541233943288383,0.2512304292048515,0.3024149434796753,0.3420772672519268,0.3631896839083549,0.369736099730401,0.3855703590669733,0.4047167832749831,0.4270029112306087,0.4237780932023713,0.4447393852286053,0.4532145749415959,0.4949857059632386,0.501767921039922,0.500093311412634,0.5274050506631642,0.5464811952344963,0.5602672147927841,0.5576357301957154,0.582039795348488,0.5884570698861074,0.6004312701621201,0.6151895474142882,0.6295378498425693,0.6400454232976892,0.6509437283953828,0.6603265111482451,0.6669684489615441
5,-1.6963036408222598,-0.9636071259513894,-1.1433581976363731,-1.0698441985038354,-1.0092637043685522,-0.7561837004616065,-0.7228630914742304,-0.6795579909397501,-0.6071386258693688,-0.5721082055088924,-0.6158007645026512,-0.5932415800979612,-0.592016077064064,-0.5526376028335508,-0.5483023425833977,-0.5314715586933312,-0.4971008891321974,-0.4782635435914124,-0.4540341582907872,-0.4302462661838809,-0.4044083821403009,-0.3538293126642379,-0.3453469724076722,-0.3455726684910657,-0.317412561320676,-0.3112643025472021,-0.272861839219041,-0.2687689514400991,-0.2121007451312537,-0.2047020096171918,-0.201703768415061,-0.1691837436204581,-0.1648632358664233,-0.1450725954414774,-0.1267720816577664,-0.1217037473911921,-0.1064427372116717,-0.091027544681859,-0.0607404353097333,-0.051994194538218,-0.0400928792721607,-0.0108541194949435,-0.005927781694732,0.0091659005375246,0.0365171901704398,0.0457666388381964,0.0710689098178834,0.0829919304508286,0.1078573156955187,0.1263707278030069,0.1566127784870082,0.1734084569241646,0.1828786066055491,0.2058850934570153,0.2330755599372266,0.2361080267122614,0.259971709249731,0.2717079220667031,0.2875660540606766,0.3112132389811118,0.327927579795058,0.3458980642652928,0.3616757964574196,0.3845009729900568,0.4070761494513131,0.4207530569051399,0.4349386946245185,0.4469111642449327,0.4522971909705193,0.4673702681558228,0.4901752291062161,0.4942940285133434,0.5070950666284064,0.5320992419103424,0.5474263467366964,0.553040915087394,0.5699206617946992,0.5775460266236346,0.5920429561783767,0.6023605191190349,0.6101839111093696
6,-1.5539515166577944,-1.1869247580910378,-1.2081849374425753,-1.184615685606942,-1.080228022605897,-0.9895648974247612,-0.8238207176684832,-0.6635653289293149,-0.5215079428561283,-0.5448038766823117,-0.6063836021878808,-0.5528022947031833,-0.5462324993520007,-0.5571242572415213,-0.5287720492634992,-0.502790575813202,-0.4725066624358228,-0.4709633894018481,-0.459201265134264,-0.4215523093581241,-0.4487030065171368,-0.4249315794460468,-0.3828271442444458,-0.3422258579687725,-0.3558591442964637,-0.3140945460548601,-0.3103230751569514,-0.2655438381209867,-0.2721477584506946,-0.2212053480380031,-0.2110065536863827,-0.184374534136436,-0.1761142745428316,-0.1601373575830561,-0.1787264688054002,-0.1412124781252029,-0.1254962149766607,-0.1043825723715645,-0.0851099911948862,-0.0664732839987527,-0.0426159557277539,-0.0193211945318419,0.0028059671915019,0.0130964888676007,0.0345214432331489,0.0456525948270608,0.0663812340255439,0.0880306481681552,0.1011173985325487,0.1187903457514099,0.15654599305185,0.1780321959353998,0.1934307238998584,0.2044908992440777,0.2332441912619716,0.2500383391158571,0.2661922580279595,0.2893085748892627,0.3094499367650593,0.3298857607950062,0.3349763861632933,0.3502495861612344,0.367760561954887,0.3861855769055516,0.4028999023923454,0.433992764349251,0.4475076959163654,0.4582531768253657,0.475159028552641,0.4859958927785897,0.4931708183270638,0.5216532322868084,0.5298371174786191,0.5538901997761373,0.5646569199454331,0.5702585515240712,0.5768665566395148,0.5913464345689038,0.5964764814188881,0.6055546317528198,0.6141833804651015
7,-0.5069360514354362,-0.8836738961630488,-1.1625486148668829,-1.1435517545931166,-1.1158199341787467,-1.044152566098105,-0.9650177314356124,-0.9882158630636282,-0.8530021961946219,-0.747871669494366,-0.6458471226426666,-0.5950297990669027,-0.5658273875745883,-0.5320721945451217,-0.478356751607718,-0.4992354155402761,-0.468870998700625,-0.4353522435410603,-0.3920187274534574,-0.3710801981219575,-0.3874526062799843,-0.3685164519640502,-0.3378272989779717,-0.3092318766364773,-0.2831501577421701,-0.2776143184502521,-0.2507649263152393,-0.2405571222017546,-0.1960467519345305,-0.2085296577148783,-0.1884045679213156,-0.2088150863453109,-0.1839563296597881,-0.1497267684955924,-0.1476327018228638,-0.124427739143584,-0.0835535706861165,-0.0711853240638569,-0.0698212443981137,-0.0521329348456657,-0.0276934215910389,-0.0266178454660147,0.0059296168517381,0.0419108466040143,0.0724093123457582,0.0754078434801385,0.0845438617381443,0.1047828028582275,0.1365803165322825,0.1496364926113657,0.165998086923357,0.1931345414635813,0.2122030764796802,0.2261956726888159,0.2482573856784637,0.2602849054126737,0.279857639889374,0.2998032824025939,0.3128865180360555,0.3384537489050332,0.3615086667386066,0.361838082975182,0.3816722464518408,0.4016596940357849,0.4129816612144431,0.4407787432077279,0.4482339408829078,0.4566426406157012,0.4878775427258451,0.4995637324122559,0.5019636100494389,0.5165827902308182,0.532049912042852,0.5479569091911566,0.5654947786683683,0.5805637071731666,0.5925257565036308,0.5910421907222636,0.6120989768347762,0.612997762927564,0.6303972014014054
8,-0.3633236025823593,-0.2360138109193068,-0.3947791534756641,-0.5136316009666092,-0.5736379489500368,-0.770727495593308,-0.8339761367870807,-0.8393065670168007,-0.8154206643191697,-0.7671348829331648,-0.6933185823165864,-0.6776969345112743,-0.664101119422501,-0.6309618688123455,-0.5989481033912519,-0.5813844064871901,-0.5626936225783052,-0.5532521302061014,-0.556529676379262,-0.5278634908126516,-0.4967923703416516,-0.2904942981309806,-0.1924788424619972,-0.1316399123178834,-0.1816508943105149,-0.1744260332129329,-0.1584068378116104,-0.1252190286019179,-0.0413621752449225,-0.0810967268850368,-0.0686358893197124,-0.1410222880117339,-0.0744749551917949,-0.0967063223104379,-0.1068210987417472,0.0179735438475476,-0.0661793020037062,0.0897419573974799,0.0936243405879699,0.0415373410346869,0.153887559878995,0.0909772147724857,0.2606615424254332,0.1894366885678321,0.1871302899704807,0.2223107512013181,0.2217048628594821,0.2400516354555591,0.3374710212901586,0.2751798061556974,0.3408727773927951,0.3632371156771476,0.3388003895807872,0.384973704278159,0.3724176731636389,0.4021851942932452,0.4208398780655452,0.4334929075510055,0.4828059791708144,0.4602794632137537,0.4612650232713211,0.506065206113545,0.5647810973889421,0.5737363117957386,0.5431924224273598,0.5447012318346742,0.548794358911496,0.5958133552065803,0.6069785936754254,0.5874566098226348,0.5960466313464055,0.6226335357886412,0.6641100003361166,0.6504645424055143,0.6724731992908437,0.6817090017659618,0.6861452804313287,0.6854157047923939,0.730717119223335,0.6949564041444581,0.7113363016508628
9,1.3677816765935908,1.062739273002379,0.9239403031215172,0.9774618299406403,0.5608058768291552,0.6850058484268576,0.3361155296980886,-0.3443203243474684,-0.4564633389134742,-0.5439939838757016,-0.6290888226160575,-0.5803914149429944,-0.5714681161805959,-0.5555098349233849,-0.5370784673682713,-0.4910589304394599,-0.3695944777336916,-0.4001241117210673,-0.3195119162869491,-0.2929224569709972,-0.2856200132082481,-0.2638260602658606,-0.2531854570461508,-0.2153322178812872,-0.2350306189591233,-0.1973936274963308,-0.1383425241635274,-0.1276040383747254,-0.128954452367765,-0.113741694953718,-0.0635356397599661,-0.0893752169293104,-0.0531934826194656,-0.035325815521761,-0.0327430768795839,-0.0511869364777532,-0.001655490727323,0.016825380177097,0.0422558005366193,0.0283598896356158,0.0616423952457351,0.0554787260913946,0.0872170702880831,0.1031812532969275,0.1342071560831045,0.1326613119513394,0.1645809657704,0.1848626217827686,0.1799805912296665,0.2068501648001461,0.2385177483963073,0.2648827536618382,0.270101509186926,0.280084734584112,0.286143338912707,0.3043350619894713,0.3262304596115304,0.3429968757713485,0.3513174900553507,0.3646582599291811,0.3787273833445971,0.4070151302828961,0.4268218893733754,0.4414211462039605,0.4364513430474959,0.4679506904607594,0.475869339793348,0.496380900423258,0.5046343460294963,0.5100346837018124,0.5193881180740004,0.537207180699168,0.5498445273947371,0.560440693606216,0.5725491316043492,0.5975394186904363,0.6025661170139353,0.6110643881723777,0.6284484558689408,0.6455041249955518,0.6449735799404391
