,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,1.2441487043595263,0.9151332041611151,0.619792215805494,-0.023136726968348637,-0.42307693936231733,-0.428244621248428,-0.5431814836820851,-0.6564094208028709,-0.5422308381359071,-0.6743348230858058,-0.745214440899651,-0.6831343474228387,-0.7531705565674958,-0.7689863782234349,-0.7690828375888995,-0.7861724374414322,-0.7880668071032833,-0.8048018217275787,-0.800013017119479,-0.7440455376123177,-0.8166958174864065,-0.8181721802043654,-0.825240418799163,-0.8323461722444361,-0.7959524869884687,-0.8186470885392007,-0.8034109212834015,-0.8491770703629529
1,0.019434148770109738,-0.4571913553906828,-0.663239117056288,-0.8079652785424009,-0.8145591414628577,-0.7997004066689358,-0.7615201802897125,-0.7473673918810219,-0.7742067441559831,-0.7473131225767243,-0.8220059822469858,-0.7490735943461377,-0.8058388994496531,-0.8209936870057425,-0.7789974777890178,-0.7601238453974575,-0.7651130754831718,-0.845141322204417,-0.8690786488796823,-0.8573541956996076,-0.8697088000572916,-0.8781925096763774,-0.8866297305574169,-0.8878031870446887,-0.8955839394050327,-0.9057770318946515,-0.913213093642567,-0.9128487917360191
2,-0.9049423494483188,-0.9278150092574073,-0.6956827185883095,-0.719877026959981,-0.6926737951894513,-0.6822112806068877,-0.6759120025531955,-0.7084473393954077,-0.7048947572398573,-0.70183627627794,-0.7334965623557508,-0.7461305735301761,-0.7332808731177092,-0.7593715763955379,-0.7804219509286754,-0.7752256271499129,-0.7916589730192686,-0.8048815192913107,-0.8215125249933881,-0.8302419524444117,-0.8442954966545928,-0.8554666243792612,-0.8621323942174969,-0.8708845295435268,-0.8755878248597457,-0.8905819707426669,-0.8988406792421001,-0.9102261720532573
3,0.5420202577160897,0.36844317711618146,-0.3494244099564483,-0.5088779941203804,-0.7171979384975894,-0.7337275115395182,-0.7603427159143108,-0.7686439002364025,-0.7695691153674551,-0.7716822092245995,-0.7755672154892649,-0.7755205440560916,-0.7852262899621171,-0.7903275519332991,-0.7981925988925338,-0.8039225301733485,-0.8097192007604722,-0.8199309866748227,-0.8290972441566801,-0.8381607834403181,-0.8453595620950705,-0.8556323703134361,-0.8608022423652789,-0.8720141542201713,-0.876129293916861,-0.8842189717320872,-0.8911915180537135,-0.8960150446711482
4,-1.2291466336186951,-1.0268459850293477,-1.0025944064533503,-1.0311636855758102,-0.7620186330592935,-0.7497310038813548,-0.6947946991557554,-0.7143594760176616,-0.6429130785010512,-0.6549153326977298,-0.6842938784510834,-0.7136237731001128,-0.7312174086781708,-0.6841470711034303,-0.7275288264205757,-0.7392135959452971,-0.7736219511499022,-0.7855590599672171,-0.7923267489189649,-0.8173373857883266,-0.810940718529091,-0.8074307858288187,-0.8517236466858737,-0.8652448259571189,-0.8676543501976548,-0.8938812529192017,-0.899755070304333,-0.9052914805548665
5,-1.9895479312394095,-1.112512728044859,-0.8317796137033694,-0.7721384494032578,-0.8032571352483875,-0.827032321842849,-0.6253574178709626,-0.6772579718307706,-0.5795200909195264,-0.6815115162568178,-0.7242532859601583,-0.6974052897197708,-0.7152527054850004,-0.7149310617685877,-0.7401913548831434,-0.76094859205743,-0.7755978248314115,-0.7927195285885643,-0.8090434859359086,-0.8162618460840307,-0.8297515048477325,-0.8468778251546044,-0.8439774018673605,-0.859363926731761,-0.8721742367815682,-0.8819866036553551,-0.8852091792086715,-0.8870285975206114
6,0.755629014387946,0.19236689873759824,-0.5992948313011971,-0.7305525894307194,-0.7516729459052255,-0.7408092760672029,-0.7348701205457482,-0.7536117727892422,-0.7360544038510715,-0.7568431863197517,-0.7342711190474099,-0.71957178287648,-0.7701828987158004,-0.7905720606364245,-0.7937965651701606,-0.7918914658510271,-0.8029987871405778,-0.8169174459992607,-0.8281031672711705,-0.8359624802361139,-0.8466071921925372,-0.8561858978203715,-0.8686141937521329,-0.8773674947190133,-0.8829151945706095,-0.8904112988683248,-0.9008151324779857,-0.9002437056623718
7,-0.5727508379739953,-0.5054574204527007,-0.6429109256566717,-0.5388842044465935,-0.6980211812590298,-0.6716343705820624,-0.6530488877990442,-0.6796136975480507,-0.6725999335966449,-0.6858574706762918,-0.6614318079183914,-0.6459023292008301,-0.6357860790940184,-0.6758867840180987,-0.6631156169782155,-0.711892434269656,-0.6973342846862349,-0.7266048256297725,-0.7376618963238352,-0.768489070254023,-0.7426216083707459,-0.7995172057961306,-0.8238798098431825,-0.8294717758599249,-0.8565684270870773,-0.8782069118006366,-0.8923625522391606,-0.8985093182568553
8,-1.5884336755448727,-1.228849022745742,-1.0198738851866107,-0.8904146028370198,-0.7178909785613532,-0.7335019367655278,-0.7522996616018018,-0.7239987830811736,-0.716674599843898,-0.7405593832732498,-0.7456177476863491,-0.7812671707546593,-0.7845295994138585,-0.8007922144540974,-0.8067931014634171,-0.7917553638563292,-0.8061217075476439,-0.8101677681471251,-0.8287651334213094,-0.8511168769470703,-0.8596068203809019,-0.8683002816121423,-0.8902822353813284,-0.8812332266981365,-0.8912830219168774,-0.8932714125240848,-0.904980247834422,-0.9074061214310637
9,-1.5505357952879846,-1.0749868272706877,-0.9780278788995144,-0.7805293137989249,-0.7531833316123612,-0.7432863268519849,-0.7420494900324037,-0.7724932880966493,-0.7750401372197037,-0.7586662621186038,-0.7586739432608032,-0.7704671675797325,-0.7744609980271497,-0.7842688479773723,-0.7871796496363189,-0.7999699894210156,-0.8125824928785755,-0.8160849659355942,-0.8259127840943864,-0.8351281721780476,-0.8438189868161653,-0.8546263447622587,-0.8601595111655659,-0.8702333213262449,-0.8782399770965561,-0.882328294508333,-0.890892798450667,-0.8952885013179193
