,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.2059191938434788,1.1029595969217394,1.0514797984608697,0.7064521095993396,0.05796429473190981,-0.3462100202353289,-0.4045101022183273,-0.37658577729248216,-0.3776564022481598,-0.2452927638319844,-0.4788841141040529,-0.29221235048064864,-0.4646520550757547,-0.2850307314100668,-0.23073066537725379,-0.32503400194566145,-0.4323862073554558,-0.28595094985016445,-0.48758097265729256,-0.4552489988452447,-0.3836966078441364
1,-1.5769586897444625,-0.9884492094407795,-0.96354811229824,-0.9539134259877137,-0.9462139121197927,-0.9015307185832506,-0.8848706203324697,-0.8680143931566183,-0.8670948692640394,-0.8576772146681796,-0.7339399852566333,-0.6147759864762758,-0.6828096651905166,-0.6738559840334533,-0.674411225225659,-0.7039656807046034,-0.7290551640548704,-0.7520619619223851,-0.7713021437542459,-0.7931787392111026,-0.8034545644895452
2,1.4059374177681956,0.9270091109599486,0.7802946468226075,0.4966026803294161,-0.34750194231439374,-0.48642359641281624,-0.5523908106750198,-0.5928098275803453,-0.6676442350313518,-0.7138150060216321,-0.6469835962054951,-0.6873990849994963,-0.6586483824053039,-0.680843086639942,-0.6511823868611564,-0.6518878529226171,-0.6698600501590629,-0.6543648008170886,-0.6771839175514978,-0.7001856976965617,-0.6473190976758602
3,-0.5842490620472562,-0.6402060913685369,-0.6649933678853218,-0.7342919075082285,-0.7424099179437466,-0.5733759578814408,-0.6511444890806242,-0.6719537524485794,-0.6766188343931854,-0.6875977613314154,-0.6921051897472855,-0.6913375286879103,-0.6962325385551661,-0.7430394911809118,-0.7125175515032981,-0.7490633348363723,-0.7665674553611823,-0.7539193291061164,-0.7611395986394782,-0.7697800039480867,-0.7397026686795444
4,-0.2367620243726687,-0.6497398792210646,-0.725357754469637,-0.7731482033770658,-0.7477013111597218,-0.7125621534565378,-0.7180381387725775,-0.6787972527281072,-0.7206505679206429,-0.7230515114081597,-0.7166180640285005,-0.7531789533858874,-0.7594994811917382,-0.7813262175709504,-0.7666842276374013,-0.7806488272450625,-0.7667278694095699,-0.7956327758984859,-0.7794529775388825,-0.7945480873817804,-0.8071214334973008
5,-1.170099168274894,-1.046477657220811,-0.9934772410132714,-0.964993866425413,-0.9257706541698378,-0.8968883901976415,-0.8307706131572281,-0.823917489935848,-0.8193130706886652,-0.82532718151977,-0.829566442975337,-0.8282779274055031,-0.8219367585926136,-0.8354726230801489,-0.8266192581296928,-0.8216487167928176,-0.8254656380803551,-0.8234025634036137,-0.8259040966092526,-0.8235376375821476,-0.8330662410905753
6,-2.046605550913479,-1.252590315855766,-0.9934438214280632,-0.9289280665985118,-0.8452376306279338,-0.7940532013749502,-0.7629754799038317,-0.7890024604492206,-0.8154273046712269,-0.8250677789806113,-0.8236782110473834,-0.8280107249140358,-0.8194302020177423,-0.827017315385333,-0.8039397155241355,-0.8103826113885406,-0.8123004836878851,-0.8135744241853714,-0.8186495813814213,-0.81778296438065,-0.8021714444427247
7,-1.6145538226663787,-1.083430911417995,-0.6568610175939826,-0.8069952965494369,-0.8344224143395368,-0.8193299605293074,-0.8200258158822245,-0.8211981037521017,-0.8225405635691662,-0.8336837063159378,-0.8292207340068906,-0.7995004830714145,-0.8190870789508472,-0.8238156999410085,-0.8219241991539329,-0.8249256793443034,-0.8323207040246418,-0.830990777817614,-0.8356369184589475,-0.844728286597364,-0.8498338664212851
8,-0.24266286362532108,-0.7532429776985837,-0.9838868932971347,-0.9618306373607067,-0.8104398772537579,-0.8144895444418665,-0.8290645435446424,-0.8411464232686527,-0.8326208225276588,-0.8342902488363144,-0.8296002416000697,-0.8267282187297142,-0.5550086546866931,-0.6518661160820465,-0.7051485675195817,-0.7324939118484284,-0.7168163920777914,-0.7631467734263727,-0.7710872201420037,-0.7898405500657426,-0.8188990964567249
9,-1.0208638948078652,-1.0918722135854162,-0.9600531168670648,-0.9198285775811393,-0.8707252706643612,-0.8565909900311692,-0.8570725218297971,-0.8482904925979465,-0.8461874266746073,-0.8461312302346866,-0.8463586596350459,-0.8378139135895518,-0.8431366002853904,-0.8410846280190621,-0.8414896406376154,-0.8362607916803615,-0.8387266136746596,-0.8339455680498686,-0.8343571430590219,-0.835570023465115,-0.8386796688831964
