,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,-0.5840111415492202,-0.5542803954924763,-0.8181733620502815,-0.8532770160514264,-0.6412914959643401,-0.7274707101692354,-0.5790238990132711,-0.5441119747606578,-0.5684411640510854,-0.6411947974955281,-0.5996047182872983,-0.4531683716656541,-0.44122002321668846,-0.48405581865996494,-0.44432998854172406,-0.49490684705743615,-0.34623732703102367,-0.3993367707965729,-0.3861416758111409,-0.3280066411728417,-0.30908484621801774,-0.39063416686176017,-0.32274514031024837,-0.3374361136889037,-0.34715107155594466,-0.44844848067312576,-0.3590122877723177,-0.3633346871372337,-0.30192958651006224
1,-0.5877903843660028,-1.0901018999575092,-1.0262656156155712,-0.9103909481917802,-0.842319779137733,-0.6866043194650365,-0.6136522921404327,-0.6195606226497739,-0.5863733479665751,-0.5585723928753761,-0.6034877222976548,-0.5588742865549895,-0.5252185837390295,-0.48457888690228945,-0.5060795361635962,-0.4854210235030669,-0.511276070313588,-0.5515934845204261,-0.4748575868069114,-0.47224513185008093,-0.5715584808735271,-0.4431835789829905,-0.5000583328635697,-0.3767214822549043,-0.40465110049415776,-0.401174400389523,-0.42190461276070657,-0.4456369567099438,-0.5283951342407543
2,-0.5569252918048707,-0.5852496669627836,-0.7794529087478046,-0.8447646783127037,-0.695930681779671,-0.7339285675184286,-0.6899201020122241,-0.7139760126561474,-0.6619706876663778,-0.5972061749851746,-0.6704349822848807,-0.7188777060338669,-0.5887461363580213,-0.45727773747841605,-0.5304835912065426,-0.6456806620243114,-0.4943171030518536,-0.4239132720153925,-0.39751980352537963,-0.5281612262635488,-0.4171846176029002,-0.3873754893296291,-0.3913522437361623,-0.414391423298415,-0.40628209974530705,-0.3593829179882319,-0.3803306914116957,-0.3407521516379569,-0.38559468868654767
3,-1.6240763022178664,-0.9333201029155755,-0.949066385430452,-0.8543263095133754,-0.7760222226954719,-0.7224105086268984,-0.7353537769421836,-0.6113556334455515,-0.6427871578194326,-0.644201396633571,-0.6208671061160022,-0.6722480325048469,-0.6660488549610304,-0.6686747407334485,-0.6833501874816001,-0.6764096433913689,-0.6877235992469842,-0.6742662197582323,-0.6851600991098242,-0.6892245387240166,-0.674692025336103,-0.6561713878397191,-0.6654027105286158,-0.6658663798201431,-0.6676762817226359,-0.6534553465050595,-0.6226877273803477,-0.6429813881962565,-0.6498549876563131
4,-0.9813300593792812,-1.0530658016491117,-0.9789156339051351,-0.8109934250617334,-0.8195071734376255,-0.6175656626295845,-0.6646405062551151,-0.675279805576513,-0.6696436121568944,-0.638489041720798,-0.6742553568843216,-0.6313475266003612,-0.6717627770628833,-0.6962739636632184,-0.5957529210080569,-0.6651242077312087,-0.6529413959058932,-0.6803176468294416,-0.6979513801077368,-0.6712956266230555,-0.6289437720938371,-0.5609105007707399,-0.6202495279370249,-0.6337865522453191,-0.6062633040151607,-0.6149223443461889,-0.681601051961491,-0.5729360037900909,-0.6458380729065916
5,-0.9097087321148017,-1.2848723508810145,-1.1369709007220865,-1.0824418797767659,-0.8650152976569588,-0.6084877998904062,-0.3456469377033508,-0.39258164921361033,-0.3654494478569668,-0.35031303564472915,-0.3305415792282498,-0.40648267624649853,-0.42791771069579365,-0.3196333609483952,-0.35670338671858337,-0.3585361453689604,-0.4281722830319792,-0.3957708660550032,-0.4053768112680936,-0.34730358512342296,-0.343274308147298,-0.309790178095682,-0.23399970807474035,-0.32837449221702986,-0.298701113537769,-0.2848795291294378,-0.3374681548392777,-0.279146378357207,-0.2784133956248647
6,-0.8607245199759261,-0.6022553998180741,-0.4243595910020817,-0.3117282106700928,-0.05763126523156428,-0.2092276072261535,-0.12436923781817444,-0.10326435416642243,-0.09791346528792672,-0.11626161717049956,-0.0802432764227775,-0.039568904196427016,-0.035026349625253674,-0.019805648076980494,-0.007934567595850267,0.002181675952747775,0.01489894160476861,0.040343511500161154,0.04929218979276813,0.061819787985830765,0.05065284827803795,0.05211638628780251,0.06477450454082592,0.0813558358439,0.10044773974468658,0.10325314876771743,0.09334447927217217,0.11225522555009769,0.10268710804321768
7,0.3912589069579089,-0.02498353078443296,-0.6783331259149343,-0.6958473570122694,-0.7588241009350662,-0.6539542650511272,-0.6083664844570091,-0.6846185855485242,-0.656476177345552,-0.5900622243681677,-0.6065743388480146,-0.6314677669267794,-0.6715978087963924,-0.6385295898402281,-0.6193211086690611,-0.668816219468337,-0.6791445575306884,-0.6599453320667846,-0.6751050545994842,-0.664600804271411,-0.675663831589708,-0.6939163820796544,-0.6659733608958012,-0.6466111978106173,-0.6009172665513762,-0.5507866247331682,-0.5744672891276063,-0.6226548015547888,-0.6015566393400731
8,-1.5144062159627278,-1.1371807350369807,-0.8827702195596252,-0.6284840263194431,-0.30340641632449744,-0.18663710758097932,-0.14930758345391654,-0.13302156419867384,-0.11603496466923693,-0.08536699946582263,-0.12916577099207724,-0.10019698415530706,-0.09590292023216399,-0.10291488403471154,-0.07278002180319536,-0.0789635578959459,-0.05245883238016858,-0.07351539008633895,-0.054283269022164474,-0.0459956866188347,-0.036024103455093964,-0.05531972126927449,-0.02523136318865119,0.01578162114047128,-0.004391756634542485,0.017175952839013683,-0.011029246820315856,0.01603234108498535,0.02145595468614439
9,-1.4620554882475008,-1.4252162246945312,-1.4022735060838074,-1.2586433100195968,-1.0646528953222238,-0.9901063534652744,-0.7647742019421003,-0.6199460399826936,-0.6323113642976638,-0.5969161901062392,-0.6560898853291643,-0.6520568278286084,-0.6009502561980509,-0.637987516125574,-0.6091320367750215,-0.6594115436992148,-0.6444322155040816,-0.640555917206143,-0.6798584612519912,-0.6739703186043428,-0.6893062543499008,-0.6915223226471231,-0.6049455228276306,-0.6425468614465384,-0.6714254780191848,-0.6885746376559813,-0.6583082241401348,-0.6668021093694573,-0.5976775408559596
