,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-1.182803559296102,-0.8388409973639793,-0.7009421222423469,-0.5515437988542093,-0.5078439275950446,-0.4022871258331858,-0.5539304796756588,-0.5808916578033372,-0.6306941721132195,-0.6585755231715156,-0.689119912658331,-0.7030168947989047,-0.7052748534990342,-0.722150963453885,-0.7386027777407006,-0.7627386614025823,-0.7777577788163104,-0.7867775869545716
1,-1.4496295690883687,-1.2494882720330267,-1.0433824375922167,-1.0430600343920111,-0.9524824662478562,-0.9548407984014418,-0.9105359013270268,-0.8463085783011147,-0.8565085002287436,-0.8395394377235883,-0.8423949069039213,-0.8245290382674878,-0.8684072784155041,-0.8663143527963292,-0.8595779620736305,-0.8762221287839541,-0.8753829413194026,-0.8722463161422824
2,-1.467979012086326,-1.5716116696127511,-1.1404897717642009,-1.105282456572702,-0.9422733998900424,-0.8830793847495931,-0.862536037289437,-0.858020552696043,-0.8421618040160521,-0.8099177499991983,-0.819674284555965,-0.8442397203768364,-0.8304571829380919,-0.8557159500841616,-0.8549232940073374,-0.8811429898070543,-0.8730211779991897,-0.8805203074613771
3,0.640852873938393,0.6631941603634195,0.3708982102229796,-0.1949890896019797,-0.3065918649183153,-0.3022856282642387,-0.3998499650051618,-0.4353380257373884,-0.4487167390129946,-0.4967158808721899,-0.4794380807985793,-0.5275729977752224,-0.5413788160654556,-0.5917215123437665,-0.6235769601471625,-0.6386666133028663,-0.6527695408332839,-0.6781160900070295
4,-0.8229508604625663,-0.8478434780318274,-0.7555165531662886,-0.5735049877069835,-0.5873368953776207,-0.4067876822025624,-0.6500325695509135,-0.6522264549004565,-0.6887572659515153,-0.7236056780885576,-0.7234293747269968,-0.7439586179154415,-0.7605790873741539,-0.7647104710086129,-0.770777856208579,-0.7882949696532989,-0.7980022265764803,-0.813611655381359
5,-0.8746218480889263,-1.2223080273874334,-1.2535143040444687,-1.2317789292297072,-1.1895115850868891,-1.1648371592841895,-1.1101935515485055,-1.1229949877475465,-1.107543655736171,-1.0893926809559988,-1.0459975885865933,-1.0454836626310249,-1.0373683125878976,-1.0188848243577506,-1.01110337566541,-1.0132272551703834,-1.0037043785335462,-0.9952386509210857
6,1.6693875950105812,1.2041018070751242,1.225660031168951,1.1077547183133545,1.1077547183133545,1.1077547183133545,1.1077547183133545,1.1254750955113568,1.1429635327293113,1.1487671980163867,1.1499990239015203,1.1499990239015203,1.153796334775695,1.153796334775695,1.1557061857029542,1.1557061857029542,1.1557061857029542,1.155254821959263
7,-0.6367446847328699,-0.7149134303759662,-0.8225699256220355,-0.9112345692925664,-0.8951380936678145,-0.796637920462887,-0.7678552682866112,-0.8286008672502497,-0.7549247465897483,-0.7924334906051432,-0.8107258441989559,-0.7739544822544385,-0.8023551789334924,-0.8040712813562888,-0.7857376475737501,-0.8155214147698081,-0.8266831715592335,-0.8270450476143697
8,-0.8819194285191398,-0.9551966844564368,-0.8928030334135777,-0.9812801178572949,-0.8883163636184827,-0.8867775345442671,-0.8739518196046586,-0.8239734510906459,-0.8037473142038507,-0.7783712312799352,-0.7518239100617699,-0.7782317782040763,-0.7993781661583448,-0.8056260530077427,-0.8073076770429259,-0.8349930443075718,-0.8352367475495314,-0.8369530081655017
9,-0.4195001946994626,-0.3375539063515981,-0.345275659007538,-0.2920564315369386,-0.6138667880287886,-0.6584593754732257,-0.642737633021564,-0.6524387079056828,-0.659906045431004,-0.6918205604092531,-0.7187256780614973,-0.7407988859232795,-0.7626796223176684,-0.7733601212550182,-0.7776970253454529,-0.7883063484652381,-0.800672921697036,-0.8093506057847787
