,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9481464631486223,0.9481464631486223,0.6865157508378505,-0.22743624162306697,-0.5803086698080174,-0.25224651119098174,-0.4007942763366941,-0.3366363605090199,-0.3344878815402627,-0.3341622251384166,-0.3346842772846667,-0.34181587878481523,-0.31653417712440796,-0.3332891306552064
1,-1.2061700395647232,-0.884408777572852,0.09669399866664119,0.09669399866664119,0.09669399866664119,-0.05716673971064444,-0.13538641842296917,-0.14004076561274467,-0.15104843124003645,-0.17736648140369068,-0.1956082053689725,-0.19178667118600762,-0.19893740012562566,-0.22057588616071439
2,-1.9516785023720067,-1.4052247220053031,-0.9468822110402357,-0.33009661469644996,-0.48054183046121846,-0.5420836070093956,-0.5086761222041126,-0.408605162733564,-0.4316915414657888,-0.4131549894156397,-0.38635600536769754,-0.38385208468388105,-0.36050887273072085,-0.341226921358794
3,0.7663406575562803,0.2977852630067191,-0.17386844120165218,-0.33157292381569053,-0.31332584968051047,-0.4322008118138583,-0.38963410242054725,-0.3622935756493633,-0.3673268603800821,-0.36271198407088645,-0.3493158380381542,-0.3458291707648292,-0.3354233821030502,-0.31549316836391345
4,1.2073189006364766,0.957114420729867,0.8072990544744247,0.6241778334836482,0.09587620087552663,-0.3425026156462762,-0.3642483086839113,-0.43277405427441895,-0.45237896801083405,-0.3844121467015688,-0.4039700126272234,-0.43443333504828097,-0.4605777748906949,-0.4337619941551907
5,-0.7303883258974602,-0.597465061597322,-0.09416042446948462,0.06041203433672053,-0.053438349046139366,-0.0385216167061146,-0.1054653189281117,-0.17920173742837409,-0.21562085564199435,-0.24934908684086898,-0.2500788053194138,-0.2900025824659193,-0.3107777480400619,-0.3142777771286087
6,-0.7326913443051053,-0.6712868811614391,-0.47505053626756477,-0.4491078611609111,-0.30557052724811606,-0.2728816761004068,-0.2811424457000148,-0.2566757491899903,-0.26078154289832595,-0.2653607696765188,-0.274226824602666,-0.26215441241057885,-0.2666808261675007,-0.2683702396308701
7,-1.1228038532808502,-0.8507297509244263,-0.6366941002734012,-0.2919943444212981,-0.2818364298761293,-0.32860632880329216,-0.2966326630817124,-0.25186909046352046,-0.2537205787258601,-0.2619535421601715,-0.25557242852461537,-0.25463966589881215,-0.25568795985055026,-0.26696255252140977
8,-1.566233842791421,-1.0266395718144588,-0.7635860243371506,-0.740782117529229,-0.33662857424522524,-0.39107603781550476,-0.3531695826526153,-0.3496844664494428,-0.3284378301327393,-0.3215684071981624,-0.31855340887308264,-0.3035774683663552,-0.2960009681477079,-0.2938480575677388
9,-0.5974087680530464,-0.7479004075769626,-0.6419776264370745,-0.4883004248853817,-0.349414255622005,-0.2998115301765737,-0.28488705029272177,-0.2713837105920598,-0.28573792089822414,-0.27907364032762216,-0.2753317267875522,-0.28359375092887384,-0.2732083350660066,-0.27351694452545156
10,1.0436162219666065,1.0012786520223356,0.7746817256202208,0.20969115771648725,-0.13862569876956282,-0.17643724015760442,-0.1579352937366962,-0.18811576865326687,-0.20167963445793569,-0.194497424463733,-0.21691212973308951,-0.21443739391564054,-0.22843983396182926,-0.23587987161407098
11,-0.73433543267945,-0.8225886220930188,-0.510149471286946,-0.039864919768118026,-0.24220483504106327,-0.15426614000600203,-0.17208055096995178,-0.16477981281959192,-0.17517403692402653,-0.1832963709468847,-0.19813670355205504,-0.2122545795606635,-0.22395318685335605,-0.23745683453423425
12,0.8197431397674715,0.2938543873780448,-0.15069666193139897,-0.21555718292882087,-0.3439489728357336,-0.3852668403666532,-0.40679647092505306,-0.3659346845012242,-0.35108716433708925,-0.3377738431831795,-0.3309440141937892,-0.33005913861844705,-0.3107569798551038,-0.31498562834612676
13,-0.9417283301615971,-1.2409051561387172,-1.123316280233603,-0.7217509602440446,-0.2439387831691364,-0.2774146352527383,-0.17408785178566713,-0.16842745532022427,-0.17219366160747837,-0.1728862578498842,-0.1899340297618641,-0.20060758530661738,-0.2089435250976667,-0.22748138136878812
14,1.0701468745051963,0.9506304201440257,1.0244879137296687,0.9678517999354002,0.8233411919261089,0.44125480448963367,-0.1253415559006689,-0.14580538541859045,-0.28858645926354715,-0.27315890021782246,-0.33956792361870547,-0.3747188033126066,-0.43014940552721764,-0.4066029604182381
15,-0.3571350798051861,-0.6640284158501735,-1.0594065294924282,-1.012906112177511,-0.7439816026275871,-0.4230100382421476,-0.41477981163576594,-0.39976200570842696,-0.36834019847366795,-0.37643403859461166,-0.3602155807824264,-0.3781175955098614,-0.3841205078647732,-0.39097488977983935
16,-2.360450348722383,-1.7874299114617336,-1.4428746569100905,-1.0832885763763238,-0.2724972135196729,-0.2204309739954762,-0.24202631422354096,-0.2720841700605368,-0.31950256113806297,-0.317217237800049,-0.2944283830663331,-0.3063393924846959,-0.3189408193573219,-0.31631479952447006
17,0.823089589439236,0.5129868700244592,-0.12181611369950028,-0.3880312524566873,-0.5473867183267226,-0.41974202206673406,-0.41571447657565036,-0.46125087879570414,-0.4222082588318396,-0.3690999003201634,-0.3948700959438836,-0.38152167013295446,-0.3595005869545446,-0.3333033786907261
18,-1.0755001017635228,-0.7447821644022279,-0.20254720180245275,-0.107812837245413,-0.13975985519154197,-0.1413839614059288,-0.17260059122038446,-0.20210587277196396,-0.21060929147697927,-0.23104343655136658,-0.23351815528411143,-0.2385415930122015,-0.24308722864077803,-0.24711377921856212
19,-0.20126475002032262,-0.7017399385955948,-0.7833050709060416,-0.39400278803904537,-0.3791110472461965,-0.2891557676304868,-0.26860626216971484,-0.2504049771781694,-0.24893683789677137,-0.2402778546417304,-0.23552042130131662,-0.23704071933669546,-0.24005384705721242,-0.24230408927050764
20,0.6827146300432214,0.9942831487204121,0.9283217561722854,0.92088469346964,0.8171439988604854,0.49582934442074766,0.09421347824132208,-0.033542549837748126,-0.11725316094565183,-0.23089158621529382,-0.2606919477377166,-0.31093625255930785,-0.3160925117145829,-0.3744587314460395
21,-1.793219243668264,-1.1403899876209462,-0.31016213450413505,-0.07500388184684231,-0.12322160452682802,-0.14316800193663756,-0.17572631973697764,-0.21719363605975026,-0.2264636242792121,-0.22732078327167113,-0.23938904962427623,-0.23901138485961845,-0.24599571459235958,-0.2559261263703266
22,1.66616786651048,1.105804316712551,0.921738558232742,0.4900866950170079,-0.3615624897312944,-0.31913697069702274,-0.3953788341293017,-0.39760501298719414,-0.39929634825677046,-0.3798329961448383,-0.36311144067234563,-0.3667241165639555,-0.35993614124360085,-0.36107696551196256
23,1.4542041169175215,1.0442327298775997,0.6107811603045592,0.02541574186043342,-0.6961003363589242,-0.7861511440621471,-0.6249784421015557,-0.5882891441291047,-0.5165279519055399,-0.46531128715340475,-0.46267181850103517,-0.45384891852165155,-0.4953568980424502,-0.47572963625968623
24,1.2800250208546393,1.0857373512540758,1.0570556833871458,0.3705028247261566,-0.23469040503712393,-0.36435602057040484,-0.381335509760036,-0.32879389417763066,-0.3450118469605438,-0.3436431822383477,-0.36983348289583406,-0.36055424700708355,-0.3513191257005461,-0.3504990395369393
25,1.1136406487766048,0.8049633495759655,0.5392579693397132,0.38728170385432326,-0.09674749571344937,-0.24381085221696364,-0.35054585774668046,-0.33461509321478977,-0.363712227591358,-0.3648472141851605,-0.37121035737077684,-0.3805897335110649,-0.3823642950957757,-0.3812527781163766
26,-0.5273082719602736,-0.5678642590519428,-0.5113942419910553,-0.41570422887285624,-0.3687873987718161,-0.3185592281024259,-0.28402762961869715,-0.2659624661231625,-0.2650001291528791,-0.2653467439793459,-0.26884672486065014,-0.2701717986553379,-0.26358538227533657,-0.2678627732136631
27,-1.0986164132836975,-1.0378058967113442,-0.6650726913598387,-0.5207323780471325,-0.41567055530757224,-0.4128191303748776,-0.38030660517468223,-0.37373500594569864,-0.33148187505487736,-0.32943953917751645,-0.32532452616362073,-0.3170479173295889,-0.3112341557845334,-0.29945414898627665
28,0.2545842766582128,0.44661175409753356,0.03589701826149247,-0.03207869037223946,-0.16267388887347975,-0.30701198157537357,-0.19741807755448276,-0.12461805174619563,-0.17261500772124563,-0.20014514944533687,-0.2553862858299536,-0.277802623510514,-0.33952434090741573,-0.3439622153750307
29,-0.43658769160477895,-0.07992842650199,-0.10929890778978871,-0.20677469672435092,-0.13075999533496266,-0.17051197810884303,-0.1977581265840253,-0.18749918690571607,-0.21706186304938854,-0.22649237190514693,-0.23960094751625743,-0.24004958847141541,-0.254286986412046,-0.2500563667691302
30,1.5281721063373337,1.4982629786249138,1.3313255463222926,1.0453475936126866,0.18978490051146726,-0.2609345607971249,-0.27153778770866877,-0.32462960925313916,-0.3411494671366771,-0.31718169535467894,-0.3289873087576887,-0.31608579852073954,-0.3097666315490675,-0.30422930071514565
31,-1.403187042230086,-1.3088893004844402,-1.0818087762828548,-0.6534471110369556,-0.2694176785345256,-0.3131680340067026,-0.426433026335666,-0.328615462532171,-0.28615749616500136,-0.27987068967589707,-0.30336020308474915,-0.30074134620323084,-0.2898102461299073,-0.2998944335589239
32,-0.5440831034208382,-0.666447717791484,-0.4960818595950311,-0.23816917950465863,-0.3531150715783335,-0.37268591694632996,-0.2976481660181812,-0.2742564406106414,-0.270565889767805,-0.26660404797624343,-0.2786535888457152,-0.26789638503247465,-0.2624279937824544,-0.27110192970614494
33,-0.6932684591724723,-1.022990301207236,-0.8264898631573914,-0.9073390119979354,-0.9161597689681631,-0.9164485069904307,-0.8541708063163764,-0.7813845859979078,-0.7651647515075559,-0.7353861248107649,-0.7183369790099589,-0.6748394078922305,-0.6788548935384996,-0.6698206152614005
