,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.23909735093555506,-0.02289882142755719,0.03440114929218279,0.05233638161739011,0.06006235970336031,0.10795986902545414,0.05631980870271706,0.08728572764505153,0.08405330409666195,0.06921625377449175,0.0328335958238586,0.04486236768337348,0.04463322685149213,0.04188651323365365,0.046592977190710726
1,-1.2844345738149179,-0.9163177985355654,-0.6716531284845972,-0.27836688049691377,0.13724096707238004,0.1570916588774113,0.1308392716367106,0.10065011166090798,0.05314765859363497,0.06001710617872946,0.053853024242326075,0.059983304595371,0.056562591180953595,0.043256260612698515,-0.013733209252199152
2,-1.1005404940001664,-0.9005397049306655,-0.9502698524653328,-0.9751349262326664,-0.9875674631163331,-0.5085262606518091,-0.06756173811584171,-0.5337808690579209,-0.5014113029685979,-0.7507056514842989,-0.5290699876870973,-0.7645349938435486,-0.8822674969217743,-0.9411337484608872,-0.9705668742304436
3,1.4083746353757454,1.1276404714512727,0.8931566462394368,0.6438974037730193,0.2089432351428204,0.2709175031903812,0.24134456939249357,0.13768963919845673,0.14736640791873035,0.10090526593967693,0.10227681788548451,0.10072185105267989,0.08709395042878594,0.11673183218405464,0.10845952612637749
4,-0.5988539969313328,-0.8049382149518753,-0.9225560125047454,-0.5197069172343014,0.2866321401782055,0.29767204810752995,0.2931495879940301,0.22266901918534576,0.13652396624701857,0.01776321740253728,0.2762384279005382,0.08762237165649714,0.1936842062915024,0.08712857783106975,0.12881674076811106
5,1.385001350269179,1.1412749669758735,0.9511043687251386,0.8705939861810527,0.6234766474485718,0.36078608240507926,0.26808496984883173,0.25020108820621706,0.20363343052964902,0.19638474925867772,0.11987428441597876,0.1541932062316787,0.1258202452458179,0.13359221104750782,0.14247947477772235
6,1.0238292113789556,1.034099347111264,0.8448786775278575,0.9443480257882352,0.739829511327763,0.688924291177634,0.4154172935766048,0.28847643100632825,0.23388610298548612,0.21747589262934217,0.22545169841473225,0.1766486697606847,0.21407075185443372,0.21972937894864694,0.23574992969425584
7,0.8591175537480695,0.961968163854389,0.6436980592552972,0.56001452582596,0.5339274066729328,0.46046183680240116,0.41198923070002075,0.3848390419489234,0.391905574746988,0.3639144907194559,0.3860964685941134,0.3287979050603304,0.2989418496537028,0.28834783016977333,0.34222883224626166
8,0.35399875374221745,0.4141778306093316,0.3970409505244383,0.3847906270200956,0.33368131759830594,0.3657522281043382,0.10200654356098943,0.027921560903634735,0.05653007658584582,0.13276797373561805,0.05736368019665772,-0.0034679475932573828,0.11298471108780495,0.1379494603374808,0.0626954798819866
9,0.7744012191451615,0.5733782129585537,0.47499135072508997,0.1932095168611652,0.205851553383129,0.17422357970298727,0.1792688751782281,0.17966481576217047,0.16300582438127945,0.15603977283824083,0.16186178792595302,0.16883581592277613,0.1277562943339283,0.14759607635280653,0.17361387497563735
10,1.195849490048192,1.1111112313614029,0.7076226466407949,0.4979306816471455,0.3645585950431252,0.36506591588180026,0.2735730482940095,0.24916305253697896,0.23237225783096388,0.22623013681327128,0.25465210528137916,0.19722246600086893,0.18131397258779386,0.18075771967742404,0.17935294172245556
11,-0.5864316592727976,-0.42321054993462504,-0.05193477928924886,0.30927586645754407,0.42295151145426296,0.24875630527819545,0.17893514674074082,0.16968121088298327,0.16884846133604867,0.14235901075562366,0.13062404233168454,0.14330454032837067,0.09197719777734405,0.10050347634868197,0.09599005585274245
12,1.8692622942279709,0.9999529298133281,0.430234252556329,-0.18616565167344767,-0.2717121438306149,-0.16635748271463743,-0.06921464403110861,-0.040210584246547165,-0.04328820399451668,-0.014605116039796837,-0.016269400355060623,0.029395296720903033,-0.003189903646343366,0.028223526871474707,0.010620470566640052
13,-1.364333719368991,-0.7961267887088823,-0.5754486111293672,-0.17800373604184622,0.11614656680957412,0.10871915367157126,-0.0035106337281811673,-0.09453013910126164,0.06964892240699741,0.009235119272458422,-0.03465021700423169,-0.3015543320504831,-0.2635229307718065,-0.1696129021563389,-0.12643932602664948
14,-1.0336645203532928,-1.0419953594920315,-0.7659307360401821,-0.40292426939592946,-0.35964166926214464,-0.26152025751049623,-0.18181436442581295,-0.18330638546171565,-0.18116408728771258,-0.1613415743119,-0.17588447693754797,-0.16297265179027878,-0.14973381510645836,-0.12885626338065118,-0.18136123013459202
